parameter 
	 ePrice(T) 
			 / 
		1662	0.0725
		1663	0.0725
		1664	0.0725
		1665	0.0725
		1666	0.0725
		1667	0.0725
		1668	0.0725
		1669	0.0725
		1670	0.0725
		1671	0.0725
		1672	0.0725
		1673	0.0725
		1674	0.0725
		1675	0.0725
		1676	0.0725
		1677	0.0725
		1678	0.0725
		1679	0.0725
		1680	0.0725
		1681	0.0725
		1682	0.0725
		1683	0.0725
		1684	0.0725
		1685	0.0725
		1686	0.0725
		1687	0.0725
		1688	0.0725
		1689	0.0915
		1690	0.0915
		1691	0.0915
		1692	0.0915
		1693	0.0915
		1694	0.0915
		1695	0.0915
		1696	0.0915
		1697	0.0915
		1698	0.0915
		1699	0.0915
		1700	0.0915
		1701	0.0915
		1702	0.0725
		1703	0.0725
		1704	0.0725
		1705	0.0725
		1706	0.0725
		1707	0.0725
		1708	0.0725
		1709	0.0725
		1710	0.0725
		1711	0.0725
		1712	0.0725
		1713	0.0915
		1714	0.0915
		1715	0.0915
		1716	0.0915
		1717	0.0915
		1718	0.0915
		1719	0.0915
		1720	0.0915
		1721	0.0915
		1722	0.0915
		1723	0.0915
		1724	0.0915
		1725	0.0915
		1726	0.0725
		1727	0.0725
		1728	0.0725
		1729	0.0725
		1730	0.0725
		1731	0.0725
		1732	0.0725
		1733	0.0725
		1734	0.0725
		1735	0.0725
		1736	0.0725
		1737	0.0915
		1738	0.0915
		1739	0.0915
		1740	0.0915
		1741	0.0915
		1742	0.0915
		1743	0.0915
		1744	0.0915
		1745	0.0915
		1746	0.0915
		1747	0.0915
		1748	0.0915
		1749	0.0915
		1750	0.0725
		1751	0.0725
		1752	0.0725
		1753	0.0725
		1754	0.0725
		1755	0.0725
		1756	0.0725
		1757	0.0725
		1758	0.0725
		1759	0.0725
		1760	0.0725
		1761	0.0915
		1762	0.0915
		1763	0.0915
		1764	0.0915
		1765	0.0915
		1766	0.0915
		1767	0.0915
		1768	0.0915
		1769	0.0915
		1770	0.0915
		1771	0.0915
		1772	0.0915
		1773	0.0915
		1774	0.0725
		1775	0.0725
		1776	0.0725
		1777	0.0725
		1778	0.0725
		1779	0.0725
		1780	0.0725
		1781	0.0725
		1782	0.0725
		1783	0.0725
		1784	0.0725
		1785	0.0915
		1786	0.0915
		1787	0.0915
		1788	0.0915
		1789	0.0915
		1790	0.0915
		1791	0.0915
		1792	0.0915
		1793	0.0915
		1794	0.0915
		1795	0.0915
		1796	0.0915
		1797	0.0915
		1798	0.0725
		1799	0.0725
		1800	0.0725
		1801	0.0725
		1802	0.0725
		1803	0.0725
		1804	0.0725
		1805	0.0725
		1806	0.0725
		1807	0.0725
		1808	0.0725
		1809	0.0725
		1810	0.0725
		1811	0.0725
		1812	0.0725
		1813	0.0725
		1814	0.0725
		1815	0.0725
		1816	0.0725
		1817	0.0725
		1818	0.0725
		1819	0.0725
		1820	0.0725
		1821	0.0725
		1822	0.0725
		1823	0.0725
		1824	0.0725
		1825	0.0725
		1826	0.0725
		1827	0.0725
		1828	0.0725
		1829	0.0725
		1830	0.0725
		1831	0.0725
		1832	0.0725
		1833	0.0725
		1834	0.0725
		1835	0.0725
		1836	0.0725
		1837	0.0725
		1838	0.0725
		1839	0.0725
		1840	0.0725
		1841	0.0725
		1842	0.0725
		1843	0.0725
		1844	0.0725
		1845	0.0725
		1846	0.0725
		1847	0.0725
		1848	0.0725
		1849	0.0725
		1850	0.0725
		1851	0.0725
		1852	0.0725
		1853	0.0725
		1854	0.0725
		1855	0.0725
		1856	0.0725
		1857	0.0915
		1858	0.0915
		1859	0.0915
		1860	0.0915
		1861	0.0915
		1862	0.0915
		1863	0.0915
		1864	0.0915
		1865	0.0915
		1866	0.0915
		1867	0.0915
		1868	0.0915
		1869	0.0915
		1870	0.0725
		1871	0.0725
		1872	0.0725
		1873	0.0725
		1874	0.0725
		1875	0.0725
		1876	0.0725
		1877	0.0725
		1878	0.0725
		1879	0.0725
		1880	0.0725
		1881	0.0915
		1882	0.0915
		1883	0.0915
		1884	0.0915
		1885	0.0915
		1886	0.0915
		1887	0.0915
		1888	0.0915
		1889	0.0915
		1890	0.0915
		1891	0.0915
		1892	0.0915
		1893	0.0915
		1894	0.0725
		1895	0.0725
		1896	0.0725
		1897	0.0725
		1898	0.0725
		1899	0.0725
		1900	0.0725
		1901	0.0725
		1902	0.0725
		1903	0.0725
		1904	0.0725
		1905	0.0915
		1906	0.0915
		1907	0.0915
		1908	0.0915
		1909	0.0915
		1910	0.0915
		1911	0.0915
		1912	0.0915
		1913	0.0915
		1914	0.0915
		1915	0.0915
		1916	0.0915
		1917	0.0915
		1918	0.0725
		1919	0.0725
		1920	0.0725
		1921	0.0725
		1922	0.0725
		1923	0.0725
		1924	0.0725
		1925	0.0725
		1926	0.0725
		1927	0.0725
		1928	0.0725
		1929	0.0915
		1930	0.0915
		1931	0.0915
		1932	0.0915
		1933	0.0915
		1934	0.0915
		1935	0.0915
		1936	0.0915
		1937	0.0915
		1938	0.0915
		1939	0.0915
		1940	0.0915
		1941	0.0915
		1942	0.0725
		1943	0.0725
		1944	0.0725
		1945	0.0725
		1946	0.0725
		1947	0.0725
		1948	0.0725
		1949	0.0725
		1950	0.0725
		1951	0.0725
		1952	0.0725
		1953	0.0915
		1954	0.0915
		1955	0.0915
		1956	0.0915
		1957	0.0915
		1958	0.0915
		1959	0.0915
		1960	0.0915
		1961	0.0915
		1962	0.0915
		1963	0.0915
		1964	0.0915
		1965	0.0915
		1966	0.0725
		1967	0.0725
		1968	0.0725
		1969	0.0725
		1970	0.0725
		1971	0.0725
		1972	0.0725
		1973	0.0725
		1974	0.0725
		1975	0.0725
		1976	0.0725
		1977	0.0725
		1978	0.0725
		1979	0.0725
		1980	0.0725
		1981	0.0725
		1982	0.0725
		1983	0.0725
		1984	0.0725
		1985	0.0725
		1986	0.0725
		1987	0.0725
		1988	0.0725
		1989	0.0725
		1990	0.0725
		1991	0.0725
		1992	0.0725
		1993	0.0725
		1994	0.0725
		1995	0.0725
		1996	0.0725
		1997	0.0725
		1998	0.0725
		1999	0.0725
		2000	0.0725
		2001	0.0725
		2002	0.0725
		2003	0.0725
		2004	0.0725
		2005	0.0725
		2006	0.0725
		2007	0.0725
		2008	0.0725
		2009	0.0725
		2010	0.0725
		2011	0.0725
		2012	0.0725
		2013	0.0725
		2014	0.0725
		2015	0.0725
		2016	0.0725
		2017	0.0725
		2018	0.0725
		2019	0.0725
		2020	0.0725
		2021	0.0725
		2022	0.0725
		2023	0.0725
		2024	0.0725
		2025	0.0915
		2026	0.0915
		2027	0.0915
		2028	0.0915
		2029	0.0915
		2030	0.0915
		2031	0.0915
		2032	0.0915
		2033	0.0915
		2034	0.0915
		2035	0.0915
		2036	0.0915
		2037	0.0915
		2038	0.0725
		2039	0.0725
		2040	0.0725
		2041	0.0725
		2042	0.0725
		2043	0.0725
		2044	0.0725
		2045	0.0725
		2046	0.0725
		2047	0.0725
		2048	0.0725
		2049	0.0915
		2050	0.0915
		2051	0.0915
		2052	0.0915
		2053	0.0915
		2054	0.0915
		2055	0.0915
		2056	0.0915
		2057	0.0915
		2058	0.0915
		2059	0.0915
		2060	0.0915
		2061	0.0915
		2062	0.0725
		2063	0.0725
		2064	0.0725
		2065	0.0725
		2066	0.0725
		2067	0.0725
		2068	0.0725
		2069	0.0725
		2070	0.0725
		2071	0.0725
		2072	0.0725
		2073	0.0915
		2074	0.0915
		2075	0.0915
		2076	0.0915
		2077	0.0915
		2078	0.0915
		2079	0.0915
		2080	0.0915
		2081	0.0915
		2082	0.0915
		2083	0.0915
		2084	0.0915
		2085	0.0915
		2086	0.0725
		2087	0.0725
		2088	0.0725
		2089	0.0725
		2090	0.0725
		2091	0.0725
		2092	0.0725
		2093	0.0725
		2094	0.0725
		2095	0.0725
		2096	0.0725
		2097	0.0915
		2098	0.0915
		2099	0.0915
		2100	0.0915
		2101	0.0915
		2102	0.0915
		2103	0.0915
		2104	0.0915
		2105	0.0915
		2106	0.0915
		2107	0.0915
		2108	0.0915
		2109	0.0915
		2110	0.0725
		2111	0.0725
		2112	0.0725
		2113	0.0725
		2114	0.0725
		2115	0.0725
		2116	0.0725
		2117	0.0725
		2118	0.0725
		2119	0.0725
		2120	0.0725
		2121	0.0915
		2122	0.0915
		2123	0.0915
		2124	0.0915
		2125	0.0915
		2126	0.0915
		2127	0.0915
		2128	0.0915
		2129	0.0915
		2130	0.0915
		2131	0.0915
		2132	0.0915
		2133	0.0915
		2134	0.0725
		2135	0.0725
		2136	0.0725
		2137	0.0725
		2138	0.0725
		2139	0.0725
		2140	0.0725
		2141	0.0725
		2142	0.0725
		2143	0.0725
		2144	0.0725
		2145	0.0725
		2146	0.0725
		2147	0.0725
		2148	0.0725
		2149	0.0725
		2150	0.0725
		2151	0.0725
		2152	0.0725
		2153	0.0725
		2154	0.0725
		2155	0.0725
		2156	0.0725
		2157	0.0725
		2158	0.0725
		2159	0.0725
		2160	0.0725
		2161	0.0725
		2162	0.0725
		2163	0.0725
		2164	0.0725
		2165	0.0725
		2166	0.0725
		2167	0.0725
		2168	0.0725
		2169	0.0725
		2170	0.0725
		2171	0.0725
		2172	0.0725
		2173	0.0725
		2174	0.0725
		2175	0.0725
		2176	0.0725
		2177	0.0725
		2178	0.0725
		2179	0.0725
		2180	0.0725
		2181	0.0725
		2182	0.0725
		2183	0.0725
		2184	0.0725
		2185	0.0725
		2186	0.0725
		2187	0.0725
		2188	0.0725
		2189	0.0725
		2190	0.0725
		2191	0.0725
		2192	0.0725
		2193	0.0915
		2194	0.0915
		2195	0.0915
		2196	0.0915
		2197	0.0915
		2198	0.0915
		2199	0.0915
		2200	0.0915
		2201	0.0915
		2202	0.0915
		2203	0.0915
		2204	0.0915
		2205	0.0915
		2206	0.0725
		2207	0.0725
		2208	0.0725
		2209	0.0725
		2210	0.0725
		2211	0.0725
		2212	0.0725
		2213	0.0725
		2214	0.0725
		2215	0.0725
		2216	0.0725
		2217	0.0915
		2218	0.0915
		2219	0.0915
		2220	0.0915
		2221	0.0915
		2222	0.0915
		2223	0.0915
		2224	0.0915
		2225	0.0915
		2226	0.0915
		2227	0.0915
		2228	0.0915
		2229	0.0915
		2230	0.0725
		2231	0.0725
		2232	0.0725
		2233	0.0725
		2234	0.0725
		2235	0.0725
		2236	0.0725
		2237	0.0725
		2238	0.0725
		2239	0.0725
		2240	0.0725
		2241	0.0915
		2242	0.0915
		2243	0.0915
		2244	0.0915
		2245	0.0915
		2246	0.0915
		2247	0.0915
		2248	0.0915
		2249	0.0915
		2250	0.0915
		2251	0.0915
		2252	0.0915
		2253	0.0915
		2254	0.0725
		2255	0.0725
		2256	0.0725
		2257	0.0725
		2258	0.0725
		2259	0.0725
		2260	0.0725
		2261	0.0725
		2262	0.0725
		2263	0.0725
		2264	0.0725
		2265	0.0915
		2266	0.0915
		2267	0.0915
		2268	0.0915
		2269	0.0915
		2270	0.0915
		2271	0.0915
		2272	0.0915
		2273	0.0915
		2274	0.0915
		2275	0.0915
		2276	0.0915
		2277	0.0915
		2278	0.0725
		2279	0.0725
		2280	0.0725
		2281	0.0725
		2282	0.0725
		2283	0.0725
		2284	0.0725
		2285	0.0725
		2286	0.0725
		2287	0.0725
		2288	0.0725
		2289	0.0915
		2290	0.0915
		2291	0.0915
		2292	0.0915
		2293	0.0915
		2294	0.0915
		2295	0.0915
		2296	0.0915
		2297	0.0915
		2298	0.0915
		2299	0.0915
		2300	0.0915
		2301	0.0915
		2302	0.0725
		2303	0.0725
		2304	0.0725
		2305	0.0725
		2306	0.0725
		2307	0.0725
		2308	0.0725
		2309	0.0725
		2310	0.0725
		2311	0.0725
		2312	0.0725
		2313	0.0725
		2314	0.0725
		2315	0.0725
		2316	0.0725
		2317	0.0725
		2318	0.0725
		2319	0.0725
		2320	0.0725
		2321	0.0725
		2322	0.0725
		2323	0.0725
		2324	0.0725
		2325	0.0725
		2326	0.0725
		2327	0.0725
		2328	0.0725
		2329	0.0725
		2330	0.0725
		2331	0.0725
		2332	0.0725
		2333	0.0725
		2334	0.0725
		2335	0.0725
		2336	0.0725
		2337	0.0725
		2338	0.0725
		2339	0.0725
		2340	0.0725
		2341	0.0725
		2342	0.0725
		2343	0.0725
		2344	0.0725
		2345	0.0725
		2346	0.0725
		2347	0.0725
		2348	0.0725
		2349	0.0725
		2350	0.0725
		2351	0.0725
		2352	0.0725
		2353	0.0725
		2354	0.0725
		2355	0.0725
		2356	0.0725
		2357	0.0725
		2358	0.0725
		2359	0.0725
		2360	0.0725
		2361	0.0915
		2362	0.0915
		2363	0.0915
		2364	0.0915
		2365	0.0915
		2366	0.0915
		2367	0.0915
		2368	0.0915
		2369	0.0915
		2370	0.0915
		2371	0.0915
		2372	0.0915
		2373	0.0915
		2374	0.0725
		2375	0.0725
		2376	0.0725
		2377	0.0725
		2378	0.0725
		2379	0.0725
		2380	0.0725
		2381	0.0725
		2382	0.0725
		2383	0.0725
		2384	0.0725
		2385	0.0915
		2386	0.0915
		2387	0.0915
		2388	0.0915
		2389	0.0915
		2390	0.0915
		2391	0.0915
		2392	0.0915
		2393	0.0915
		2394	0.0915
		2395	0.0915
		2396	0.0915
		2397	0.0915
		2398	0.0725
		2399	0.0725
		2400	0.0725
		2401	0.0725
		2402	0.0725
		2403	0.0725
		2404	0.0725
		2405	0.0725
		2406	0.0725
		2407	0.0725
		2408	0.0725
		2409	0.0915
		2410	0.0915
		2411	0.0915
		2412	0.0915
		2413	0.0915
		2414	0.0915
		2415	0.0915
		2416	0.0915
		2417	0.0915
		2418	0.0915
		2419	0.0915
		2420	0.0915
		2421	0.0915
		2422	0.0725
		2423	0.0725
		2424	0.0725
		2425	0.0725
		2426	0.0725
		2427	0.0725
		2428	0.0725
		2429	0.0725
		2430	0.0725
		2431	0.0725
		2432	0.0725
		2433	0.0915
		2434	0.0915
		2435	0.0915
		2436	0.0915
		2437	0.0915
		2438	0.0915
		2439	0.0915
		2440	0.0915
		2441	0.0915
		2442	0.0915
		2443	0.0915
		2444	0.0915
		2445	0.0915
		2446	0.0725
		2447	0.0725
		2448	0.0725
		2449	0.0725
		2450	0.0725
		2451	0.0725
		2452	0.0725
		2453	0.0725
		2454	0.0725
		2455	0.0725
		2456	0.0725
		2457	0.0915
		2458	0.0915
		2459	0.0915
		2460	0.0915
		2461	0.0915
		2462	0.0915
		2463	0.0915
		2464	0.0915
		2465	0.0915
		2466	0.0915
		2467	0.0915
		2468	0.0915
		2469	0.0915
		2470	0.0725
		2471	0.0725
		2472	0.0725
		2473	0.0725
		2474	0.0725
		2475	0.0725
		2476	0.0725
		2477	0.0725
		2478	0.0725
		2479	0.0725
		2480	0.0725
		2481	0.0725
		2482	0.0725
		2483	0.0725
		2484	0.0725
		2485	0.0725
		2486	0.0725
		2487	0.0725
		2488	0.0725
		2489	0.0725
		2490	0.0725
		2491	0.0725
		2492	0.0725
		2493	0.0725
		2494	0.0725
		2495	0.0725
		2496	0.0725
		2497	0.0725
		2498	0.0725
		2499	0.0725
		2500	0.0725
		2501	0.0725
		2502	0.0725
		2503	0.0725
		2504	0.0725
		2505	0.0725
		2506	0.0725
		2507	0.0725
		2508	0.0725
		2509	0.0725
		2510	0.0725
		2511	0.0725
		2512	0.0725
		2513	0.0725
		2514	0.0725
		2515	0.0725
		2516	0.0725
		2517	0.0725
		2518	0.0725
		2519	0.0725
		2520	0.0725
		2521	0.0725
		2522	0.0725
		2523	0.0725
		2524	0.0725
		2525	0.0725
		2526	0.0725
		2527	0.0725
		2528	0.0725
		2529	0.0915
		2530	0.0915
		2531	0.0915
		2532	0.0915
		2533	0.0915
		2534	0.0915
		2535	0.0915
		2536	0.0915
		2537	0.0915
		2538	0.0915
		2539	0.0915
		2540	0.0915
		2541	0.0915
		2542	0.0725
		2543	0.0725
		2544	0.0725
		2545	0.0725
		2546	0.0725
		2547	0.0725
		2548	0.0725
		2549	0.0725
		2550	0.0725
		2551	0.0725
		2552	0.0725
		2553	0.0915
		2554	0.0915
		2555	0.0915
		2556	0.0915
		2557	0.0915
		2558	0.0915
		2559	0.0915
		2560	0.0915
		2561	0.0915
		2562	0.0915
		2563	0.0915
		2564	0.0915
		2565	0.0915
		2566	0.0725
		2567	0.0725
		2568	0.0725
		2569	0.0725
		2570	0.0725
		2571	0.0725
		2572	0.0725
		2573	0.0725
		2574	0.0725
		2575	0.0725
		2576	0.0725
		2577	0.0915
		2578	0.0915
		2579	0.0915
		2580	0.0915
		2581	0.0915
		2582	0.0915
		2583	0.0915
		2584	0.0915
		2585	0.0915
		2586	0.0915
		2587	0.0915
		2588	0.0915
		2589	0.0915
		2590	0.0725
		2591	0.0725
		2592	0.0725
		2593	0.0725
		2594	0.0725
		2595	0.0725
		2596	0.0725
		2597	0.0725
		2598	0.0725
		2599	0.0725
		2600	0.0725
		2601	0.0915
		2602	0.0915
		2603	0.0915
		2604	0.0915
		2605	0.0915
		2606	0.0915
		2607	0.0915
		2608	0.0915
		2609	0.0915
		2610	0.0915
		2611	0.0915
		2612	0.0915
		2613	0.0915
		2614	0.0725
		2615	0.0725
		2616	0.0725
		2617	0.0725
		2618	0.0725
		2619	0.0725
		2620	0.0725
		2621	0.0725
		2622	0.0725
		2623	0.0725
		2624	0.0725
		2625	0.0915
		2626	0.0915
		2627	0.0915
		2628	0.0915
		2629	0.0915
		2630	0.0915
		2631	0.0915
		2632	0.0915
		2633	0.0915
		2634	0.0915
		2635	0.0915
		2636	0.0915
		2637	0.0915
		2638	0.0725
		2639	0.0725
		2640	0.0725
		2641	0.0725
		2642	0.0725
		2643	0.0725
		2644	0.0725
		2645	0.0725
		2646	0.0725
		2647	0.0725
		2648	0.0725
		2649	0.0725
		2650	0.0725
		2651	0.0725
		2652	0.0725
		2653	0.0725
		2654	0.0725
		2655	0.0725
		2656	0.0725
		2657	0.0725
		2658	0.0725
		2659	0.0725
		2660	0.0725
		2661	0.0725
		2662	0.0725
		2663	0.0725
		2664	0.0725
		2665	0.0725
		2666	0.0725
		2667	0.0725
		2668	0.0725
		2669	0.0725
		2670	0.0725
		2671	0.0725
		2672	0.0725
		2673	0.0725
		2674	0.0725
		2675	0.0725
		2676	0.0725
		2677	0.0725
		2678	0.0725
		2679	0.0725
		2680	0.0725
		2681	0.0725
		2682	0.0725
		2683	0.0725
		2684	0.0725
		2685	0.0725
		2686	0.0725
		2687	0.0725
		2688	0.0725
		2689	0.0725
		2690	0.0725
		2691	0.0725
		2692	0.0725
		2693	0.0725
		2694	0.0725
		2695	0.0725
		2696	0.0725
		2697	0.0915
		2698	0.0915
		2699	0.0915
		2700	0.0915
		2701	0.0915
		2702	0.0915
		2703	0.0915
		2704	0.0915
		2705	0.0915
		2706	0.0915
		2707	0.0915
		2708	0.0915
		2709	0.0915
		2710	0.0725
		2711	0.0725
		2712	0.0725
		2713	0.0725
		2714	0.0725
		2715	0.0725
		2716	0.0725
		2717	0.0725
		2718	0.0725
		2719	0.0725
		2720	0.0725
		2721	0.0915
		2722	0.0915
		2723	0.0915
		2724	0.0915
		2725	0.0915
		2726	0.0915
		2727	0.0915
		2728	0.0915
		2729	0.0915
		2730	0.0915
		2731	0.0915
		2732	0.0915
		2733	0.0915
		2734	0.0725
		2735	0.0725
		2736	0.0725
		2737	0.0725
		2738	0.0725
		2739	0.0725
		2740	0.0725
		2741	0.0725
		2742	0.0725
		2743	0.0725
		2744	0.0725
		2745	0.0915
		2746	0.0915
		2747	0.0915
		2748	0.0915
		2749	0.0915
		2750	0.0915
		2751	0.0915
		2752	0.0915
		2753	0.0915
		2754	0.0915
		2755	0.0915
		2756	0.0915
		2757	0.0915
		2758	0.0725
		2759	0.0725
		2760	0.0725
		2761	0.0725
		2762	0.0725
		2763	0.0725
		2764	0.0725
		2765	0.0725
		2766	0.0725
		2767	0.0725
		2768	0.0725
		2769	0.0915
		2770	0.0915
		2771	0.0915
		2772	0.0915
		2773	0.0915
		2774	0.0915
		2775	0.0915
		2776	0.0915
		2777	0.0915
		2778	0.0915
		2779	0.0915
		2780	0.0915
		2781	0.0915
		2782	0.0725
		2783	0.0725
		2784	0.0725
		2785	0.0725
		2786	0.0725
		2787	0.0725
		2788	0.0725
		2789	0.0725
		2790	0.0725
		2791	0.0725
		2792	0.0725
		2793	0.0915
		2794	0.0915
		2795	0.0915
		2796	0.0915
		2797	0.0915
		2798	0.0915
		2799	0.0915
		2800	0.0915
		2801	0.0915
		2802	0.0915
		2803	0.0915
		2804	0.0915
		2805	0.0915
		2806	0.0725
		2807	0.0725
		2808	0.0725
		2809	0.0725
		2810	0.0725
		2811	0.0725
		2812	0.0725
		2813	0.0725
		2814	0.0725
		2815	0.0725
		2816	0.0725
		2817	0.0725
		2818	0.0725
		2819	0.0725
		2820	0.0725
		2821	0.0725
		2822	0.0725
		2823	0.0725
		2824	0.0725
		2825	0.0725
		2826	0.0725
		2827	0.0725
		2828	0.0725
		2829	0.0725
		2830	0.0725
		2831	0.0725
		2832	0.0725
		2833	0.0725
		2834	0.0725
		2835	0.0725
		2836	0.0725
		2837	0.0725
		2838	0.0725
		2839	0.0725
		2840	0.0725
		2841	0.0725
		2842	0.0725
		2843	0.0725
		2844	0.0725
		2845	0.0725
		2846	0.0725
		2847	0.0725
		2848	0.0725
		2849	0.0725
		2850	0.0725
		2851	0.0725
		2852	0.0725
		2853	0.0725
		2854	0.0725
		2855	0.0725
		2856	0.0725
		2857	0.0725
		2858	0.0725
		2859	0.0725
		2860	0.0725
		2861	0.0725
		2862	0.0725
		2863	0.0725
		2864	0.0725
		2865	0.0915
		2866	0.0915
		2867	0.0915
		2868	0.0915
		2869	0.0915
		2870	0.0915
		2871	0.0915
		2872	0.0915
		2873	0.0915
		2874	0.0915
		2875	0.0915
		2876	0.0915
		2877	0.0915
		2878	0.0725
		2879	0.0725
		2880	0.0725
		2881	0.0725
		2882	0.0725
		2883	0.0725
		2884	0.0725
		2885	0.0725
		2886	0.0725
		2887	0.0725
		2888	0.0725
		2889	0.0915
		2890	0.0915
		2891	0.0915
		2892	0.0915
		2893	0.0915
		2894	0.0915
		2895	0.0915
		2896	0.0915
		2897	0.0915
		2898	0.0915
		2899	0.0915
		2900	0.0915
		2901	0.0915
		2902	0.0725
		2903	0.0725
		2904	0.0725
		2905	0.0725
		2906	0.0725
		2907	0.0725
		2908	0.0725
		2909	0.0725
		2910	0.0725
		2911	0.0725
		2912	0.0725
		2913	0.0915
		2914	0.0915
		2915	0.0915
		2916	0.0915
		2917	0.0915
		2918	0.0915
		2919	0.0915
		2920	0.0915
		2921	0.0915
		2922	0.0915
		2923	0.0915
		2924	0.0915
		2925	0.0915
		2926	0.0725
		2927	0.0725
		2928	0.0725
		2929	0.0725
		2930	0.0725
		2931	0.0725
		2932	0.0725
		2933	0.0725
		2934	0.0725
		2935	0.0725
		2936	0.0725
		2937	0.0915
		2938	0.0915
		2939	0.0915
		2940	0.0915
		2941	0.0915
		2942	0.0915
		2943	0.0915
		2944	0.0915
		2945	0.0915
		2946	0.0915
		2947	0.0915
		2948	0.0915
		2949	0.0915
		2950	0.0725
		2951	0.0725
		2952	0.0725
		2953	0.0725
		2954	0.0725
		2955	0.0725
		2956	0.0725
		2957	0.0725
		2958	0.0725
		2959	0.0725
		2960	0.0725
		2961	0.0915
		2962	0.0915
		2963	0.0915
		2964	0.0915
		2965	0.0915
		2966	0.0915
		2967	0.0915
		2968	0.0915
		2969	0.0915
		2970	0.0915
		2971	0.0915
		2972	0.0915
		2973	0.0915
		2974	0.0725
		2975	0.0725
		2976	0.0725
		2977	0.0725
		2978	0.0725
		2979	0.0725
		2980	0.0725
		2981	0.0725
		2982	0.0725
		2983	0.0725
		2984	0.0725
		2985	0.0725
		2986	0.0725
		2987	0.0725
		2988	0.0725
		2989	0.0725
		2990	0.0725
		2991	0.0725
		2992	0.0725
		2993	0.0725
		2994	0.0725
		2995	0.0725
		2996	0.0725
		2997	0.0725
		2998	0.0725
		2999	0.0725
		3000	0.0725
		3001	0.0725
		3002	0.0725
		3003	0.0725
		3004	0.0725
		3005	0.0725
		3006	0.0725
		3007	0.0725
		3008	0.0725
		3009	0.0725
		3010	0.0725
		3011	0.0725
		3012	0.0725
		3013	0.0725
		3014	0.0725
		3015	0.0725
		3016	0.0725
		3017	0.0725
		3018	0.0725
		3019	0.0725
		3020	0.0725
		3021	0.0725
		3022	0.0725
		3023	0.0725
		3024	0.0725
		3025	0.0725
		3026	0.0725
		3027	0.0725
		3028	0.0725
		3029	0.0725
		3030	0.0725
		3031	0.0725
		3032	0.0725
		3033	0.0915
		3034	0.0915
		3035	0.0915
		3036	0.0915
		3037	0.0915
		3038	0.0915
		3039	0.0915
		3040	0.0915
		3041	0.0915
		3042	0.0915
		3043	0.0915
		3044	0.0915
		3045	0.0915
		3046	0.0725
		3047	0.0725
		3048	0.0725
		3049	0.0725
		3050	0.0725
		3051	0.0725
		3052	0.0725
		3053	0.0725
		3054	0.0725
		3055	0.0725
		3056	0.0725
		3057	0.0915
		3058	0.0915
		3059	0.0915
		3060	0.0915
		3061	0.0915
		3062	0.0915
		3063	0.0915
		3064	0.0915
		3065	0.0915
		3066	0.0915
		3067	0.0915
		3068	0.0915
		3069	0.0915
		3070	0.0725
		3071	0.0725
		3072	0.0725
		3073	0.0725
		3074	0.0725
		3075	0.0725
		3076	0.0725
		3077	0.0725
		3078	0.0725
		3079	0.0725
		3080	0.0725
		3081	0.0915
		3082	0.0915
		3083	0.0915
		3084	0.0915
		3085	0.0915
		3086	0.0915
		3087	0.0915
		3088	0.0915
		3089	0.0915
		3090	0.0915
		3091	0.0915
		3092	0.0915
		3093	0.0915
		3094	0.0725
		3095	0.0725
		3096	0.0725
		3097	0.0725
		3098	0.0725
		3099	0.0725
		3100	0.0725
		3101	0.0725
		3102	0.0725
		3103	0.0725
		3104	0.0725
		3105	0.0915
		3106	0.0915
		3107	0.0915
		3108	0.0915
		3109	0.0915
		3110	0.0915
		3111	0.0915
		3112	0.0915
		3113	0.0915
		3114	0.0915
		3115	0.0915
		3116	0.0915
		3117	0.0915
		3118	0.0725
		3119	0.0725
		3120	0.0725
		3121	0.0725
		3122	0.0725
		3123	0.0725
		3124	0.0725
		3125	0.0725
		3126	0.0725
		3127	0.0725
		3128	0.0725
		3129	0.0915
		3130	0.0915
		3131	0.0915
		3132	0.0915
		3133	0.0915
		3134	0.0915
		3135	0.0915
		3136	0.0915
		3137	0.0915
		3138	0.0915
		3139	0.0915
		3140	0.0915
		3141	0.0915
		3142	0.0725
		3143	0.0725
		3144	0.0725
		3145	0.0725
		3146	0.0725
		3147	0.0725
		3148	0.0725
		3149	0.0725
		3150	0.0725
		3151	0.0725
		3152	0.0725
		3153	0.0725
		3154	0.0725
		3155	0.0725
		3156	0.0725
		3157	0.0725
		3158	0.0725
		3159	0.0725
		3160	0.0725
		3161	0.0725
		3162	0.0725
		3163	0.0725
		3164	0.0725
		3165	0.0725
		3166	0.0725
		3167	0.0725
		3168	0.0725
		3169	0.0725
		3170	0.0725
		3171	0.0725
		3172	0.0725
		3173	0.0725
		3174	0.0725
		3175	0.0725
		3176	0.0725
		3177	0.0725
		3178	0.0725
		3179	0.0725
		3180	0.0725
		3181	0.0725
		3182	0.0725
		3183	0.0725
		3184	0.0725
		3185	0.0725
		3186	0.0725
		3187	0.0725
		3188	0.0725
		3189	0.0725
		3190	0.0725
		3191	0.0725
		3192	0.0725
		3193	0.0725
		3194	0.0725
		3195	0.0725
		3196	0.0725
		3197	0.0725
		3198	0.0725
		3199	0.0725
		3200	0.0725
		3201	0.0915
		3202	0.0915
		3203	0.0915
		3204	0.0915
		3205	0.0915
		3206	0.0915
		3207	0.0915
		3208	0.0915
		3209	0.0915
		3210	0.0915
		3211	0.0915
		3212	0.0915
		3213	0.0915
		3214	0.0725
