control_reg_id,state_id,tariff_class,sector_abbr,pv_capacity_mw,pv_systems_count
18,477,estrato_6,res,0.00031746082654303235,1.0
18,477,industrial,ind,0.0,0.0
18,478,comercial,com,0.0,0.0
18,482,comercial,com,0.0,0.0
18,482,industrial,ind,0.0,0.0
18,483,comercial,com,0.0,0.0
18,483,industrial,ind,0.0,0.0
18,488,comercial,com,0.0,0.0
18,490,industrial,ind,0.0,0.0
18,497,comercial,com,0.0,0.0
18,499,industrial,ind,0.0,0.0
18,505,comercial,com,0.0,0.0
18,505,industrial,ind,0.0,0.0
18,508,industrial,ind,0.0,0.0
18,511,industrial,ind,0.0,0.0
18,516,comercial,com,0.0,0.0
18,516,industrial,ind,0.0,0.0
18,518,comercial,com,0.0,0.0
18,518,industrial,ind,0.0,0.0
18,523,comercial,com,0.0,0.0
18,523,industrial,ind,0.0,0.0
18,525,comercial,com,0.0,0.0
18,527,comercial,com,0.0,0.0
18,527,estrato_3,res,0.0,0.0
18,527,industrial,ind,0.0,0.0
18,528,comercial,com,0.0,0.0
18,529,comercial,com,0.0,0.0
18,529,industrial,ind,0.0,0.0
18,531,comercial,com,0.0,0.0
18,533,comercial,com,0.0,0.0
18,536,comercial,com,0.0,0.0
18,536,estrato_5,res,0.0,0.0
18,536,estrato_6,res,0.0,0.0
18,546,comercial,com,0.0,0.0
18,549,comercial,com,0.0,0.0
18,551,comercial,com,0.0,0.0
18,555,comercial,com,0.0,0.0
18,562,comercial,com,0.0,0.0
18,574,comercial,com,0.0,0.0
18,578,comercial,com,0.0,0.0
18,580,comercial,com,0.0,0.0
18,580,industrial,ind,0.0,0.0
18,581,comercial,com,0.0,0.0
18,583,comercial,com,0.0,0.0
18,583,industrial,ind,0.0,0.0
18,584,comercial,com,0.0,0.0
18,585,comercial,com,0.0,0.0
18,585,estrato_5,res,0.0,0.0
18,585,estrato_6,res,0.0,0.0
18,590,comercial,com,0.0,0.0
18,592,industrial,ind,0.0,0.0
18,593,comercial,com,0.0,0.0
18,596,industrial,ind,0.0,0.0
18,597,industrial,ind,0.0,0.0
18,598,comercial,com,0.0,0.0
18,598,industrial,ind,0.0,0.0
18,605,comercial,com,0.0,0.0
18,605,industrial,ind,0.0,0.0
18,606,comercial,com,0.0,0.0
18,606,industrial,ind,0.0,0.0
18,607,comercial,com,0.0,0.0
18,608,comercial,com,0.0,0.0
18,621,comercial,com,0.0,0.0
18,623,comercial,com,0.0,0.0
18,623,industrial,ind,0.0,0.0
18,624,comercial,com,0.0,0.0
18,625,industrial,ind,0.0,0.0
18,627,industrial,ind,0.0,0.0
18,633,comercial,com,0.0,0.0
18,633,industrial,ind,0.0,0.0
18,644,comercial,com,0.0,0.0
18,644,industrial,ind,0.0,0.0
18,645,comercial,com,0.0,0.0
18,645,estrato_3,res,0.00010391073610633783,2.0
18,645,estrato_4,res,6.019801016741031e-05,1.0
18,645,estrato_5,res,0.00012766035434604847,1.0
18,645,estrato_6,res,3.687246890458095e-06,1.0
18,645,industrial,ind,0.0,0.0
18,647,comercial,com,0.0,0.0
18,647,industrial,ind,0.0,0.0
18,648,industrial,ind,0.0,0.0
18,650,industrial,ind,0.0,0.0
18,651,comercial,com,0.0,0.0
18,655,industrial,ind,0.0,0.0
18,658,comercial,com,0.0,0.0
18,658,industrial,ind,0.0,0.0
18,660,industrial,ind,0.0,0.0
18,668,comercial,com,0.0,0.0
18,670,comercial,com,0.0,0.0
18,670,industrial,ind,0.0,0.0
18,673,comercial,com,0.0,0.0
18,673,industrial,ind,0.0,0.0
18,674,comercial,com,0.0,0.0
18,674,industrial,ind,0.0,0.0
18,676,comercial,com,0.0,0.0
18,687,comercial,com,0.0,0.0
18,690,industrial,ind,0.0,0.0
18,698,estrato_1,res,0.0,0.0
18,701,comercial,com,0.0,0.0
18,702,comercial,com,0.0,0.0
18,705,comercial,com,0.0,0.0
18,705,industrial,ind,0.0,0.0
18,712,industrial,ind,0.0,0.0
18,713,comercial,com,0.0,0.0
18,719,comercial,com,0.0,0.0
18,719,estrato_4,res,1.6816525155442243e-06,1.0
18,720,comercial,com,0.0,0.0
18,723,comercial,com,0.0,0.0
18,723,estrato_3,res,0.0,0.0
18,727,comercial,com,0.0,0.0
18,727,industrial,ind,0.0,0.0
18,731,industrial,ind,0.0,0.0
18,732,comercial,com,0.0,0.0
18,732,estrato_3,res,0.0001112355049646367,1.0
18,732,industrial,ind,0.0,0.0
18,734,comercial,com,0.0,0.0
18,743,comercial,com,0.0,0.0
18,749,comercial,com,0.0,0.0
18,749,industrial,ind,0.0,0.0
18,750,comercial,com,0.0,0.0
18,750,industrial,ind,0.0,0.0
18,753,comercial,com,0.0,0.0
18,753,industrial,ind,0.0,0.0
18,754,comercial,com,0.0,0.0
18,756,industrial,ind,0.0,0.0
18,763,industrial,ind,0.0,0.0
18,764,industrial,ind,0.0,0.0
18,769,industrial,ind,0.0,0.0
18,773,comercial,com,0.0,0.0
18,778,comercial,com,0.0,0.0
18,779,comercial,com,0.0,0.0
18,779,industrial,ind,0.0,0.0
18,784,comercial,com,0.0,0.0
18,789,comercial,com,0.0,0.0
18,789,industrial,ind,0.0,0.0
18,792,comercial,com,0.0,0.0
18,792,industrial,ind,0.0,0.0
18,795,comercial,com,0.0,0.0
18,795,estrato_5,res,0.0,0.0
18,795,industrial,ind,0.0,0.0
18,798,comercial,com,0.0,0.0
18,798,estrato_3,res,0.0,0.0
18,798,industrial,ind,0.0,0.0
18,800,comercial,com,0.0,0.0
18,801,comercial,com,0.0,0.0
18,802,comercial,com,0.0,0.0
18,807,comercial,com,0.0,0.0
18,812,comercial,com,0.0,0.0
18,813,comercial,com,0.0,0.0
18,813,estrato_1,res,4.746143447464734e-08,1.0
18,813,estrato_3,res,7.314172140500653e-05,1.0
18,813,industrial,ind,0.0,0.0
18,816,comercial,com,0.0,0.0
18,818,industrial,ind,0.0,0.0
18,821,comercial,com,0.0,0.0
18,821,industrial,ind,0.0,0.0
18,835,industrial,ind,0.0,0.0
18,838,comercial,com,0.0,0.0
18,842,comercial,com,0.0,0.0
18,842,industrial,ind,0.0,0.0
18,843,comercial,com,0.0,0.0
18,849,comercial,com,0.0,0.0
18,849,industrial,ind,0.0,0.0
18,850,comercial,com,0.0,0.0
18,855,comercial,com,0.0,0.0
18,860,industrial,ind,0.0,0.0
18,870,comercial,com,0.0,0.0
18,870,industrial,ind,0.0,0.0
18,872,comercial,com,0.0,0.0
18,872,industrial,ind,0.0,0.0
18,880,comercial,com,0.0,0.0
18,880,industrial,ind,0.0,0.0
18,881,industrial,ind,0.0,0.0
18,883,comercial,com,0.0,0.0
18,893,comercial,com,0.0,0.0
18,896,industrial,ind,0.0,0.0
18,900,industrial,ind,0.0,0.0
18,902,comercial,com,0.0,0.0
18,906,comercial,com,0.0,0.0
18,915,comercial,com,0.0,0.0
18,918,comercial,com,0.0,0.0
18,918,estrato_3,res,0.001927208384754265,1.0
18,918,industrial,ind,0.0,0.0
18,920,comercial,com,0.0,0.0
18,920,industrial,ind,0.0,0.0
18,926,comercial,com,0.0,0.0
18,926,estrato_5,res,0.0,0.0
18,926,industrial,ind,0.0,0.0
18,938,comercial,com,0.0,0.0
18,938,estrato_2,res,1.0484154768462182e-05,1.0
18,938,industrial,ind,0.0,0.0
18,939,comercial,com,0.0,0.0
18,939,estrato_3,res,1.6304363211641073e-05,1.0
18,939,estrato_4,res,1.4717173253796777e-05,1.0
18,939,industrial,ind,0.0,0.0
18,940,comercial,com,0.0,0.0
18,944,comercial,com,0.0,0.0
18,944,industrial,ind,0.0,0.0
18,945,comercial,com,0.0,0.0
18,945,industrial,ind,0.0,0.0
18,948,comercial,com,0.0,0.0
18,951,industrial,ind,0.0,0.0
18,953,estrato_1,res,0.0,0.0
18,954,comercial,com,0.0,0.0
18,957,comercial,com,0.0,0.0
18,957,industrial,ind,0.0,0.0
18,961,comercial,com,0.0,0.0
18,961,industrial,ind,0.0,0.0
18,963,comercial,com,0.0,0.0
18,963,industrial,ind,0.0,0.0
18,971,comercial,com,0.0,0.0
18,971,estrato_3,res,0.0,0.0
18,971,estrato_4,res,0.0,0.0
18,971,industrial,ind,0.0,0.0
18,974,comercial,com,0.0,0.0
18,975,comercial,com,0.0,0.0
18,975,industrial,ind,0.0,0.0
18,977,comercial,com,0.0,0.0
18,977,estrato_4,res,0.0,0.0
18,977,estrato_5,res,0.0,0.0
18,977,estrato_6,res,0.0,0.0
18,977,industrial,ind,0.0,0.0
18,980,comercial,com,0.0,0.0
18,981,comercial,com,0.0,0.0
18,987,industrial,ind,0.0,0.0
18,989,comercial,com,0.0,0.0
18,989,industrial,ind,0.0,0.0
18,991,comercial,com,0.0,0.0
18,992,comercial,com,0.0,0.0
18,992,industrial,ind,0.0,0.0
18,993,comercial,com,0.0,0.0
18,993,industrial,ind,0.0,0.0
18,995,comercial,com,0.0,0.0
18,1000,industrial,ind,0.0,0.0
18,1001,comercial,com,0.0,0.0
18,1003,comercial,com,0.0,0.0
18,1015,comercial,com,0.0,0.0
18,1015,estrato_2,res,1.8179181467069575e-07,1.0
18,1015,industrial,ind,0.0,0.0
18,1017,comercial,com,0.0,0.0
18,1017,industrial,ind,0.0,0.0
18,1019,comercial,com,0.0,0.0
18,1025,comercial,com,0.0,0.0
18,1032,comercial,com,0.0,0.0
18,1041,comercial,com,0.0,0.0
18,1041,estrato_3,res,6.506475162630911e-05,1.0
18,1041,estrato_4,res,1.5089711984891551e-05,1.0
18,1041,estrato_5,res,6.158053474599347e-05,1.0
18,1041,industrial,ind,0.0,0.0
18,1042,comercial,com,0.0,0.0
18,1044,industrial,ind,0.0,0.0
18,1045,comercial,com,0.0,0.0
18,1047,comercial,com,0.0,0.0
18,1050,comercial,com,0.0,0.0
18,1051,comercial,com,0.0,0.0
18,1054,comercial,com,0.0,0.0
18,1054,estrato_3,res,0.0,0.0
18,1054,industrial,ind,0.0,0.0
18,1055,comercial,com,0.0,0.0
18,1057,industrial,ind,0.0,0.0
18,1058,industrial,ind,0.0,0.0
18,1062,comercial,com,0.0,0.0
18,1062,industrial,ind,0.0,0.0
19,33,comercial,com,0.0,0.0
19,33,estrato_1,res,0.0,0.0
19,33,estrato_2,res,0.0,0.0
19,33,estrato_3,res,0.0,0.0
19,33,industrial,ind,0.0,0.0
19,34,comercial,com,0.0,0.0
19,34,estrato_1,res,0.0,0.0
19,34,estrato_2,res,0.0,0.0
19,34,estrato_3,res,0.0,0.0
19,39,comercial,com,0.0,0.0
19,39,estrato_1,res,0.0,0.0
19,39,estrato_2,res,0.0,0.0
19,39,estrato_3,res,0.0,0.0
19,39,estrato_4,res,0.0,0.0
19,39,industrial,ind,0.0,0.0
19,66,comercial,com,0.0,0.0
19,66,estrato_1,res,0.0,0.0
19,66,estrato_2,res,0.0,0.0
19,66,estrato_3,res,0.0,0.0
19,66,industrial,ind,0.0,0.0
19,111,comercial,com,0.0,0.0
19,111,estrato_1,res,0.0,0.0
19,111,estrato_2,res,0.0,0.0
19,111,estrato_3,res,0.0,0.0
19,157,comercial,com,0.0,0.0
19,157,estrato_1,res,0.0,0.0
19,157,estrato_2,res,0.0,0.0
19,157,estrato_3,res,0.0,0.0
19,157,industrial,ind,0.0,0.0
19,170,comercial,com,0.0,0.0
19,170,estrato_1,res,0.0,0.0
19,170,estrato_2,res,0.0,0.0
19,170,estrato_3,res,0.0,0.0
19,170,estrato_4,res,0.0,0.0
19,170,industrial,ind,0.0,0.0
19,175,comercial,com,0.0,0.0
19,175,estrato_1,res,0.0,0.0
19,175,estrato_2,res,0.0,0.0
19,175,estrato_3,res,0.0,0.0
19,175,estrato_5,res,0.0,0.0
19,175,industrial,ind,0.0,0.0
19,203,comercial,com,0.0,0.0
19,203,estrato_1,res,0.0,0.0
19,203,estrato_2,res,0.0,0.0
19,203,estrato_3,res,0.0,0.0
19,231,comercial,com,0.0,0.0
19,231,estrato_1,res,0.0,0.0
19,231,estrato_2,res,0.0,0.0
19,231,estrato_3,res,0.0,0.0
19,231,industrial,ind,0.0,0.0
19,250,comercial,com,0.0,0.0
19,250,estrato_1,res,0.0,0.0
19,250,estrato_2,res,0.0,0.0
19,250,estrato_3,res,0.0,0.0
19,250,industrial,ind,0.0,0.0
19,251,comercial,com,0.0,0.0
19,251,estrato_1,res,0.0,0.0
19,259,comercial,com,0.0,0.0
19,259,estrato_1,res,0.0,0.0
19,259,estrato_2,res,0.0,0.0
19,259,estrato_3,res,0.0,0.0
19,259,industrial,ind,0.0,0.0
19,297,comercial,com,0.0,0.0
19,297,estrato_1,res,0.0,0.0
19,297,estrato_2,res,0.0,0.0
19,297,industrial,ind,0.0,0.0
19,319,comercial,com,0.0,0.0
19,319,estrato_1,res,0.0,0.0
19,319,estrato_2,res,0.0,0.0
19,323,comercial,com,0.0,0.0
19,323,estrato_1,res,0.0,0.0
19,323,estrato_2,res,0.0,0.0
19,323,estrato_3,res,0.0,0.0
19,323,industrial,ind,0.0,0.0
19,334,comercial,com,0.0,0.0
19,334,estrato_1,res,0.0,0.0
19,334,estrato_2,res,0.0,0.0
19,334,estrato_3,res,0.0,0.0
19,334,estrato_4,res,0.0,0.0
19,334,estrato_5,res,0.0,0.0
19,334,estrato_6,res,0.0,0.0
19,334,industrial,ind,0.0,0.0
19,369,comercial,com,0.0,0.0
19,369,estrato_1,res,0.0,0.0
19,369,estrato_2,res,0.0,0.0
19,369,estrato_3,res,0.0,0.0
19,369,industrial,ind,0.0,0.0
19,382,comercial,com,0.0,0.0
19,382,estrato_1,res,0.0,0.0
19,382,estrato_2,res,0.0,0.0
19,382,industrial,ind,0.0,0.0
19,418,comercial,com,0.0,0.0
19,418,estrato_1,res,0.0,0.0
19,418,estrato_2,res,0.0,0.0
19,418,estrato_3,res,0.0,0.0
19,418,industrial,ind,0.0,0.0
19,445,comercial,com,0.0,0.0
19,445,estrato_1,res,0.0,0.0
19,445,estrato_2,res,0.0,0.0
19,445,estrato_3,res,0.0,0.0
19,445,industrial,ind,0.0,0.0
19,470,comercial,com,0.0,0.0
19,470,estrato_1,res,0.0,0.0
19,470,estrato_2,res,0.0,0.0
19,470,estrato_3,res,0.0,0.0
19,470,industrial,ind,0.0,0.0
19,491,comercial,com,0.0,0.0
19,491,estrato_1,res,0.0,0.0
19,491,estrato_2,res,0.0,0.0
19,491,industrial,ind,0.0,0.0
19,522,comercial,com,0.0,0.0
19,522,estrato_1,res,0.0,0.0
19,522,estrato_2,res,0.0,0.0
19,522,estrato_3,res,0.0,0.0
19,522,industrial,ind,0.0,0.0
19,523,comercial,com,0.0,0.0
19,523,estrato_1,res,0.0,0.0
19,523,estrato_2,res,0.0,0.0
19,523,estrato_3,res,0.0,0.0
19,523,estrato_4,res,0.0,0.0
19,523,estrato_5,res,0.0,0.0
19,523,estrato_6,res,0.0,0.0
19,523,industrial,ind,0.0,0.0
19,542,comercial,com,0.0,0.0
19,542,estrato_1,res,0.0,0.0
19,542,estrato_2,res,0.0,0.0
19,542,estrato_3,res,0.0,0.0
19,542,industrial,ind,0.0,0.0
19,558,comercial,com,0.0,0.0
19,558,estrato_1,res,0.0,0.0
19,558,estrato_2,res,0.0,0.0
19,558,estrato_3,res,0.0,0.0
19,558,industrial,ind,0.0,0.0
19,569,comercial,com,0.0,0.0
19,569,estrato_1,res,0.0,0.0
19,569,estrato_2,res,0.0,0.0
19,569,estrato_3,res,0.0,0.0
19,569,industrial,ind,0.0,0.0
19,570,comercial,com,0.0,0.0
19,570,estrato_1,res,0.0,0.0
19,570,estrato_2,res,0.0,0.0
19,570,estrato_3,res,0.0,0.0
19,570,industrial,ind,0.0,0.0
19,594,comercial,com,0.0,0.0
19,594,estrato_1,res,0.0,0.0
19,594,estrato_2,res,0.0,0.0
19,594,estrato_3,res,0.0,0.0
19,594,estrato_4,res,0.0,0.0
19,594,estrato_5,res,0.0,0.0
19,594,estrato_6,res,0.0,0.0
19,594,industrial,ind,0.0,0.0
19,611,comercial,com,0.0,0.0
19,611,estrato_1,res,0.0,0.0
19,611,estrato_2,res,0.0,0.0
19,611,industrial,ind,0.0,0.0
19,659,comercial,com,0.0,0.0
19,659,estrato_1,res,0.0,0.0
19,659,estrato_2,res,0.0,0.0
19,659,estrato_3,res,0.0,0.0
19,659,estrato_4,res,0.0,0.0
19,659,industrial,ind,0.0,0.0
19,663,comercial,com,0.0,0.0
19,663,estrato_1,res,0.0,0.0
19,663,estrato_2,res,0.0,0.0
19,663,estrato_3,res,0.0,0.0
19,663,industrial,ind,0.0,0.0
19,716,comercial,com,0.0,0.0
19,716,estrato_1,res,0.0,0.0
19,716,estrato_2,res,0.0,0.0
19,716,estrato_3,res,0.0,0.0
19,716,industrial,ind,0.0,0.0
19,717,comercial,com,0.0,0.0
19,717,estrato_1,res,0.0,0.0
19,717,estrato_2,res,0.0,0.0
19,717,estrato_3,res,0.0,0.0
19,717,industrial,ind,0.0,0.0
19,744,comercial,com,0.0,0.0
19,744,estrato_1,res,0.0,0.0
19,744,estrato_2,res,0.0,0.0
19,744,estrato_3,res,0.0,0.0
19,744,estrato_4,res,0.0,0.0
19,744,industrial,ind,0.0,0.0
19,758,comercial,com,0.0,0.0
19,758,estrato_1,res,0.0,0.0
19,762,comercial,com,0.0,0.0
19,762,estrato_1,res,0.0,0.0
19,762,estrato_2,res,0.0,0.0
19,762,estrato_3,res,0.0,0.0
19,762,estrato_4,res,0.0,0.0
19,762,industrial,ind,0.0,0.0
19,777,comercial,com,0.0,0.0
19,777,estrato_1,res,0.0,0.0
19,777,estrato_2,res,0.0,0.0
19,777,estrato_3,res,0.0,0.0
19,777,industrial,ind,0.0,0.0
19,819,comercial,com,0.0,0.0
19,819,estrato_1,res,0.0,0.0
19,819,estrato_2,res,0.0,0.0
19,819,estrato_3,res,0.0,0.0
19,819,estrato_4,res,0.0,0.0
19,819,industrial,ind,0.0,0.0
19,827,comercial,com,0.0,0.0
19,827,estrato_1,res,0.0,0.0
19,827,estrato_2,res,0.0,0.0
19,827,estrato_3,res,0.0,0.0
19,827,industrial,ind,0.0,0.0
19,828,comercial,com,0.0,0.0
19,828,estrato_1,res,0.0,0.0
19,828,estrato_2,res,0.0,0.0
19,828,estrato_3,res,0.0,0.0
19,828,industrial,ind,0.0,0.0
19,843,comercial,com,0.0,0.0
19,843,estrato_1,res,0.0,0.0
19,843,estrato_2,res,0.0,0.0
19,843,estrato_3,res,0.0,0.0
19,843,estrato_4,res,0.0,0.0
19,843,industrial,ind,0.0,0.0
19,856,comercial,com,0.0,0.0
19,856,estrato_1,res,0.0,0.0
19,856,estrato_2,res,0.0,0.0
19,856,industrial,ind,0.0,0.0
19,885,comercial,com,0.0,0.0
19,885,estrato_1,res,0.0,0.0
19,885,estrato_2,res,0.0,0.0
19,886,comercial,com,0.0,0.0
19,886,estrato_1,res,0.0,0.0
19,886,estrato_2,res,0.0,0.0
19,891,comercial,com,0.0,0.0
19,891,estrato_1,res,0.0,0.0
19,891,estrato_2,res,0.0,0.0
19,891,estrato_3,res,0.0,0.0
19,891,estrato_4,res,0.0,0.0
19,891,industrial,ind,0.0,0.0
19,895,comercial,com,0.0,0.0
19,895,estrato_1,res,0.0,0.0
19,895,estrato_2,res,0.0,0.0
19,895,estrato_3,res,0.0,0.0
19,895,industrial,ind,0.0,0.0
19,904,comercial,com,0.0,0.0
19,904,estrato_1,res,0.0,0.0
19,904,estrato_2,res,0.0,0.0
19,919,comercial,com,0.0,0.0
19,919,estrato_1,res,0.0,0.0
19,919,estrato_2,res,0.0,0.0
19,919,estrato_3,res,0.0,0.0
19,923,comercial,com,0.0,0.0
19,923,estrato_1,res,0.0,0.0
19,923,estrato_2,res,0.0,0.0
19,923,estrato_3,res,0.0,0.0
19,923,industrial,ind,0.0,0.0
19,941,comercial,com,0.0,0.0
19,941,estrato_1,res,0.0,0.0
19,941,estrato_2,res,0.0,0.0
19,941,estrato_3,res,0.0,0.0
19,941,industrial,ind,0.0,0.0
19,947,comercial,com,0.0,0.0
19,947,estrato_1,res,0.0,0.0
19,947,estrato_2,res,0.0,0.0
19,947,estrato_3,res,0.0,0.0
19,947,industrial,ind,0.0,0.0
19,970,comercial,com,0.0,0.0
19,970,estrato_1,res,0.0,0.0
19,970,estrato_2,res,0.0,0.0
19,970,industrial,ind,0.0,0.0
19,985,comercial,com,0.0,0.0
19,985,estrato_1,res,0.0,0.0
19,985,estrato_2,res,0.0,0.0
19,985,estrato_3,res,0.0,0.0
19,985,industrial,ind,0.0,0.0
19,1036,comercial,com,0.0,0.0
19,1036,estrato_1,res,0.0,0.0
19,1036,estrato_2,res,0.0,0.0
19,1036,estrato_3,res,0.0,0.0
19,1036,industrial,ind,0.0,0.0
19,1037,comercial,com,0.0,0.0
19,1037,estrato_1,res,0.0,0.0
19,1037,estrato_2,res,0.0,0.0
19,1060,comercial,com,0.0,0.0
19,1060,estrato_1,res,0.0,0.0
19,1060,estrato_2,res,0.0,0.0
19,1060,estrato_3,res,0.0,0.0
19,1060,estrato_4,res,0.0,0.0
19,1060,industrial,ind,0.0,0.0
20,26,comercial,com,0.0,0.0
20,26,estrato_1,res,0.0,0.0
20,26,estrato_2,res,0.0,0.0
20,26,estrato_3,res,0.0,0.0
20,26,estrato_4,res,0.0,0.0
20,26,industrial,ind,0.0,0.0
20,46,comercial,com,0.0,0.0
20,46,estrato_1,res,0.0,0.0
20,46,estrato_2,res,0.0,0.0
20,46,estrato_3,res,0.0,0.0
20,46,estrato_4,res,0.0,0.0
20,46,industrial,ind,0.0,0.0
20,50,comercial,com,0.0,0.0
20,50,estrato_1,res,0.0,0.0
20,50,estrato_2,res,0.0,0.0
20,50,estrato_3,res,0.0,0.0
20,50,estrato_4,res,0.0,0.0
20,81,comercial,com,0.0,0.0
20,81,estrato_1,res,0.0,0.0
20,81,estrato_2,res,0.0,0.0
20,81,estrato_3,res,0.0,0.0
20,81,estrato_4,res,0.0,0.0
20,81,industrial,ind,0.0,0.0
20,134,comercial,com,0.0,0.0
20,134,estrato_1,res,0.0,0.0
20,134,estrato_2,res,0.0,0.0
20,134,estrato_3,res,0.0,0.0
20,134,estrato_4,res,0.0,0.0
20,134,industrial,ind,0.0,0.0
20,155,comercial,com,0.0,0.0
20,155,estrato_1,res,0.0,0.0
20,155,estrato_2,res,0.0,0.0
20,155,estrato_3,res,0.0,0.0
20,155,industrial,ind,0.0,0.0
20,215,comercial,com,0.0,0.0
20,215,estrato_1,res,0.0,0.0
20,215,estrato_2,res,0.0,0.0
20,215,estrato_3,res,0.0,0.0
20,215,estrato_4,res,0.0,0.0
20,215,industrial,ind,0.0,0.0
20,219,comercial,com,0.0,0.0
20,219,estrato_1,res,0.0,0.0
20,219,estrato_2,res,0.0,0.0
20,219,estrato_3,res,0.0,0.0
20,219,estrato_4,res,0.0,0.0
20,219,industrial,ind,0.0,0.0
20,240,comercial,com,0.0,0.0
20,240,estrato_1,res,0.0,0.0
20,240,estrato_2,res,0.0,0.0
20,240,estrato_4,res,0.0,0.0
20,245,comercial,com,0.0,0.0
20,245,estrato_1,res,0.0,0.0
20,245,estrato_2,res,0.0,0.0
20,245,estrato_3,res,0.0,0.0
20,245,estrato_4,res,0.0,0.0
20,291,comercial,com,0.0,0.0
20,291,estrato_1,res,0.0,0.0
20,291,estrato_2,res,0.0,0.0
20,291,estrato_3,res,0.0,0.0
20,291,estrato_4,res,0.0,0.0
20,291,industrial,ind,0.0,0.0
20,312,comercial,com,0.0,0.0
20,312,estrato_1,res,0.0,0.0
20,312,estrato_2,res,0.0,0.0
20,312,estrato_3,res,0.0,0.0
20,312,estrato_4,res,0.0,0.0
20,312,industrial,ind,0.0,0.0
20,328,comercial,com,0.0,0.0
20,328,estrato_1,res,0.0,0.0
20,328,estrato_2,res,0.0,0.0
20,328,estrato_3,res,0.0,0.0
20,328,estrato_4,res,0.0,0.0
20,328,industrial,ind,0.0,0.0
20,332,comercial,com,0.0,0.0
20,332,estrato_1,res,0.0,0.0
20,332,estrato_2,res,0.0,0.0
20,332,estrato_3,res,0.0,0.0
20,332,estrato_4,res,0.0,0.0
20,332,industrial,ind,0.0,0.0
20,335,comercial,com,0.0,0.0
20,335,estrato_1,res,0.0,0.0
20,335,estrato_2,res,0.0,0.0
20,335,estrato_3,res,0.0,0.0
20,335,estrato_4,res,0.0,0.0
20,335,estrato_5,res,0.0,0.0
20,335,industrial,ind,0.0,0.0
20,339,comercial,com,0.0,0.0
20,339,estrato_1,res,0.0,0.0
20,339,estrato_2,res,0.0,0.0
20,339,estrato_3,res,0.0,0.0
20,339,estrato_4,res,0.0,0.0
20,339,industrial,ind,0.0,0.0
20,376,comercial,com,0.0,0.0
20,376,estrato_1,res,0.0,0.0
20,376,estrato_2,res,0.0,0.0
20,376,estrato_3,res,0.0,0.0
20,376,estrato_4,res,0.0,0.0
20,376,industrial,ind,0.0,0.0
20,379,comercial,com,0.0,0.0
20,379,estrato_1,res,0.0,0.0
20,379,estrato_2,res,0.0,0.0
20,379,estrato_3,res,0.0,0.0
20,379,estrato_4,res,0.0,0.0
20,379,industrial,ind,0.0,0.0
20,388,comercial,com,0.0,0.0
20,388,estrato_1,res,0.0,0.0
20,388,estrato_2,res,0.0,0.0
20,388,industrial,ind,0.0,0.0
20,436,comercial,com,0.0,0.0
20,436,estrato_1,res,0.0,0.0
20,436,estrato_2,res,0.0,0.0
20,436,industrial,ind,0.0,0.0
20,474,comercial,com,0.0,0.0
20,474,estrato_1,res,0.0,0.0
20,474,estrato_2,res,0.0,0.0
20,474,estrato_3,res,0.0,0.0
20,474,estrato_4,res,0.0,0.0
20,474,estrato_5,res,0.0,0.0
20,474,industrial,ind,0.0,0.0
20,489,comercial,com,0.0,0.0
20,489,estrato_1,res,0.00019013830453233944,2.0
20,489,estrato_2,res,0.0013462292209775115,2.0
20,489,estrato_3,res,0.00046363247449014917,2.0
20,489,industrial,ind,0.0,0.0
20,500,comercial,com,0.0,0.0
20,500,estrato_1,res,0.0,0.0
20,500,estrato_2,res,0.0,0.0
20,500,estrato_3,res,0.0,0.0
20,500,estrato_4,res,0.0,0.0
20,500,industrial,ind,0.0,0.0
20,501,comercial,com,0.0,0.0
20,501,estrato_1,res,0.0,0.0
20,501,estrato_2,res,0.0,0.0
20,501,estrato_3,res,0.0,0.0
20,501,estrato_4,res,0.0,0.0
20,560,comercial,com,0.0,0.0
20,560,estrato_1,res,0.0,0.0
20,560,estrato_2,res,0.0,0.0
20,560,industrial,ind,0.0,0.0
20,607,comercial,com,0.0,0.0
20,607,estrato_1,res,0.0,0.0
20,607,estrato_2,res,0.0,0.0
20,607,estrato_3,res,0.0,0.0
20,607,estrato_4,res,0.0,0.0
20,607,industrial,ind,0.0,0.0
20,608,comercial,com,0.0,0.0
20,608,estrato_1,res,0.0,0.0
20,608,estrato_2,res,0.0,0.0
20,608,estrato_3,res,0.0,0.0
20,608,estrato_4,res,0.0,0.0
20,608,industrial,ind,0.0,0.0
20,632,comercial,com,0.0,0.0
20,632,estrato_1,res,0.0,0.0
20,632,estrato_2,res,0.0,0.0
20,632,estrato_3,res,0.0,0.0
20,632,industrial,ind,0.0,0.0
20,640,comercial,com,0.0,0.0
20,640,estrato_1,res,0.0,0.0
20,640,estrato_2,res,0.0,0.0
20,640,estrato_4,res,0.0,0.0
20,640,industrial,ind,0.0,0.0
20,688,comercial,com,0.0,0.0
20,688,estrato_1,res,0.0,0.0
20,688,estrato_2,res,0.0,0.0
20,688,estrato_3,res,0.0,0.0
20,688,estrato_4,res,0.0,0.0
20,688,industrial,ind,0.0,0.0
20,795,comercial,com,0.0,0.0
20,795,estrato_1,res,0.0,0.0
20,795,estrato_2,res,0.0,0.0
20,795,estrato_3,res,0.0,0.0
20,795,estrato_4,res,0.0,0.0
20,795,estrato_5,res,0.0,0.0
