country_abbr,control_reg_id,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
MEX,1,0.054760916,0.031400011,0.043718571,0.049497475,0.049345405,0.051735745,0.051361398,0.04974318,0.05001388,0.052201987,0.053246706,0.053657786,0.052924602,0.053164553,0.05359564,0.054619783,0.054995648,0.055767502,0.056610637
MEX,2,0.054186802,0.031233145,0.042801893,0.048702766,0.048704341,0.050848166,0.050496578,0.049113189,0.049573877,0.051442579,0.052293053,0.052484939,0.052198569,0.052631776,0.053003235,0.054246304,0.054484359,0.055224084,0.055826445
MEX,3,0.053727987,0.030746555,0.043422041,0.049211298,0.049032247,0.051031527,0.05091581,0.049339991,0.049677547,0.05185608,0.052767525,0.053166223,0.052234722,0.052411752,0.052930633,0.053926288,0.054293047,0.054550693,0.055104923
MEX,4,0.051526274,0.029171135,0.043116016,0.04597692,0.046901205,0.049015137,0.049675208,0.049312616,0.050040243,0.052515936,0.05247287,0.052926719,0.051705348,0.051856798,0.052257469,0.053532708,0.054068663,0.05488538,0.055383852
MEX,5,0.051879217,0.02959889,0.042294329,0.045950062,0.045842239,0.047272889,0.048020721,0.04830303,0.048832299,0.05076831,0.049949172,0.050438804,0.049056699,0.049528693,0.049690333,0.051146568,0.051504829,0.051450266,0.051997942
MEX,6,0.053309609,0.030363972,0.042348836,0.04548832,0.045054665,0.046939597,0.047377109,0.046542087,0.047665559,0.048545951,0.049056395,0.049370482,0.04834609,0.0487931,0.049242804,0.050227657,0.050310907,0.050390861,0.050816443
MEX,7,0.055135291,0.032565035,0.042518207,0.048814497,0.049900762,0.052375718,0.051694978,0.050187411,0.050409544,0.051961007,0.052172423,0.052772428,0.052943747,0.05308028,0.05327208,0.054517165,0.054601995,0.055438449,0.055836904
MEX,8,0.046202435,0.023686429,0.039030712,0.043679644,0.043561133,0.046264736,0.04850313,0.049509357,0.050099203,0.051583314,0.05166945,0.052890965,0.051022296,0.051332459,0.05117216,0.053313432,0.053958808,0.054505891,0.055974941
MEX,9,0.055185711,0.04511352,0.043583694,0.050195917,0.050471421,0.05158197,0.052418844,0.051266704,0.050990576,0.053345409,0.053027047,0.054802226,0.054253717,0.054373757,0.055072478,0.056140163,0.056612821,0.057038061,0.057900644
