state_abbr,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
AK,0.041419439417,0.0332912233051,0.0251630071931,0.0270068592873,0.0288507113814,0.0311426966596,0.0334346819379,0.0340069542211,0.0345792265043,0.0368196654025,0.0390601043007,0.0436408188391,0.0482215333775,0.0504694812541,0.0527174291307,0.0555824760139,0.058447522897,0.0581676717618,0.0578878206266,0.0582638270269,0.0586398334271,0.0591927169348,0.0597456004424,0.0598720902223,0.0599985800022,0.060549232795,0.0610998855878,0.0609044112138,0.0607089368399,0.0599053742285,0.0591018116172,0.0591174817954,0.0591331519736,0.059976461771,0.0608197715684,0.0615016712107,0.0621835708531
AL,0.0426742421747,0.036190854637,0.0297074670993,0.030610894439,0.0315143217787,0.0333939955502,0.0352736693217,0.0345726756398,0.0338716819578,0.0342084982577,0.0345453145575,0.0346170368274,0.0346887590973,0.0347753487099,0.0348619383225,0.0348805097201,0.0348990811176,0.0351751170515,0.0354511529854,0.035687714995,0.0359242770045,0.0366803264501,0.0374363758958,0.0386803678469,0.0399243597981,0.0404163994361,0.0409084390742,0.0413778022816,0.0418471654891,0.042433336279,0.043019507069,0.0437688866081,0.0445182661473,0.0447506008157,0.0449829354842,0.0453365468108,0.0456901581374
AR,0.0417511357532,0.0344281272912,0.0271051188291,0.0285477050708,0.0299902913125,0.032223209866,0.0344561284195,0.0336431759495,0.0328302234795,0.0332894251704,0.0337486268614,0.033814449774,0.0338802726866,0.0340019185512,0.0341235644157,0.034094295221,0.0340650260262,0.034269157584,0.0344732891419,0.0345922724354,0.0347112557289,0.035255395187,0.0357995346452,0.0364807384685,0.0371619422918,0.0373324614929,0.037502980694,0.0379339212141,0.0383648617341,0.0390696485588,0.0397744353835,0.0403627955031,0.0409511556227,0.0414439353366,0.0419367150505,0.0425287361916,0.0431207573327
AZ,0.0373597357944,0.0302623031162,0.023164870438,0.0253785754105,0.0275922803829,0.029310758177,0.0310292359711,0.0312513937564,0.0314735515418,0.0323390815929,0.0332046116439,0.033847353537,0.0344900954301,0.0347871148436,0.035084134257,0.0351766061674,0.0352690780778,0.0355713376206,0.0358735971634,0.0361628854254,0.0364521736874,0.036909439609,0.0373667055307,0.0380072355512,0.0386477655717,0.0391335687375,0.0396193719033,0.0401323139433,0.0406452559833,0.041678073718,0.0427108914527,0.0434378526911,0.0441648139295,0.0449112610219,0.0456577081142,0.0463490127519,0.0470403173897
CA,0.041419439417,0.0332912233051,0.0251630071931,0.0270068592873,0.0288507113814,0.0311426966596,0.0334346819379,0.0340069542211,0.0345792265043,0.0368196654025,0.0390601043007,0.0436408188391,0.0482215333775,0.0504694812541,0.0527174291307,0.0555824760139,0.058447522897,0.0581676717618,0.0578878206266,0.0582638270269,0.0586398334271,0.0591927169348,0.0597456004424,0.0598720902223,0.0599985800022,0.060549232795,0.0610998855878,0.0609044112138,0.0607089368399,0.0599053742285,0.0591018116172,0.0591174817954,0.0591331519736,0.059976461771,0.0608197715684,0.0615016712107,0.0621835708531
CO,0.0373597357944,0.0302623031162,0.023164870438,0.0253785754105,0.0275922803829,0.029310758177,0.0310292359711,0.0312513937564,0.0314735515418,0.0323390815929,0.0332046116439,0.033847353537,0.0344900954301,0.0347871148436,0.035084134257,0.0351766061674,0.0352690780778,0.0355713376206,0.0358735971634,0.0361628854254,0.0364521736874,0.036909439609,0.0373667055307,0.0380072355512,0.0386477655717,0.0391335687375,0.0396193719033,0.0401323139433,0.0406452559833,0.041678073718,0.0427108914527,0.0434378526911,0.0441648139295,0.0449112610219,0.0456577081142,0.0463490127519,0.0470403173897
CT,0.0562388246992,0.0474161666287,0.0385935085583,0.0379099156553,0.0372263227524,0.0371482897845,0.0370702568165,0.0373710872563,0.037671917696,0.0385000871187,0.0393282565414,0.0395224713187,0.0397166860959,0.0398052125366,0.0398937389772,0.0399421675182,0.0399905960591,0.0403100581939,0.0406295203288,0.040948266349,0.0412670123693,0.042069515928,0.0428720194867,0.0436682402838,0.044464461081,0.0446535299058,0.0448425987306,0.0450573819411,0.0452721651516,0.0457294631247,0.0461867610978,0.0470178030444,0.0478488449909,0.0480925505129,0.0483362560349,0.0488228561333,0.0493094562316
DC,0.0431184818665,0.0364844973274,0.0298505127883,0.031027658711,0.0322048046338,0.0336438726474,0.0350829406611,0.034713132549,0.0343433244369,0.0348292725535,0.0353152206702,0.0354477048432,0.0355801890162,0.0356850401037,0.0357898911912,0.035864262034,0.0359386328767,0.0362757805584,0.0366129282402,0.0368725900366,0.0371322518331,0.0378919355524,0.0386516192717,0.0398531120082,0.0410546047446,0.0415246113042,0.0419946178637,0.0424864431792,0.0429782684947,0.0434733855205,0.0439685025462,0.0446807056257,0.0453929087052,0.0457177546168,0.0460426005284,0.0464690494948,0.0468954984612
DE,0.0431184818665,0.0364844973274,0.0298505127883,0.031027658711,0.0322048046338,0.0336438726474,0.0350829406611,0.034713132549,0.0343433244369,0.0348292725535,0.0353152206702,0.0354477048432,0.0355801890162,0.0356850401037,0.0357898911912,0.035864262034,0.0359386328767,0.0362757805584,0.0366129282402,0.0368725900366,0.0371322518331,0.0378919355524,0.0386516192717,0.0398531120082,0.0410546047446,0.0415246113042,0.0419946178637,0.0424864431792,0.0429782684947,0.0434733855205,0.0439685025462,0.0446807056257,0.0453929087052,0.0457177546168,0.0460426005284,0.0464690494948,0.0468954984612
FL,0.0431184818665,0.0364844973274,0.0298505127883,0.031027658711,0.0322048046338,0.0336438726474,0.0350829406611,0.034713132549,0.0343433244369,0.0348292725535,0.0353152206702,0.0354477048432,0.0355801890162,0.0356850401037,0.0357898911912,0.035864262034,0.0359386328767,0.0362757805584,0.0366129282402,0.0368725900366,0.0371322518331,0.0378919355524,0.0386516192717,0.0398531120082,0.0410546047446,0.0415246113042,0.0419946178637,0.0424864431792,0.0429782684947,0.0434733855205,0.0439685025462,0.0446807056257,0.0453929087052,0.0457177546168,0.0460426005284,0.0464690494948,0.0468954984612
