state_abbr,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
AK,0.0414194409652,0.0332869466682,0.0251544523712,0.0268158224669,0.0284771925625,0.0308683624163,0.03325953227,0.0339695765432,0.0346796208164,0.0381083418928,0.0415370629692,0.0454094010806,0.049281739192,0.0513292632761,0.0533767873602,0.0564195429367,0.0594622985132,0.0573060369109,0.0551497753085,0.0567073159942,0.0582648566798,0.0589557789519,0.0596467012241,0.0598989902036,0.0601512791831,0.06095526994,0.061759260697,0.061623654415,0.0614880481331,0.0611620829962,0.0608361178593,0.060798408435,0.0607606990107,0.0616639456375,0.0625671922643,0.0624897055001,0.0624122187359
AL,0.0426742429437,0.0360454508512,0.0294166587586,0.0304375139905,0.0314583692225,0.0333317657207,0.035205162219,0.0346794523488,0.0341537424785,0.0344484619153,0.0347431813521,0.0349353676514,0.0351275539508,0.0351169560236,0.0351063580964,0.035138079485,0.0351698008736,0.0352675117447,0.0353652226158,0.0357255951342,0.0360859676526,0.0367720424487,0.0374581172448,0.0384297089989,0.0394013007531,0.0397439327257,0.0400865646984,0.0405984492439,0.0411103337894,0.0416740958022,0.042237857815,0.0430795261046,0.0439211943942,0.0443858789478,0.0448505635014,0.045131705231,0.0454128469606
AR,0.0417511365623,0.0344143679872,0.0270775994121,0.0284520127296,0.0298264260471,0.0320978848867,0.0343693437262,0.0337166971031,0.03306405048,0.033400333146,0.0337366158119,0.0339101020034,0.0340835881948,0.0341198657894,0.034156143384,0.0341998809459,0.0342436185077,0.034291181184,0.0343387438602,0.0346002295154,0.0348617151706,0.0354790946801,0.0360964741896,0.0364689017895,0.0368413293895,0.0370959858945,0.0373506423996,0.0375766749247,0.0378027074498,0.0384775771382,0.0391524468265,0.0397788240308,0.0404052012351,0.040860890551,0.0413165798668,0.0418931043512,0.0424696288357
AZ,0.0373597359142,0.0302353400557,0.0231109441972,0.0251722515416,0.0272335588859,0.0289957245316,0.0307578901772,0.0310869370216,0.031415983866,0.0322058739541,0.0329957640422,0.0337154650633,0.0344351660845,0.0345679753519,0.0347007846193,0.0348637520434,0.0350267194676,0.0350464850354,0.0350662506032,0.0354412488447,0.0358162470861,0.0363273771781,0.0368385072701,0.0374802151904,0.0381219231107,0.0382311895785,0.0383404560462,0.0385661678016,0.0387918795571,0.0395183530416,0.040244826526,0.0410749758649,0.0419051252039,0.0426652487747,0.0434253723455,0.0437881395369,0.0441509067282
CA,0.0414194409652,0.0332869466682,0.0251544523712,0.0268158224669,0.0284771925625,0.0308683624163,0.03325953227,0.0339695765432,0.0346796208164,0.0381083418928,0.0415370629692,0.0454094010806,0.049281739192,0.0513292632761,0.0533767873602,0.0564195429367,0.0594622985132,0.0573060369109,0.0551497753085,0.0567073159942,0.0582648566798,0.0589557789519,0.0596467012241,0.0598989902036,0.0601512791831,0.06095526994,0.061759260697,0.061623654415,0.0614880481331,0.0611620829962,0.0608361178593,0.060798408435,0.0607606990107,0.0616639456375,0.0625671922643,0.0624897055001,0.0624122187359
CO,0.0373597359142,0.0302353400557,0.0231109441972,0.0251722515416,0.0272335588859,0.0289957245316,0.0307578901772,0.0310869370216,0.031415983866,0.0322058739541,0.0329957640422,0.0337154650633,0.0344351660845,0.0345679753519,0.0347007846193,0.0348637520434,0.0350267194676,0.0350464850354,0.0350662506032,0.0354412488447,0.0358162470861,0.0363273771781,0.0368385072701,0.0374802151904,0.0381219231107,0.0382311895785,0.0383404560462,0.0385661678016,0.0387918795571,0.0395183530416,0.040244826526,0.0410749758649,0.0419051252039,0.0426652487747,0.0434253723455,0.0437881395369,0.0441509067282
CT,0.0562388247291,0.0470932419439,0.0379476591587,0.0375015412434,0.0370554233281,0.0371640157107,0.0372726080932,0.0374157426554,0.0375588772176,0.0381602289885,0.0387615807594,0.0395897014456,0.0404178221319,0.0404691608963,0.0405204996608,0.0405431100158,0.0405657203707,0.0407767405822,0.0409877607938,0.0414650951743,0.0419424295549,0.0431174449224,0.0442924602899,0.0452103769565,0.0461282936231,0.0468883933676,0.047648493112,0.0474915073213,0.0473345215306,0.048143253651,0.0489519857715,0.0485509917575,0.0481499977434,0.0483843064052,0.048618615067,0.04878969033,0.0489607655931
DC,0.0431184823659,0.0363992481943,0.0296800140226,0.0307694439261,0.0318588738295,0.033474608898,0.0350903439664,0.0348631642197,0.0346359844729,0.0350028888037,0.0353697931345,0.0356955744423,0.03602135575,0.0360465917604,0.0360718277708,0.0361493850053,0.0362269422398,0.0363824546457,0.0365379670517,0.0369767718183,0.0374155765849,0.0380874008422,0.0387592250995,0.0397430328768,0.0407268406541,0.0410649092843,0.0414029779146,0.0417994256308,0.0421958733469,0.0428167680132,0.0434376626794,0.0442739287395,0.0451101947995,0.0456272229154,0.0461442510312,0.0464351540282,0.0467260570252
DE,0.0431184823659,0.0363992481943,0.0296800140226,0.0307694439261,0.0318588738295,0.033474608898,0.0350903439664,0.0348631642197,0.0346359844729,0.0350028888037,0.0353697931345,0.0356955744423,0.03602135575,0.0360465917604,0.0360718277708,0.0361493850053,0.0362269422398,0.0363824546457,0.0365379670517,0.0369767718183,0.0374155765849,0.0380874008422,0.0387592250995,0.0397430328768,0.0407268406541,0.0410649092843,0.0414029779146,0.0417994256308,0.0421958733469,0.0428167680132,0.0434376626794,0.0442739287395,0.0451101947995,0.0456272229154,0.0461442510312,0.0464351540282,0.0467260570252
FL,0.0431184823659,0.0363992481943,0.0296800140226,0.0307694439261,0.0318588738295,0.033474608898,0.0350903439664,0.0348631642197,0.0346359844729,0.0350028888037,0.0353697931345,0.0356955744423,0.03602135575,0.0360465917604,0.0360718277708,0.0361493850053,0.0362269422398,0.0363824546457,0.0365379670517,0.0369767718183,0.0374155765849,0.0380874008422,0.0387592250995,0.0397430328768,0.0407268406541,0.0410649092843,0.0414029779146,0.0417994256308,0.0421958733469,0.0428167680132,0.0434376626794,0.0442739287395,0.0451101947995,0.0456272229154,0.0461442510312,0.0464351540282,0.0467260570252
