state_abbr,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
AK,0.130992393073,0.127747572685,0.124502752298,0.12550522109,0.126507689882,0.126286072393,0.126064454903,0.125483912791,0.124903370678,0.125043474651,0.125183578625,0.124802413223,0.124421247821,0.124162736457,0.123904225093,0.123726986335,0.123549747578,0.122843640724,0.12213753387,0.121622348685,0.1211071635,0.120935543691,0.120763923882,0.120350883726,0.11993784357,0.119339922587,0.118742001604,0.118342437707,0.11794287381,0.118208949785,0.11847502576,0.11863104676,0.11878706776,0.118802595155,0.118818122549,0.120455586781,0.122093051014
AL,0.0859945511377,0.0859668192859,0.0859390874341,0.0866641053823,0.0873891233305,0.0874326928143,0.0874762622981,0.0869424446838,0.0864086270696,0.0866087708835,0.0868089146973,0.0871620447921,0.0875151748869,0.0878106418006,0.0881061087143,0.088416513566,0.0887269184176,0.0882457374935,0.0877645565693,0.0878638686017,0.0879631806341,0.0883987899898,0.0888343993456,0.0886211344959,0.0884078696461,0.0886203939506,0.088832918255,0.0889557992856,0.0890786803162,0.0893168119599,0.0895549436036,0.0901447162262,0.0907344888487,0.0914644703435,0.0921944518383,0.0948073089327,0.0974201660272
AR,0.09140494059,0.0883750843258,0.0853452280615,0.0861592318784,0.0869732356952,0.0873687954482,0.0877643552012,0.086558484994,0.0853526147868,0.0855460817975,0.0857395488081,0.0856500601436,0.085560571479,0.0860723276837,0.0865840838885,0.0868533238174,0.0871225637463,0.0869787436378,0.0868349235292,0.0867910840149,0.0867472445005,0.0869173850116,0.0870875255227,0.0870730405006,0.0870585554785,0.0876530899799,0.0882476244814,0.0882476118266,0.0882475991718,0.0891675731417,0.0900875471115,0.0905794071953,0.0910712672791,0.0933224821256,0.0955736969722,0.0953681487564,0.0951626005406
AZ,0.0943756713901,0.0934090692512,0.0924424671124,0.0922241460374,0.0920058249625,0.091823158126,0.0916404912896,0.0912907565255,0.0909410217615,0.0905061248448,0.0900712279281,0.0892953921246,0.0885195563211,0.0881766860647,0.0878338158084,0.0876961845393,0.0875585532703,0.0873246967852,0.0870908403002,0.087312752955,0.0875346656099,0.088430132154,0.0893255986982,0.0898620445597,0.0903984904213,0.0908187359058,0.0912389813903,0.0920982198854,0.0929574583804,0.0947700410429,0.0965826237055,0.0986488253846,0.100715027064,0.10251401893,0.104313010796,0.104947905806,0.105582800817
CA,0.130992393073,0.127747572685,0.124502752298,0.12550522109,0.126507689882,0.126286072393,0.126064454903,0.125483912791,0.124903370678,0.125043474651,0.125183578625,0.124802413223,0.124421247821,0.124162736457,0.123904225093,0.123726986335,0.123549747578,0.122843640724,0.12213753387,0.121622348685,0.1211071635,0.120935543691,0.120763923882,0.120350883726,0.11993784357,0.119339922587,0.118742001604,0.118342437707,0.11794287381,0.118208949785,0.11847502576,0.11863104676,0.11878706776,0.118802595155,0.118818122549,0.120455586781,0.122093051014
CO,0.0943756713901,0.0934090692512,0.0924424671124,0.0922241460374,0.0920058249625,0.091823158126,0.0916404912896,0.0912907565255,0.0909410217615,0.0905061248448,0.0900712279281,0.0892953921246,0.0885195563211,0.0881766860647,0.0878338158084,0.0876961845393,0.0875585532703,0.0873246967852,0.0870908403002,0.087312752955,0.0875346656099,0.088430132154,0.0893255986982,0.0898620445597,0.0903984904213,0.0908187359058,0.0912389813903,0.0920982198854,0.0929574583804,0.0947700410429,0.0965826237055,0.0986488253846,0.100715027064,0.10251401893,0.104313010796,0.104947905806,0.105582800817
CT,0.227938490386,0.230561997645,0.233185504904,0.234915772138,0.236646039373,0.245745943469,0.254845847564,0.245722747787,0.23659964801,0.237349448568,0.238099249126,0.236218132129,0.234337015131,0.257172273299,0.280007531467,0.278167816777,0.276328102087,0.274944952411,0.273561802734,0.267069892986,0.260577983237,0.256863250622,0.253148518007,0.250407406642,0.247666295278,0.245250474895,0.242834654513,0.2361092448,0.229383835088,0.227979006658,0.226574178227,0.213513643748,0.20045310927,0.193870662845,0.187288216421,0.183636642874,0.179985069327
DC,0.105217625055,0.102610801152,0.100003977249,0.100384237788,0.100764498327,0.102543856282,0.104323214237,0.103425321253,0.102527428269,0.102052034327,0.101576640385,0.101035818601,0.100494996817,0.100161964296,0.0998289317755,0.0996151472651,0.0994013627548,0.0996947337366,0.0999881047185,0.0998231397243,0.0996581747301,0.0997971777661,0.099936180802,0.0996108634169,0.0992855460318,0.0992225571443,0.0991595682568,0.0992224330684,0.0992852978799,0.0997835213035,0.100281744727,0.101318200236,0.102354655745,0.103695642428,0.105036629111,0.105133821889,0.105231014668
DE,0.105217625055,0.102610801152,0.100003977249,0.100384237788,0.100764498327,0.102543856282,0.104323214237,0.103425321253,0.102527428269,0.102052034327,0.101576640385,0.101035818601,0.100494996817,0.100161964296,0.0998289317755,0.0996151472651,0.0994013627548,0.0996947337366,0.0999881047185,0.0998231397243,0.0996581747301,0.0997971777661,0.099936180802,0.0996108634169,0.0992855460318,0.0992225571443,0.0991595682568,0.0992224330684,0.0992852978799,0.0997835213035,0.100281744727,0.101318200236,0.102354655745,0.103695642428,0.105036629111,0.105133821889,0.105231014668
FL,0.105217625055,0.102610801152,0.100003977249,0.100384237788,0.100764498327,0.102543856282,0.104323214237,0.103425321253,0.102527428269,0.102052034327,0.101576640385,0.101035818601,0.100494996817,0.100161964296,0.0998289317755,0.0996151472651,0.0994013627548,0.0996947337366,0.0999881047185,0.0998231397243,0.0996581747301,0.0997971777661,0.099936180802,0.0996108634169,0.0992855460318,0.0992225571443,0.0991595682568,0.0992224330684,0.0992852978799,0.0997835213035,0.100281744727,0.101318200236,0.102354655745,0.103695642428,0.105036629111,0.105133821889,0.105231014668
GA,0.105217625055,0.102610801152,0.100003977249,0.100384237788,0.100764498327,0.102543856282,0.104323214237,0.103425321253,0.102527428269,0.102052034327,0.101576640385,0.101035818601,0.100494996817,0.100161964296,0.0998289317755,0.0996151472651,0.0994013627548,0.0996947337366,0.0999881047185,0.0998231397243,0.0996581747301,0.0997971777661,0.099936180802,0.0996108634169,0.0992855460318,0.0992225571443,0.0991595682568,0.0992224330684,0.0992852978799,0.0997835213035,0.100281744727,0.101318200236,0.102354655745,0.103695642428,0.105036629111,0.105133821889,0.105231014668
HI,0.130992393073,0.127747572685,0.124502752298,0.12550522109,0.126507689882,0.126286072393,0.126064454903,0.125483912791,0.124903370678,0.125043474651,0.125183578625,0.124802413223,0.124421247821,0.124162736457,0.123904225093,0.123726986335,0.123549747578,0.122843640724,0.12213753387,0.121622348685,0.1211071635,0.120935543691,0.120763923882,0.120350883726,0.11993784357,0.119339922587,0.118742001604,0.118342437707,0.11794287381,0.118208949785,0.11847502576,0.11863104676,0.11878706776,0.118802595155,0.118818122549,0.120455586781,0.122093051014
