metric,metric_value,max_market_share,source,business_model,sector_abbr
percent_monthly_bill_savings,0,0,NREL,tpo,res
percent_monthly_bill_savings,0.01,0.004357786,NREL,tpo,res
percent_monthly_bill_savings,0.02,0.036561205,NREL,tpo,res
percent_monthly_bill_savings,0.03,0.068019351,NREL,tpo,res
percent_monthly_bill_savings,0.04,0.098741318,NREL,tpo,res
percent_monthly_bill_savings,0.05,0.1287362,NREL,tpo,res
percent_monthly_bill_savings,0.06,0.15801309,NREL,tpo,res
percent_monthly_bill_savings,0.07,0.186581081,NREL,tpo,res
percent_monthly_bill_savings,0.08,0.214449267,NREL,tpo,res
percent_monthly_bill_savings,0.09,0.241626742,NREL,tpo,res
percent_monthly_bill_savings,0.1,0.2681226,NREL,tpo,res
percent_monthly_bill_savings,0.11,0.293945934,NREL,tpo,res
percent_monthly_bill_savings,0.12,0.319105837,NREL,tpo,res
percent_monthly_bill_savings,0.13,0.343611403,NREL,tpo,res
percent_monthly_bill_savings,0.14,0.367471726,NREL,tpo,res
percent_monthly_bill_savings,0.15,0.3906959,NREL,tpo,res
percent_monthly_bill_savings,0.16,0.413293018,NREL,tpo,res
percent_monthly_bill_savings,0.17,0.435272173,NREL,tpo,res
percent_monthly_bill_savings,0.18,0.456642459,NREL,tpo,res
percent_monthly_bill_savings,0.19,0.47741297,NREL,tpo,res
percent_monthly_bill_savings,0.2,0.4975928,NREL,tpo,res
percent_monthly_bill_savings,0.21,0.517191042,NREL,tpo,res
percent_monthly_bill_savings,0.22,0.536216789,NREL,tpo,res
percent_monthly_bill_savings,0.23,0.554679135,NREL,tpo,res
percent_monthly_bill_savings,0.24,0.572587174,NREL,tpo,res
percent_monthly_bill_savings,0.25,0.58995,NREL,tpo,res
percent_monthly_bill_savings,0.26,0.606776706,NREL,tpo,res
percent_monthly_bill_savings,0.27,0.623076385,NREL,tpo,res
percent_monthly_bill_savings,0.28,0.638858131,NREL,tpo,res
percent_monthly_bill_savings,0.29,0.654131038,NREL,tpo,res
percent_monthly_bill_savings,0.3,0.6689042,NREL,tpo,res
percent_monthly_bill_savings,0.31,0.68318671,NREL,tpo,res
percent_monthly_bill_savings,0.32,0.696987661,NREL,tpo,res
percent_monthly_bill_savings,0.33,0.710316147,NREL,tpo,res
percent_monthly_bill_savings,0.34,0.723181262,NREL,tpo,res
percent_monthly_bill_savings,0.35,0.7355921,NREL,tpo,res
percent_monthly_bill_savings,0.36,0.747557754,NREL,tpo,res
percent_monthly_bill_savings,0.37,0.759087317,NREL,tpo,res
percent_monthly_bill_savings,0.38,0.770189883,NREL,tpo,res
percent_monthly_bill_savings,0.39,0.780874546,NREL,tpo,res
percent_monthly_bill_savings,0.4,0.7911504,NREL,tpo,res
percent_monthly_bill_savings,0.41,0.801026538,NREL,tpo,res
percent_monthly_bill_savings,0.42,0.810512053,NREL,tpo,res
percent_monthly_bill_savings,0.43,0.819616039,NREL,tpo,res
percent_monthly_bill_savings,0.44,0.82834759,NREL,tpo,res
percent_monthly_bill_savings,0.45,0.8367158,NREL,tpo,res
percent_monthly_bill_savings,0.46,0.844729762,NREL,tpo,res
percent_monthly_bill_savings,0.47,0.852398569,NREL,tpo,res
percent_monthly_bill_savings,0.48,0.859731315,NREL,tpo,res
percent_monthly_bill_savings,0.49,0.866737094,NREL,tpo,res
percent_monthly_bill_savings,0.5,0.873425,NREL,tpo,res
percent_monthly_bill_savings,0.51,0.879804126,NREL,tpo,res
percent_monthly_bill_savings,0.52,0.885883565,NREL,tpo,res
percent_monthly_bill_savings,0.53,0.891672411,NREL,tpo,res
percent_monthly_bill_savings,0.54,0.897179758,NREL,tpo,res
percent_monthly_bill_savings,0.55,0.9024147,NREL,tpo,res
percent_monthly_bill_savings,0.56,0.90738633,NREL,tpo,res
percent_monthly_bill_savings,0.57,0.912103741,NREL,tpo,res
percent_monthly_bill_savings,0.58,0.916576027,NREL,tpo,res
percent_monthly_bill_savings,0.59,0.920812282,NREL,tpo,res
percent_monthly_bill_savings,0.6,0.9248216,NREL,tpo,res
percent_monthly_bill_savings,0.61,0.928613074,NREL,tpo,res
percent_monthly_bill_savings,0.62,0.932195797,NREL,tpo,res
percent_monthly_bill_savings,0.63,0.935578863,NREL,tpo,res
percent_monthly_bill_savings,0.64,0.938771366,NREL,tpo,res
percent_monthly_bill_savings,0.65,0.9417824,NREL,tpo,res
percent_monthly_bill_savings,0.66,0.944621058,NREL,tpo,res
percent_monthly_bill_savings,0.67,0.947296433,NREL,tpo,res
percent_monthly_bill_savings,0.68,0.949817619,NREL,tpo,res
percent_monthly_bill_savings,0.69,0.95219371,NREL,tpo,res
percent_monthly_bill_savings,0.7,0.9544338,NREL,tpo,res
percent_monthly_bill_savings,0.71,0.956546982,NREL,tpo,res
percent_monthly_bill_savings,0.72,0.958542349,NREL,tpo,res
percent_monthly_bill_savings,0.73,0.960428995,NREL,tpo,res
percent_monthly_bill_savings,0.74,0.962216014,NREL,tpo,res
percent_monthly_bill_savings,0.75,0.9639125,NREL,tpo,res
percent_monthly_bill_savings,0.76,0.965527546,NREL,tpo,res
percent_monthly_bill_savings,0.77,0.967070245,NREL,tpo,res
percent_monthly_bill_savings,0.78,0.968549691,NREL,tpo,res
percent_monthly_bill_savings,0.79,0.969974978,NREL,tpo,res
percent_monthly_bill_savings,0.8,0.9713552,NREL,tpo,res
percent_monthly_bill_savings,0.81,0.97269945,NREL,tpo,res
percent_monthly_bill_savings,0.82,0.974016821,NREL,tpo,res
percent_monthly_bill_savings,0.83,0.975316407,NREL,tpo,res
percent_monthly_bill_savings,0.84,0.976607302,NREL,tpo,res
percent_monthly_bill_savings,0.85,0.9778986,NREL,tpo,res
percent_monthly_bill_savings,0.86,0.979199394,NREL,tpo,res
percent_monthly_bill_savings,0.87,0.980518777,NREL,tpo,res
percent_monthly_bill_savings,0.88,0.981865843,NREL,tpo,res
percent_monthly_bill_savings,0.89,0.983249686,NREL,tpo,res
percent_monthly_bill_savings,0.9,0.9846794,NREL,tpo,res
percent_monthly_bill_savings,0.91,0.986164078,NREL,tpo,res
percent_monthly_bill_savings,0.92,0.987712813,NREL,tpo,res
percent_monthly_bill_savings,0.93,0.989334699,NREL,tpo,res
percent_monthly_bill_savings,0.94,0.99103883,NREL,tpo,res
percent_monthly_bill_savings,0.95,0.9928343,NREL,tpo,res
percent_monthly_bill_savings,0.96,0.994730202,NREL,tpo,res
percent_monthly_bill_savings,0.97,0.996735629,NREL,tpo,res
percent_monthly_bill_savings,0.98,0.998859675,NREL,tpo,res
percent_monthly_bill_savings,0.99,1,NREL,tpo,res
percent_monthly_bill_savings,1,1,NREL,tpo,res
percent_monthly_bill_savings,1.01,1,NREL,tpo,res
percent_monthly_bill_savings,1.02,1,NREL,tpo,res
percent_monthly_bill_savings,1.03,1,NREL,tpo,res
percent_monthly_bill_savings,1.04,1,NREL,tpo,res
percent_monthly_bill_savings,1.05,1,NREL,tpo,res
percent_monthly_bill_savings,1.06,1,NREL,tpo,res
percent_monthly_bill_savings,1.07,1,NREL,tpo,res
percent_monthly_bill_savings,1.08,1,NREL,tpo,res
percent_monthly_bill_savings,1.09,1,NREL,tpo,res
percent_monthly_bill_savings,1.1,1,NREL,tpo,res
percent_monthly_bill_savings,1.11,1,NREL,tpo,res
percent_monthly_bill_savings,1.12,1,NREL,tpo,res
percent_monthly_bill_savings,1.13,1,NREL,tpo,res
percent_monthly_bill_savings,1.14,1,NREL,tpo,res
percent_monthly_bill_savings,1.15,1,NREL,tpo,res
percent_monthly_bill_savings,1.16,1,NREL,tpo,res
percent_monthly_bill_savings,1.17,1,NREL,tpo,res
percent_monthly_bill_savings,1.18,1,NREL,tpo,res
percent_monthly_bill_savings,1.19,1,NREL,tpo,res
percent_monthly_bill_savings,1.2,1,NREL,tpo,res
percent_monthly_bill_savings,1.21,1,NREL,tpo,res
percent_monthly_bill_savings,1.22,1,NREL,tpo,res
percent_monthly_bill_savings,1.23,1,NREL,tpo,res
percent_monthly_bill_savings,1.24,1,NREL,tpo,res
percent_monthly_bill_savings,1.25,1,NREL,tpo,res
percent_monthly_bill_savings,1.26,1,NREL,tpo,res
percent_monthly_bill_savings,1.27,1,NREL,tpo,res
percent_monthly_bill_savings,1.28,1,NREL,tpo,res
percent_monthly_bill_savings,1.29,1,NREL,tpo,res
percent_monthly_bill_savings,1.3,1,NREL,tpo,res
percent_monthly_bill_savings,1.31,1,NREL,tpo,res
percent_monthly_bill_savings,1.32,1,NREL,tpo,res
percent_monthly_bill_savings,1.33,1,NREL,tpo,res
percent_monthly_bill_savings,1.34,1,NREL,tpo,res
percent_monthly_bill_savings,1.35,1,NREL,tpo,res
percent_monthly_bill_savings,1.36,1,NREL,tpo,res
percent_monthly_bill_savings,1.37,1,NREL,tpo,res
percent_monthly_bill_savings,1.38,1,NREL,tpo,res
percent_monthly_bill_savings,1.39,1,NREL,tpo,res
percent_monthly_bill_savings,1.4,1,NREL,tpo,res
percent_monthly_bill_savings,1.41,1,NREL,tpo,res
percent_monthly_bill_savings,1.42,1,NREL,tpo,res
percent_monthly_bill_savings,1.43,1,NREL,tpo,res
percent_monthly_bill_savings,1.44,1,NREL,tpo,res
percent_monthly_bill_savings,1.45,1,NREL,tpo,res
percent_monthly_bill_savings,1.46,1,NREL,tpo,res
percent_monthly_bill_savings,1.47,1,NREL,tpo,res
percent_monthly_bill_savings,1.48,1,NREL,tpo,res
percent_monthly_bill_savings,1.49,1,NREL,tpo,res
percent_monthly_bill_savings,1.5,1,NREL,tpo,res
percent_monthly_bill_savings,1.51,1,NREL,tpo,res
percent_monthly_bill_savings,1.52,1,NREL,tpo,res
percent_monthly_bill_savings,1.53,1,NREL,tpo,res
percent_monthly_bill_savings,1.54,1,NREL,tpo,res
percent_monthly_bill_savings,1.55,1,NREL,tpo,res
percent_monthly_bill_savings,1.56,1,NREL,tpo,res
percent_monthly_bill_savings,1.57,1,NREL,tpo,res
percent_monthly_bill_savings,1.58,1,NREL,tpo,res
percent_monthly_bill_savings,1.59,1,NREL,tpo,res
percent_monthly_bill_savings,1.6,1,NREL,tpo,res
percent_monthly_bill_savings,1.61,1,NREL,tpo,res
percent_monthly_bill_savings,1.62,1,NREL,tpo,res
percent_monthly_bill_savings,1.63,1,NREL,tpo,res
percent_monthly_bill_savings,1.64,1,NREL,tpo,res
percent_monthly_bill_savings,1.65,1,NREL,tpo,res
percent_monthly_bill_savings,1.66,1,NREL,tpo,res
percent_monthly_bill_savings,1.67,1,NREL,tpo,res
percent_monthly_bill_savings,1.68,1,NREL,tpo,res
percent_monthly_bill_savings,1.69,1,NREL,tpo,res
percent_monthly_bill_savings,1.7,1,NREL,tpo,res
percent_monthly_bill_savings,1.71,1,NREL,tpo,res
percent_monthly_bill_savings,1.72,1,NREL,tpo,res
percent_monthly_bill_savings,1.73,1,NREL,tpo,res
percent_monthly_bill_savings,1.74,1,NREL,tpo,res
percent_monthly_bill_savings,1.75,1,NREL,tpo,res
percent_monthly_bill_savings,1.76,1,NREL,tpo,res
percent_monthly_bill_savings,1.77,1,NREL,tpo,res
percent_monthly_bill_savings,1.78,1,NREL,tpo,res
percent_monthly_bill_savings,1.79,1,NREL,tpo,res
percent_monthly_bill_savings,1.8,1,NREL,tpo,res
percent_monthly_bill_savings,1.81,1,NREL,tpo,res
percent_monthly_bill_savings,1.82,1,NREL,tpo,res
percent_monthly_bill_savings,1.83,1,NREL,tpo,res
percent_monthly_bill_savings,1.84,1,NREL,tpo,res
percent_monthly_bill_savings,1.85,1,NREL,tpo,res
percent_monthly_bill_savings,1.86,1,NREL,tpo,res
percent_monthly_bill_savings,1.87,1,NREL,tpo,res
percent_monthly_bill_savings,1.88,1,NREL,tpo,res
percent_monthly_bill_savings,1.89,1,NREL,tpo,res
percent_monthly_bill_savings,1.9,1,NREL,tpo,res
percent_monthly_bill_savings,1.91,1,NREL,tpo,res
percent_monthly_bill_savings,1.92,1,NREL,tpo,res
percent_monthly_bill_savings,1.93,1,NREL,tpo,res
percent_monthly_bill_savings,1.94,1,NREL,tpo,res
percent_monthly_bill_savings,1.95,1,NREL,tpo,res
percent_monthly_bill_savings,1.96,1,NREL,tpo,res
percent_monthly_bill_savings,1.97,1,NREL,tpo,res
percent_monthly_bill_savings,1.98,1,NREL,tpo,res
percent_monthly_bill_savings,1.99,1,NREL,tpo,res
percent_monthly_bill_savings,2,1,NREL,tpo,res
percent_monthly_bill_savings,0,0,NREL,tpo,com
percent_monthly_bill_savings,0.01,0.004357786,NREL,tpo,com
percent_monthly_bill_savings,0.02,0.036561205,NREL,tpo,com
percent_monthly_bill_savings,0.03,0.068019351,NREL,tpo,com
percent_monthly_bill_savings,0.04,0.098741318,NREL,tpo,com
percent_monthly_bill_savings,0.05,0.1287362,NREL,tpo,com
percent_monthly_bill_savings,0.06,0.15801309,NREL,tpo,com
percent_monthly_bill_savings,0.07,0.186581081,NREL,tpo,com
percent_monthly_bill_savings,0.08,0.214449267,NREL,tpo,com
percent_monthly_bill_savings,0.09,0.241626742,NREL,tpo,com
percent_monthly_bill_savings,0.1,0.2681226,NREL,tpo,com
percent_monthly_bill_savings,0.11,0.293945934,NREL,tpo,com
percent_monthly_bill_savings,0.12,0.319105837,NREL,tpo,com
percent_monthly_bill_savings,0.13,0.343611403,NREL,tpo,com
percent_monthly_bill_savings,0.14,0.367471726,NREL,tpo,com
percent_monthly_bill_savings,0.15,0.3906959,NREL,tpo,com
percent_monthly_bill_savings,0.16,0.413293018,NREL,tpo,com
percent_monthly_bill_savings,0.17,0.435272173,NREL,tpo,com
percent_monthly_bill_savings,0.18,0.456642459,NREL,tpo,com
percent_monthly_bill_savings,0.19,0.47741297,NREL,tpo,com
percent_monthly_bill_savings,0.2,0.4975928,NREL,tpo,com
percent_monthly_bill_savings,0.21,0.517191042,NREL,tpo,com
percent_monthly_bill_savings,0.22,0.536216789,NREL,tpo,com
percent_monthly_bill_savings,0.23,0.554679135,NREL,tpo,com
percent_monthly_bill_savings,0.24,0.572587174,NREL,tpo,com
percent_monthly_bill_savings,0.25,0.58995,NREL,tpo,com
percent_monthly_bill_savings,0.26,0.606776706,NREL,tpo,com
percent_monthly_bill_savings,0.27,0.623076385,NREL,tpo,com
percent_monthly_bill_savings,0.28,0.638858131,NREL,tpo,com
percent_monthly_bill_savings,0.29,0.654131038,NREL,tpo,com
percent_monthly_bill_savings,0.3,0.6689042,NREL,tpo,com
percent_monthly_bill_savings,0.31,0.68318671,NREL,tpo,com
percent_monthly_bill_savings,0.32,0.696987661,NREL,tpo,com
percent_monthly_bill_savings,0.33,0.710316147,NREL,tpo,com
percent_monthly_bill_savings,0.34,0.723181262,NREL,tpo,com
percent_monthly_bill_savings,0.35,0.7355921,NREL,tpo,com
percent_monthly_bill_savings,0.36,0.747557754,NREL,tpo,com
percent_monthly_bill_savings,0.37,0.759087317,NREL,tpo,com
percent_monthly_bill_savings,0.38,0.770189883,NREL,tpo,com
percent_monthly_bill_savings,0.39,0.780874546,NREL,tpo,com
percent_monthly_bill_savings,0.4,0.7911504,NREL,tpo,com
percent_monthly_bill_savings,0.41,0.801026538,NREL,tpo,com
percent_monthly_bill_savings,0.42,0.810512053,NREL,tpo,com
percent_monthly_bill_savings,0.43,0.819616039,NREL,tpo,com
percent_monthly_bill_savings,0.44,0.82834759,NREL,tpo,com
percent_monthly_bill_savings,0.45,0.8367158,NREL,tpo,com
percent_monthly_bill_savings,0.46,0.844729762,NREL,tpo,com
percent_monthly_bill_savings,0.47,0.852398569,NREL,tpo,com
percent_monthly_bill_savings,0.48,0.859731315,NREL,tpo,com
percent_monthly_bill_savings,0.49,0.866737094,NREL,tpo,com
percent_monthly_bill_savings,0.5,0.873425,NREL,tpo,com
percent_monthly_bill_savings,0.51,0.879804126,NREL,tpo,com
percent_monthly_bill_savings,0.52,0.885883565,NREL,tpo,com
percent_monthly_bill_savings,0.53,0.891672411,NREL,tpo,com
percent_monthly_bill_savings,0.54,0.897179758,NREL,tpo,com
percent_monthly_bill_savings,0.55,0.9024147,NREL,tpo,com
percent_monthly_bill_savings,0.56,0.90738633,NREL,tpo,com
percent_monthly_bill_savings,0.57,0.912103741,NREL,tpo,com
percent_monthly_bill_savings,0.58,0.916576027,NREL,tpo,com
percent_monthly_bill_savings,0.59,0.920812282,NREL,tpo,com
percent_monthly_bill_savings,0.6,0.9248216,NREL,tpo,com
percent_monthly_bill_savings,0.61,0.928613074,NREL,tpo,com
percent_monthly_bill_savings,0.62,0.932195797,NREL,tpo,com
percent_monthly_bill_savings,0.63,0.935578863,NREL,tpo,com
percent_monthly_bill_savings,0.64,0.938771366,NREL,tpo,com
percent_monthly_bill_savings,0.65,0.9417824,NREL,tpo,com
percent_monthly_bill_savings,0.66,0.944621058,NREL,tpo,com
percent_monthly_bill_savings,0.67,0.947296433,NREL,tpo,com
percent_monthly_bill_savings,0.68,0.949817619,NREL,tpo,com
percent_monthly_bill_savings,0.69,0.95219371,NREL,tpo,com
percent_monthly_bill_savings,0.7,0.9544338,NREL,tpo,com
percent_monthly_bill_savings,0.71,0.956546982,NREL,tpo,com
percent_monthly_bill_savings,0.72,0.958542349,NREL,tpo,com
percent_monthly_bill_savings,0.73,0.960428995,NREL,tpo,com
percent_monthly_bill_savings,0.74,0.962216014,NREL,tpo,com
percent_monthly_bill_savings,0.75,0.9639125,NREL,tpo,com
percent_monthly_bill_savings,0.76,0.965527546,NREL,tpo,com
percent_monthly_bill_savings,0.77,0.967070245,NREL,tpo,com
percent_monthly_bill_savings,0.78,0.968549691,NREL,tpo,com
percent_monthly_bill_savings,0.79,0.969974978,NREL,tpo,com
percent_monthly_bill_savings,0.8,0.9713552,NREL,tpo,com
percent_monthly_bill_savings,0.81,0.97269945,NREL,tpo,com
percent_monthly_bill_savings,0.82,0.974016821,NREL,tpo,com
percent_monthly_bill_savings,0.83,0.975316407,NREL,tpo,com
percent_monthly_bill_savings,0.84,0.976607302,NREL,tpo,com
percent_monthly_bill_savings,0.85,0.9778986,NREL,tpo,com
percent_monthly_bill_savings,0.86,0.979199394,NREL,tpo,com
percent_monthly_bill_savings,0.87,0.980518777,NREL,tpo,com
percent_monthly_bill_savings,0.88,0.981865843,NREL,tpo,com
percent_monthly_bill_savings,0.89,0.983249686,NREL,tpo,com
percent_monthly_bill_savings,0.9,0.9846794,NREL,tpo,com
percent_monthly_bill_savings,0.91,0.986164078,NREL,tpo,com
percent_monthly_bill_savings,0.92,0.987712813,NREL,tpo,com
percent_monthly_bill_savings,0.93,0.989334699,NREL,tpo,com
percent_monthly_bill_savings,0.94,0.99103883,NREL,tpo,com
percent_monthly_bill_savings,0.95,0.9928343,NREL,tpo,com
percent_monthly_bill_savings,0.96,0.994730202,NREL,tpo,com
percent_monthly_bill_savings,0.97,0.996735629,NREL,tpo,com
percent_monthly_bill_savings,0.98,0.998859675,NREL,tpo,com
percent_monthly_bill_savings,0.99,1,NREL,tpo,com
percent_monthly_bill_savings,1,1,NREL,tpo,com
percent_monthly_bill_savings,1.01,1,NREL,tpo,com
percent_monthly_bill_savings,1.02,1,NREL,tpo,com
percent_monthly_bill_savings,1.03,1,NREL,tpo,com
percent_monthly_bill_savings,1.04,1,NREL,tpo,com
percent_monthly_bill_savings,1.05,1,NREL,tpo,com
percent_monthly_bill_savings,1.06,1,NREL,tpo,com
percent_monthly_bill_savings,1.07,1,NREL,tpo,com
percent_monthly_bill_savings,1.08,1,NREL,tpo,com
percent_monthly_bill_savings,1.09,1,NREL,tpo,com
percent_monthly_bill_savings,1.1,1,NREL,tpo,com
percent_monthly_bill_savings,1.11,1,NREL,tpo,com
percent_monthly_bill_savings,1.12,1,NREL,tpo,com
percent_monthly_bill_savings,1.13,1,NREL,tpo,com
percent_monthly_bill_savings,1.14,1,NREL,tpo,com
percent_monthly_bill_savings,1.15,1,NREL,tpo,com
percent_monthly_bill_savings,1.16,1,NREL,tpo,com
percent_monthly_bill_savings,1.17,1,NREL,tpo,com
percent_monthly_bill_savings,1.18,1,NREL,tpo,com
percent_monthly_bill_savings,1.19,1,NREL,tpo,com
percent_monthly_bill_savings,1.2,1,NREL,tpo,com
percent_monthly_bill_savings,1.21,1,NREL,tpo,com
percent_monthly_bill_savings,1.22,1,NREL,tpo,com
percent_monthly_bill_savings,1.23,1,NREL,tpo,com
percent_monthly_bill_savings,1.24,1,NREL,tpo,com
percent_monthly_bill_savings,1.25,1,NREL,tpo,com
percent_monthly_bill_savings,1.26,1,NREL,tpo,com
percent_monthly_bill_savings,1.27,1,NREL,tpo,com
percent_monthly_bill_savings,1.28,1,NREL,tpo,com
percent_monthly_bill_savings,1.29,1,NREL,tpo,com
percent_monthly_bill_savings,1.3,1,NREL,tpo,com
percent_monthly_bill_savings,1.31,1,NREL,tpo,com
percent_monthly_bill_savings,1.32,1,NREL,tpo,com
percent_monthly_bill_savings,1.33,1,NREL,tpo,com
percent_monthly_bill_savings,1.34,1,NREL,tpo,com
percent_monthly_bill_savings,1.35,1,NREL,tpo,com
percent_monthly_bill_savings,1.36,1,NREL,tpo,com
percent_monthly_bill_savings,1.37,1,NREL,tpo,com
percent_monthly_bill_savings,1.38,1,NREL,tpo,com
percent_monthly_bill_savings,1.39,1,NREL,tpo,com
percent_monthly_bill_savings,1.4,1,NREL,tpo,com
percent_monthly_bill_savings,1.41,1,NREL,tpo,com
percent_monthly_bill_savings,1.42,1,NREL,tpo,com
percent_monthly_bill_savings,1.43,1,NREL,tpo,com
percent_monthly_bill_savings,1.44,1,NREL,tpo,com
percent_monthly_bill_savings,1.45,1,NREL,tpo,com
percent_monthly_bill_savings,1.46,1,NREL,tpo,com
percent_monthly_bill_savings,1.47,1,NREL,tpo,com
percent_monthly_bill_savings,1.48,1,NREL,tpo,com
percent_monthly_bill_savings,1.49,1,NREL,tpo,com
percent_monthly_bill_savings,1.5,1,NREL,tpo,com
percent_monthly_bill_savings,1.51,1,NREL,tpo,com
percent_monthly_bill_savings,1.52,1,NREL,tpo,com
percent_monthly_bill_savings,1.53,1,NREL,tpo,com
percent_monthly_bill_savings,1.54,1,NREL,tpo,com
percent_monthly_bill_savings,1.55,1,NREL,tpo,com
percent_monthly_bill_savings,1.56,1,NREL,tpo,com
percent_monthly_bill_savings,1.57,1,NREL,tpo,com
percent_monthly_bill_savings,1.58,1,NREL,tpo,com
percent_monthly_bill_savings,1.59,1,NREL,tpo,com
percent_monthly_bill_savings,1.6,1,NREL,tpo,com
percent_monthly_bill_savings,1.61,1,NREL,tpo,com
percent_monthly_bill_savings,1.62,1,NREL,tpo,com
percent_monthly_bill_savings,1.63,1,NREL,tpo,com
percent_monthly_bill_savings,1.64,1,NREL,tpo,com
percent_monthly_bill_savings,1.65,1,NREL,tpo,com
percent_monthly_bill_savings,1.66,1,NREL,tpo,com
percent_monthly_bill_savings,1.67,1,NREL,tpo,com
percent_monthly_bill_savings,1.68,1,NREL,tpo,com
percent_monthly_bill_savings,1.69,1,NREL,tpo,com
percent_monthly_bill_savings,1.7,1,NREL,tpo,com
percent_monthly_bill_savings,1.71,1,NREL,tpo,com
percent_monthly_bill_savings,1.72,1,NREL,tpo,com
percent_monthly_bill_savings,1.73,1,NREL,tpo,com
percent_monthly_bill_savings,1.74,1,NREL,tpo,com
percent_monthly_bill_savings,1.75,1,NREL,tpo,com
percent_monthly_bill_savings,1.76,1,NREL,tpo,com
percent_monthly_bill_savings,1.77,1,NREL,tpo,com
percent_monthly_bill_savings,1.78,1,NREL,tpo,com
percent_monthly_bill_savings,1.79,1,NREL,tpo,com
percent_monthly_bill_savings,1.8,1,NREL,tpo,com
percent_monthly_bill_savings,1.81,1,NREL,tpo,com
percent_monthly_bill_savings,1.82,1,NREL,tpo,com
percent_monthly_bill_savings,1.83,1,NREL,tpo,com
percent_monthly_bill_savings,1.84,1,NREL,tpo,com
percent_monthly_bill_savings,1.85,1,NREL,tpo,com
percent_monthly_bill_savings,1.86,1,NREL,tpo,com
percent_monthly_bill_savings,1.87,1,NREL,tpo,com
percent_monthly_bill_savings,1.88,1,NREL,tpo,com
percent_monthly_bill_savings,1.89,1,NREL,tpo,com
percent_monthly_bill_savings,1.9,1,NREL,tpo,com
percent_monthly_bill_savings,1.91,1,NREL,tpo,com
percent_monthly_bill_savings,1.92,1,NREL,tpo,com
percent_monthly_bill_savings,1.93,1,NREL,tpo,com
percent_monthly_bill_savings,1.94,1,NREL,tpo,com
percent_monthly_bill_savings,1.95,1,NREL,tpo,com
percent_monthly_bill_savings,1.96,1,NREL,tpo,com
percent_monthly_bill_savings,1.97,1,NREL,tpo,com
percent_monthly_bill_savings,1.98,1,NREL,tpo,com
percent_monthly_bill_savings,1.99,1,NREL,tpo,com
percent_monthly_bill_savings,2,1,NREL,tpo,com
percent_monthly_bill_savings,0,0,NREL,tpo,ind
percent_monthly_bill_savings,0.01,0.004357786,NREL,tpo,ind
percent_monthly_bill_savings,0.02,0.036561205,NREL,tpo,ind
percent_monthly_bill_savings,0.03,0.068019351,NREL,tpo,ind
percent_monthly_bill_savings,0.04,0.098741318,NREL,tpo,ind
percent_monthly_bill_savings,0.05,0.1287362,NREL,tpo,ind
percent_monthly_bill_savings,0.06,0.15801309,NREL,tpo,ind
percent_monthly_bill_savings,0.07,0.186581081,NREL,tpo,ind
percent_monthly_bill_savings,0.08,0.214449267,NREL,tpo,ind
percent_monthly_bill_savings,0.09,0.241626742,NREL,tpo,ind
percent_monthly_bill_savings,0.1,0.2681226,NREL,tpo,ind
percent_monthly_bill_savings,0.11,0.293945934,NREL,tpo,ind
percent_monthly_bill_savings,0.12,0.319105837,NREL,tpo,ind
percent_monthly_bill_savings,0.13,0.343611403,NREL,tpo,ind
percent_monthly_bill_savings,0.14,0.367471726,NREL,tpo,ind
percent_monthly_bill_savings,0.15,0.3906959,NREL,tpo,ind
percent_monthly_bill_savings,0.16,0.413293018,NREL,tpo,ind
percent_monthly_bill_savings,0.17,0.435272173,NREL,tpo,ind
percent_monthly_bill_savings,0.18,0.456642459,NREL,tpo,ind
percent_monthly_bill_savings,0.19,0.47741297,NREL,tpo,ind
percent_monthly_bill_savings,0.2,0.4975928,NREL,tpo,ind
percent_monthly_bill_savings,0.21,0.517191042,NREL,tpo,ind
percent_monthly_bill_savings,0.22,0.536216789,NREL,tpo,ind
percent_monthly_bill_savings,0.23,0.554679135,NREL,tpo,ind
percent_monthly_bill_savings,0.24,0.572587174,NREL,tpo,ind
percent_monthly_bill_savings,0.25,0.58995,NREL,tpo,ind
percent_monthly_bill_savings,0.26,0.606776706,NREL,tpo,ind
percent_monthly_bill_savings,0.27,0.623076385,NREL,tpo,ind
percent_monthly_bill_savings,0.28,0.638858131,NREL,tpo,ind
percent_monthly_bill_savings,0.29,0.654131038,NREL,tpo,ind
percent_monthly_bill_savings,0.3,0.6689042,NREL,tpo,ind
percent_monthly_bill_savings,0.31,0.68318671,NREL,tpo,ind
percent_monthly_bill_savings,0.32,0.696987661,NREL,tpo,ind
percent_monthly_bill_savings,0.33,0.710316147,NREL,tpo,ind
percent_monthly_bill_savings,0.34,0.723181262,NREL,tpo,ind
percent_monthly_bill_savings,0.35,0.7355921,NREL,tpo,ind
percent_monthly_bill_savings,0.36,0.747557754,NREL,tpo,ind
percent_monthly_bill_savings,0.37,0.759087317,NREL,tpo,ind
percent_monthly_bill_savings,0.38,0.770189883,NREL,tpo,ind
percent_monthly_bill_savings,0.39,0.780874546,NREL,tpo,ind
percent_monthly_bill_savings,0.4,0.7911504,NREL,tpo,ind
percent_monthly_bill_savings,0.41,0.801026538,NREL,tpo,ind
percent_monthly_bill_savings,0.42,0.810512053,NREL,tpo,ind
percent_monthly_bill_savings,0.43,0.819616039,NREL,tpo,ind
percent_monthly_bill_savings,0.44,0.82834759,NREL,tpo,ind
