country_abbr,sector_abbr,control_reg_id,nem_system_size_limit_kw,year_end_excess_sell_rate_usd_per_kwh,year
COL,res,26,1000,0,2040
COL,res,26,1000,0,2041
COL,res,26,1000,0,2042
COL,res,26,1000,0,2043
COL,res,26,1000,0,2044
COL,res,26,1000,0,2045
COL,res,26,1000,0,2046
COL,res,26,1000,0,2047
COL,res,26,1000,0,2048
COL,res,26,1000,0,2049
COL,res,26,1000,0,2050
COL,res,27,1000,0,2015
COL,res,27,1000,0,2016
COL,res,27,1000,0,2017
COL,res,27,1000,0,2018
COL,res,27,1000,0,2019
COL,res,27,1000,0,2020
COL,res,27,1000,0,2021
COL,res,27,1000,0,2022
COL,res,27,1000,0,2023
COL,res,27,1000,0,2024
COL,res,27,1000,0,2025
COL,res,27,1000,0,2026
COL,res,27,1000,0,2027
COL,res,27,1000,0,2028
COL,res,27,1000,0,2029
COL,res,27,1000,0,2030
COL,res,27,1000,0,2031
COL,res,27,1000,0,2032
COL,res,27,1000,0,2033
COL,res,27,1000,0,2034
COL,res,27,1000,0,2035
COL,res,27,1000,0,2036
COL,res,27,1000,0,2037
COL,res,27,1000,0,2038
COL,res,27,1000,0,2039
COL,res,27,1000,0,2040
COL,res,27,1000,0,2041
COL,res,27,1000,0,2042
COL,res,27,1000,0,2043
COL,res,27,1000,0,2044
COL,res,27,1000,0,2045
COL,res,27,1000,0,2046
COL,res,27,1000,0,2047
COL,res,27,1000,0,2048
COL,res,27,1000,0,2049
COL,res,27,1000,0,2050
COL,res,28,1000,0,2015
COL,res,28,1000,0,2016
COL,res,28,1000,0,2017
COL,res,28,1000,0,2018
COL,res,28,1000,0,2019
COL,res,28,1000,0,2020
COL,res,28,1000,0,2021
COL,res,28,1000,0,2022
COL,res,28,1000,0,2023
COL,res,28,1000,0,2024
COL,res,28,1000,0,2025
COL,res,28,1000,0,2026
COL,res,28,1000,0,2027
COL,res,28,1000,0,2028
COL,res,28,1000,0,2029
COL,res,28,1000,0,2030
COL,res,28,1000,0,2031
COL,res,28,1000,0,2032
COL,res,28,1000,0,2033
COL,res,28,1000,0,2034
COL,res,28,1000,0,2035
COL,res,28,1000,0,2036
COL,res,28,1000,0,2037
COL,res,28,1000,0,2038
COL,res,28,1000,0,2039
COL,res,28,1000,0,2040
COL,res,28,1000,0,2041
COL,res,28,1000,0,2042
COL,res,28,1000,0,2043
COL,res,28,1000,0,2044
COL,res,28,1000,0,2045
COL,res,28,1000,0,2046
COL,res,28,1000,0,2047
COL,res,28,1000,0,2048
COL,res,28,1000,0,2049
COL,res,28,1000,0,2050
COL,res,29,1000,0,2015
COL,res,29,1000,0,2016
COL,res,29,1000,0,2017
COL,res,29,1000,0,2018
COL,res,29,1000,0,2019
COL,res,29,1000,0,2020
COL,res,29,1000,0,2021
COL,res,29,1000,0,2022
COL,res,29,1000,0,2023
COL,res,29,1000,0,2024
COL,res,29,1000,0,2025
COL,res,29,1000,0,2026
COL,res,29,1000,0,2027
COL,res,29,1000,0,2028
COL,res,29,1000,0,2029
COL,res,29,1000,0,2030
COL,res,29,1000,0,2031
COL,res,29,1000,0,2032
COL,res,29,1000,0,2033
COL,res,29,1000,0,2034
COL,res,29,1000,0,2035
COL,res,29,1000,0,2036
COL,res,29,1000,0,2037
COL,res,29,1000,0,2038
COL,res,29,1000,0,2039
COL,res,29,1000,0,2040
COL,res,29,1000,0,2041
COL,res,29,1000,0,2042
COL,res,29,1000,0,2043
COL,res,29,1000,0,2044
COL,res,29,1000,0,2045
COL,res,29,1000,0,2046
COL,res,29,1000,0,2047
COL,res,29,1000,0,2048
COL,res,29,1000,0,2049
COL,res,29,1000,0,2050
COL,res,30,1000,0,2015
COL,res,30,1000,0,2016
COL,res,30,1000,0,2017
COL,res,30,1000,0,2018
COL,res,30,1000,0,2019
COL,res,30,1000,0,2020
COL,res,30,1000,0,2021
COL,res,30,1000,0,2022
COL,res,30,1000,0,2023
COL,res,30,1000,0,2024
COL,res,30,1000,0,2025
COL,res,30,1000,0,2026
COL,res,30,1000,0,2027
COL,res,30,1000,0,2028
COL,res,30,1000,0,2029
COL,res,30,1000,0,2030
COL,res,30,1000,0,2031
COL,res,30,1000,0,2032
COL,res,30,1000,0,2033
COL,res,30,1000,0,2034
COL,res,30,1000,0,2035
COL,res,30,1000,0,2036
COL,res,30,1000,0,2037
COL,res,30,1000,0,2038
COL,res,30,1000,0,2039
COL,res,30,1000,0,2040
COL,res,30,1000,0,2041
COL,res,30,1000,0,2042
COL,res,30,1000,0,2043
COL,res,30,1000,0,2044
COL,res,30,1000,0,2045
COL,res,30,1000,0,2046
COL,res,30,1000,0,2047
COL,res,30,1000,0,2048
COL,res,30,1000,0,2049
COL,res,30,1000,0,2050
COL,res,31,1000,0,2015
COL,res,31,1000,0,2016
COL,res,31,1000,0,2017
COL,res,31,1000,0,2018
COL,res,31,1000,0,2019
COL,res,31,1000,0,2020
COL,res,31,1000,0,2021
COL,res,31,1000,0,2022
COL,res,31,1000,0,2023
COL,res,31,1000,0,2024
COL,res,31,1000,0,2025
COL,res,31,1000,0,2026
COL,res,31,1000,0,2027
COL,res,31,1000,0,2028
COL,res,31,1000,0,2029
COL,res,31,1000,0,2030
COL,res,31,1000,0,2031
COL,res,31,1000,0,2032
COL,res,31,1000,0,2033
COL,res,31,1000,0,2034
COL,res,31,1000,0,2035
COL,res,31,1000,0,2036
COL,res,31,1000,0,2037
COL,res,31,1000,0,2038
COL,res,31,1000,0,2039
COL,res,31,1000,0,2040
COL,res,31,1000,0,2041
COL,res,31,1000,0,2042
COL,res,31,1000,0,2043
COL,res,31,1000,0,2044
COL,res,31,1000,0,2045
COL,res,31,1000,0,2046
COL,res,31,1000,0,2047
COL,res,31,1000,0,2048
COL,res,31,1000,0,2049
COL,res,31,1000,0,2050
COL,res,32,1000,0,2015
COL,res,32,1000,0,2016
COL,res,32,1000,0,2017
COL,res,32,1000,0,2018
COL,res,32,1000,0,2019
COL,res,32,1000,0,2020
COL,res,32,1000,0,2021
COL,res,32,1000,0,2022
COL,res,32,1000,0,2023
COL,res,32,1000,0,2024
COL,res,32,1000,0,2025
COL,res,32,1000,0,2026
COL,res,32,1000,0,2027
COL,res,32,1000,0,2028
COL,res,32,1000,0,2029
COL,res,32,1000,0,2030
COL,res,32,1000,0,2031
COL,res,32,1000,0,2032
COL,res,32,1000,0,2033
COL,res,32,1000,0,2034
COL,res,32,1000,0,2035
COL,res,32,1000,0,2036
COL,res,32,1000,0,2037
COL,res,32,1000,0,2038
COL,res,32,1000,0,2039
COL,res,32,1000,0,2040
COL,res,32,1000,0,2041
COL,res,32,1000,0,2042
COL,res,32,1000,0,2043
COL,res,32,1000,0,2044
COL,res,32,1000,0,2045
COL,res,32,1000,0,2046
COL,res,32,1000,0,2047
COL,res,32,1000,0,2048
COL,res,32,1000,0,2049
COL,res,32,1000,0,2050
COL,res,33,1000,0,2015
COL,res,33,1000,0,2016
COL,res,33,1000,0,2017
COL,res,33,1000,0,2018
COL,res,33,1000,0,2019
COL,res,33,1000,0,2020
COL,res,33,1000,0,2021
COL,res,33,1000,0,2022
COL,res,33,1000,0,2023
COL,res,33,1000,0,2024
COL,res,33,1000,0,2025
COL,res,33,1000,0,2026
COL,res,33,1000,0,2027
COL,res,33,1000,0,2028
COL,res,33,1000,0,2029
COL,res,33,1000,0,2030
COL,res,33,1000,0,2031
COL,res,33,1000,0,2032
COL,res,33,1000,0,2033
COL,res,33,1000,0,2034
COL,res,33,1000,0,2035
COL,res,33,1000,0,2036
COL,res,33,1000,0,2037
COL,res,33,1000,0,2038
COL,res,33,1000,0,2039
COL,res,33,1000,0,2040
COL,res,33,1000,0,2041
COL,res,33,1000,0,2042
COL,res,33,1000,0,2043
COL,res,33,1000,0,2044
COL,res,33,1000,0,2045
COL,res,33,1000,0,2046
COL,res,33,1000,0,2047
COL,res,33,1000,0,2048
COL,res,33,1000,0,2049
COL,res,33,1000,0,2050
COL,res,34,1000,0,2015
COL,res,34,1000,0,2016
COL,res,34,1000,0,2017
COL,res,34,1000,0,2018
COL,res,34,1000,0,2019
COL,res,34,1000,0,2020
COL,res,34,1000,0,2021
COL,res,34,1000,0,2022
COL,res,34,1000,0,2023
COL,res,34,1000,0,2024
COL,res,34,1000,0,2025
COL,res,34,1000,0,2026
COL,res,34,1000,0,2027
COL,res,34,1000,0,2028
COL,res,34,1000,0,2029
COL,res,34,1000,0,2030
COL,res,34,1000,0,2031
COL,res,34,1000,0,2032
COL,res,34,1000,0,2033
COL,res,34,1000,0,2034
COL,res,34,1000,0,2035
COL,res,34,1000,0,2036
COL,res,34,1000,0,2037
COL,res,34,1000,0,2038
COL,res,34,1000,0,2039
COL,res,34,1000,0,2040
COL,res,34,1000,0,2041
COL,res,34,1000,0,2042
COL,res,34,1000,0,2043
COL,res,34,1000,0,2044
COL,res,34,1000,0,2045
COL,res,34,1000,0,2046
COL,res,34,1000,0,2047
COL,res,34,1000,0,2048
COL,res,34,1000,0,2049
COL,res,34,1000,0,2050
COL,res,35,1000,0,2015
COL,res,35,1000,0,2016
COL,res,35,1000,0,2017
COL,res,35,1000,0,2018
COL,res,35,1000,0,2019
COL,res,35,1000,0,2020
COL,res,35,1000,0,2021
COL,res,35,1000,0,2022
COL,res,35,1000,0,2023
COL,res,35,1000,0,2024
COL,res,35,1000,0,2025
COL,res,35,1000,0,2026
COL,res,35,1000,0,2027
COL,res,35,1000,0,2028
COL,res,35,1000,0,2029
COL,res,35,1000,0,2030
COL,res,35,1000,0,2031
COL,res,35,1000,0,2032
COL,res,35,1000,0,2033
COL,res,35,1000,0,2034
COL,res,35,1000,0,2035
COL,res,35,1000,0,2036
COL,res,35,1000,0,2037
COL,res,35,1000,0,2038
COL,res,35,1000,0,2039
COL,res,35,1000,0,2040
COL,res,35,1000,0,2041
COL,res,35,1000,0,2042
COL,res,35,1000,0,2043
COL,res,35,1000,0,2044
COL,res,35,1000,0,2045
COL,res,35,1000,0,2046
COL,res,35,1000,0,2047
COL,res,35,1000,0,2048
COL,res,35,1000,0,2049
COL,res,35,1000,0,2050
COL,res,36,1000,0,2015
COL,res,36,1000,0,2016
COL,res,36,1000,0,2017
COL,res,36,1000,0,2018
COL,res,36,1000,0,2019
COL,res,36,1000,0,2020
COL,res,36,1000,0,2021
COL,res,36,1000,0,2022
COL,res,36,1000,0,2023
COL,res,36,1000,0,2024
COL,res,36,1000,0,2025
COL,res,36,1000,0,2026
COL,res,36,1000,0,2027
COL,res,36,1000,0,2028
COL,res,36,1000,0,2029
COL,res,36,1000,0,2030
COL,res,36,1000,0,2031
COL,res,36,1000,0,2032
COL,res,36,1000,0,2033
COL,res,36,1000,0,2034
COL,res,36,1000,0,2035
COL,res,36,1000,0,2036
COL,res,36,1000,0,2037
COL,res,36,1000,0,2038
COL,res,36,1000,0,2039
COL,res,36,1000,0,2040
COL,res,36,1000,0,2041
COL,res,36,1000,0,2042
COL,res,36,1000,0,2043
COL,res,36,1000,0,2044
COL,res,36,1000,0,2045
COL,res,36,1000,0,2046
COL,res,36,1000,0,2047
COL,res,36,1000,0,2048
COL,res,36,1000,0,2049
COL,res,36,1000,0,2050
COL,res,37,1000,0,2015
COL,res,37,1000,0,2016
COL,res,37,1000,0,2017
COL,res,37,1000,0,2018
COL,res,37,1000,0,2019
COL,res,37,1000,0,2020
COL,res,37,1000,0,2021
COL,res,37,1000,0,2022
COL,res,37,1000,0,2023
COL,res,37,1000,0,2024
COL,res,37,1000,0,2025
COL,res,37,1000,0,2026
COL,res,37,1000,0,2027
COL,res,37,1000,0,2028
COL,res,37,1000,0,2029
COL,res,37,1000,0,2030
COL,res,37,1000,0,2031
COL,res,37,1000,0,2032
COL,res,37,1000,0,2033
COL,res,37,1000,0,2034
COL,res,37,1000,0,2035
COL,res,37,1000,0,2036
COL,res,37,1000,0,2037
COL,res,37,1000,0,2038
COL,res,37,1000,0,2039
COL,res,37,1000,0,2040
COL,res,37,1000,0,2041
COL,res,37,1000,0,2042
COL,res,37,1000,0,2043
COL,res,37,1000,0,2044
COL,res,37,1000,0,2045
COL,res,37,1000,0,2046
COL,res,37,1000,0,2047
COL,res,37,1000,0,2048
COL,res,37,1000,0,2049
COL,res,37,1000,0,2050
COL,res,38,1000,0,2015
COL,res,38,1000,0,2016
COL,res,38,1000,0,2017
COL,res,38,1000,0,2018
COL,res,38,1000,0,2019
COL,res,38,1000,0,2020
COL,res,38,1000,0,2021
COL,res,38,1000,0,2022
COL,res,38,1000,0,2023
COL,res,38,1000,0,2024
COL,res,38,1000,0,2025
COL,res,38,1000,0,2026
COL,res,38,1000,0,2027
COL,res,38,1000,0,2028
COL,res,38,1000,0,2029
COL,res,38,1000,0,2030
COL,res,38,1000,0,2031
COL,res,38,1000,0,2032
COL,res,38,1000,0,2033
COL,res,38,1000,0,2034
COL,res,38,1000,0,2035
COL,res,38,1000,0,2036
COL,res,38,1000,0,2037
COL,res,38,1000,0,2038
COL,res,38,1000,0,2039
COL,res,38,1000,0,2040
COL,res,38,1000,0,2041
COL,res,38,1000,0,2042
COL,res,38,1000,0,2043
COL,res,38,1000,0,2044
COL,res,38,1000,0,2045
COL,res,38,1000,0,2046
COL,res,38,1000,0,2047
COL,res,38,1000,0,2048
COL,res,38,1000,0,2049
COL,res,38,1000,0,2050
COL,res,39,1000,0,2015
COL,res,39,1000,0,2016
COL,res,39,1000,0,2017
COL,res,39,1000,0,2018
COL,res,39,1000,0,2019
COL,res,39,1000,0,2020
COL,res,39,1000,0,2021
COL,res,39,1000,0,2022
COL,res,39,1000,0,2023
COL,res,39,1000,0,2024
COL,res,39,1000,0,2025
COL,res,39,1000,0,2026
COL,res,39,1000,0,2027
COL,res,39,1000,0,2028
COL,res,39,1000,0,2029
COL,res,39,1000,0,2030
COL,res,39,1000,0,2031
COL,res,39,1000,0,2032
COL,res,39,1000,0,2033
COL,res,39,1000,0,2034
COL,res,39,1000,0,2035
COL,res,39,1000,0,2036
COL,res,39,1000,0,2037
COL,res,39,1000,0,2038
COL,res,39,1000,0,2039
COL,res,39,1000,0,2040
COL,res,39,1000,0,2041
COL,res,39,1000,0,2042
COL,res,39,1000,0,2043
COL,res,39,1000,0,2044
COL,res,39,1000,0,2045
COL,res,39,1000,0,2046
COL,res,39,1000,0,2047
COL,res,39,1000,0,2048
COL,res,39,1000,0,2049
COL,res,39,1000,0,2050
COL,res,40,1000,0,2015
COL,res,40,1000,0,2016
COL,res,40,1000,0,2017
COL,res,40,1000,0,2018
COL,res,40,1000,0,2019
COL,res,40,1000,0,2020
COL,res,40,1000,0,2021
COL,res,40,1000,0,2022
COL,res,40,1000,0,2023
COL,res,40,1000,0,2024
COL,res,40,1000,0,2025
COL,res,40,1000,0,2026
COL,res,40,1000,0,2027
COL,res,40,1000,0,2028
COL,res,40,1000,0,2029
COL,res,40,1000,0,2030
COL,res,40,1000,0,2031
COL,res,40,1000,0,2032
COL,res,40,1000,0,2033
COL,res,40,1000,0,2034
COL,res,40,1000,0,2035
COL,res,40,1000,0,2036
COL,res,40,1000,0,2037
COL,res,40,1000,0,2038
COL,res,40,1000,0,2039
COL,res,40,1000,0,2040
COL,res,40,1000,0,2041
COL,res,40,1000,0,2042
COL,res,40,1000,0,2043
COL,res,40,1000,0,2044
COL,res,40,1000,0,2045
COL,res,40,1000,0,2046
COL,res,40,1000,0,2047
COL,res,40,1000,0,2048
COL,res,40,1000,0,2049
COL,res,40,1000,0,2050
COL,res,41,1000,0,2015
COL,res,41,1000,0,2016
COL,res,41,1000,0,2017
COL,res,41,1000,0,2018
COL,res,41,1000,0,2019
COL,res,41,1000,0,2020
COL,res,41,1000,0,2021
COL,res,41,1000,0,2022
COL,res,41,1000,0,2023
COL,res,41,1000,0,2024
COL,res,41,1000,0,2025
COL,res,41,1000,0,2026
COL,res,41,1000,0,2027
COL,res,41,1000,0,2028
COL,res,41,1000,0,2029
COL,res,41,1000,0,2030
COL,res,41,1000,0,2031
COL,res,41,1000,0,2032
COL,res,41,1000,0,2033
COL,res,41,1000,0,2034
COL,res,41,1000,0,2035
COL,res,41,1000,0,2036
COL,res,41,1000,0,2037
COL,res,41,1000,0,2038
COL,res,41,1000,0,2039
COL,res,41,1000,0,2040
COL,res,41,1000,0,2041
COL,res,41,1000,0,2042
COL,res,41,1000,0,2043
COL,res,41,1000,0,2044
COL,res,41,1000,0,2045
COL,res,41,1000,0,2046
COL,res,41,1000,0,2047
COL,res,41,1000,0,2048
COL,res,41,1000,0,2049
COL,res,41,1000,0,2050
COL,res,42,1000,0,2015
COL,res,42,1000,0,2016
COL,res,42,1000,0,2017
COL,res,42,1000,0,2018
COL,res,42,1000,0,2019
COL,res,42,1000,0,2020
COL,res,42,1000,0,2021
COL,res,42,1000,0,2022
COL,res,42,1000,0,2023
COL,res,42,1000,0,2024
COL,res,42,1000,0,2025
COL,res,42,1000,0,2026
COL,res,42,1000,0,2027
COL,res,42,1000,0,2028
COL,res,42,1000,0,2029
COL,res,42,1000,0,2030
COL,res,42,1000,0,2031
COL,res,42,1000,0,2032
COL,res,42,1000,0,2033
COL,res,42,1000,0,2034
COL,res,42,1000,0,2035
COL,res,42,1000,0,2036
COL,res,42,1000,0,2037
COL,res,42,1000,0,2038
COL,res,42,1000,0,2039
COL,res,42,1000,0,2040
COL,res,42,1000,0,2041
COL,res,42,1000,0,2042
COL,res,42,1000,0,2043
COL,res,42,1000,0,2044
COL,res,42,1000,0,2045
COL,res,42,1000,0,2046
COL,res,42,1000,0,2047
COL,res,42,1000,0,2048
COL,res,42,1000,0,2049
COL,res,42,1000,0,2050
COL,com,1,5000,0,2015
COL,com,1,5000,0,2016
COL,com,1,5000,0,2017
COL,com,1,5000,0,2018
COL,com,1,5000,0,2019
COL,com,1,5000,0,2020
COL,com,1,5000,0,2021
COL,com,1,5000,0,2022
COL,com,1,5000,0,2023
COL,com,1,5000,0,2024
COL,com,1,5000,0,2025
COL,com,1,5000,0,2026
COL,com,1,5000,0,2027
COL,com,1,5000,0,2028
COL,com,1,5000,0,2029
COL,com,1,5000,0,2030
COL,com,1,5000,0,2031
COL,com,1,5000,0,2032
COL,com,1,5000,0,2033
COL,com,1,5000,0,2034
COL,com,1,5000,0,2035
COL,com,1,5000,0,2036
COL,com,1,5000,0,2037
COL,com,1,5000,0,2038
COL,com,1,5000,0,2039
COL,com,1,5000,0,2040
COL,com,1,5000,0,2041
COL,com,1,5000,0,2042
COL,com,1,5000,0,2043
COL,com,1,5000,0,2044
COL,com,1,5000,0,2045
COL,com,1,5000,0,2046
COL,com,1,5000,0,2047
COL,com,1,5000,0,2048
COL,com,1,5000,0,2049
COL,com,1,5000,0,2050
COL,com,2,5000,0,2015
COL,com,2,5000,0,2016
COL,com,2,5000,0,2017
COL,com,2,5000,0,2018
COL,com,2,5000,0,2019
COL,com,2,5000,0,2020
COL,com,2,5000,0,2021
COL,com,2,5000,0,2022
COL,com,2,5000,0,2023
COL,com,2,5000,0,2024
COL,com,2,5000,0,2025
COL,com,2,5000,0,2026
COL,com,2,5000,0,2027
COL,com,2,5000,0,2028
COL,com,2,5000,0,2029
COL,com,2,5000,0,2030
COL,com,2,5000,0,2031
COL,com,2,5000,0,2032
COL,com,2,5000,0,2033
COL,com,2,5000,0,2034
COL,com,2,5000,0,2035
COL,com,2,5000,0,2036
COL,com,2,5000,0,2037
COL,com,2,5000,0,2038
COL,com,2,5000,0,2039
COL,com,2,5000,0,2040
COL,com,2,5000,0,2041
COL,com,2,5000,0,2042
COL,com,2,5000,0,2043
COL,com,2,5000,0,2044
COL,com,2,5000,0,2045
COL,com,2,5000,0,2046
COL,com,2,5000,0,2047
COL,com,2,5000,0,2048
COL,com,2,5000,0,2049
COL,com,2,5000,0,2050
COL,com,3,5000,0,2015
COL,com,3,5000,0,2016
COL,com,3,5000,0,2017
COL,com,3,5000,0,2018
COL,com,3,5000,0,2019
COL,com,3,5000,0,2020
COL,com,3,5000,0,2021
COL,com,3,5000,0,2022
COL,com,3,5000,0,2023
COL,com,3,5000,0,2024
COL,com,3,5000,0,2025
COL,com,3,5000,0,2026
COL,com,3,5000,0,2027
COL,com,3,5000,0,2028
COL,com,3,5000,0,2029
COL,com,3,5000,0,2030
COL,com,3,5000,0,2031
COL,com,3,5000,0,2032
COL,com,3,5000,0,2033
COL,com,3,5000,0,2034
COL,com,3,5000,0,2035
COL,com,3,5000,0,2036
COL,com,3,5000,0,2037
COL,com,3,5000,0,2038
COL,com,3,5000,0,2039
COL,com,3,5000,0,2040
COL,com,3,5000,0,2041
COL,com,3,5000,0,2042
COL,com,3,5000,0,2043
COL,com,3,5000,0,2044
COL,com,3,5000,0,2045
COL,com,3,5000,0,2046
COL,com,3,5000,0,2047
COL,com,3,5000,0,2048
COL,com,3,5000,0,2049
COL,com,3,5000,0,2050
COL,com,4,5000,0,2015
COL,com,4,5000,0,2016
COL,com,4,5000,0,2017
COL,com,4,5000,0,2018
COL,com,4,5000,0,2019
COL,com,4,5000,0,2020
COL,com,4,5000,0,2021
COL,com,4,5000,0,2022
COL,com,4,5000,0,2023
COL,com,4,5000,0,2024
COL,com,4,5000,0,2025
COL,com,4,5000,0,2026
COL,com,4,5000,0,2027
COL,com,4,5000,0,2028
COL,com,4,5000,0,2029
COL,com,4,5000,0,2030
COL,com,4,5000,0,2031
COL,com,4,5000,0,2032
COL,com,4,5000,0,2033
COL,com,4,5000,0,2034
COL,com,4,5000,0,2035
COL,com,4,5000,0,2036
COL,com,4,5000,0,2037
COL,com,4,5000,0,2038
COL,com,4,5000,0,2039
COL,com,4,5000,0,2040
COL,com,4,5000,0,2041
COL,com,4,5000,0,2042
COL,com,4,5000,0,2043
COL,com,4,5000,0,2044
COL,com,4,5000,0,2045
COL,com,4,5000,0,2046
COL,com,4,5000,0,2047
COL,com,4,5000,0,2048
COL,com,4,5000,0,2049
COL,com,4,5000,0,2050
COL,com,5,5000,0,2015
COL,com,5,5000,0,2016
COL,com,5,5000,0,2017
COL,com,5,5000,0,2018
COL,com,5,5000,0,2019
COL,com,5,5000,0,2020
COL,com,5,5000,0,2021
COL,com,5,5000,0,2022
COL,com,5,5000,0,2023
COL,com,5,5000,0,2024
COL,com,5,5000,0,2025
COL,com,5,5000,0,2026
COL,com,5,5000,0,2027
COL,com,5,5000,0,2028
COL,com,5,5000,0,2029
COL,com,5,5000,0,2030
COL,com,5,5000,0,2031
COL,com,5,5000,0,2032
COL,com,5,5000,0,2033
COL,com,5,5000,0,2034
COL,com,5,5000,0,2035
COL,com,5,5000,0,2036
COL,com,5,5000,0,2037
COL,com,5,5000,0,2038
COL,com,5,5000,0,2039
COL,com,5,5000,0,2040
COL,com,5,5000,0,2041
COL,com,5,5000,0,2042
COL,com,5,5000,0,2043
COL,com,5,5000,0,2044
COL,com,5,5000,0,2045
COL,com,5,5000,0,2046
COL,com,5,5000,0,2047
COL,com,5,5000,0,2048
COL,com,5,5000,0,2049
COL,com,5,5000,0,2050
COL,com,6,5000,0,2015
COL,com,6,5000,0,2016
COL,com,6,5000,0,2017
COL,com,6,5000,0,2018
COL,com,6,5000,0,2019
COL,com,6,5000,0,2020
COL,com,6,5000,0,2021
COL,com,6,5000,0,2022
COL,com,6,5000,0,2023
COL,com,6,5000,0,2024
COL,com,6,5000,0,2025
COL,com,6,5000,0,2026
COL,com,6,5000,0,2027
COL,com,6,5000,0,2028
COL,com,6,5000,0,2029
COL,com,6,5000,0,2030
COL,com,6,5000,0,2031
COL,com,6,5000,0,2032
COL,com,6,5000,0,2033
COL,com,6,5000,0,2034
COL,com,6,5000,0,2035
COL,com,6,5000,0,2036
COL,com,6,5000,0,2037
COL,com,6,5000,0,2038
COL,com,6,5000,0,2039
COL,com,6,5000,0,2040
COL,com,6,5000,0,2041
COL,com,6,5000,0,2042
COL,com,6,5000,0,2043
COL,com,6,5000,0,2044
COL,com,6,5000,0,2045
COL,com,6,5000,0,2046
COL,com,6,5000,0,2047
COL,com,6,5000,0,2048
COL,com,6,5000,0,2049
COL,com,6,5000,0,2050
COL,com,7,5000,0,2015
COL,com,7,5000,0,2016
COL,com,7,5000,0,2017
COL,com,7,5000,0,2018
COL,com,7,5000,0,2019
COL,com,7,5000,0,2020
COL,com,7,5000,0,2021
COL,com,7,5000,0,2022
COL,com,7,5000,0,2023
COL,com,7,5000,0,2024
COL,com,7,5000,0,2025
COL,com,7,5000,0,2026
COL,com,7,5000,0,2027
COL,com,7,5000,0,2028
COL,com,7,5000,0,2029
COL,com,7,5000,0,2030
COL,com,7,5000,0,2031
COL,com,7,5000,0,2032
COL,com,7,5000,0,2033
COL,com,7,5000,0,2034
COL,com,7,5000,0,2035
COL,com,7,5000,0,2036
COL,com,7,5000,0,2037
COL,com,7,5000,0,2038
COL,com,7,5000,0,2039
COL,com,7,5000,0,2040
COL,com,7,5000,0,2041
COL,com,7,5000,0,2042
COL,com,7,5000,0,2043
COL,com,7,5000,0,2044
COL,com,7,5000,0,2045
COL,com,7,5000,0,2046
COL,com,7,5000,0,2047
COL,com,7,5000,0,2048
COL,com,7,5000,0,2049
COL,com,7,5000,0,2050
COL,com,8,5000,0,2015
COL,com,8,5000,0,2016
COL,com,8,5000,0,2017
COL,com,8,5000,0,2018
COL,com,8,5000,0,2019
COL,com,8,5000,0,2020
COL,com,8,5000,0,2021
COL,com,8,5000,0,2022
COL,com,8,5000,0,2023
COL,com,8,5000,0,2024
COL,com,8,5000,0,2025
COL,com,8,5000,0,2026
COL,com,8,5000,0,2027
COL,com,8,5000,0,2028
COL,com,8,5000,0,2029
COL,com,8,5000,0,2030
COL,com,8,5000,0,2031
COL,com,8,5000,0,2032
COL,com,8,5000,0,2033
COL,com,8,5000,0,2034
COL,com,8,5000,0,2035
COL,com,8,5000,0,2036
COL,com,8,5000,0,2037
COL,com,8,5000,0,2038
COL,com,8,5000,0,2039
COL,com,8,5000,0,2040
COL,com,8,5000,0,2041
COL,com,8,5000,0,2042
COL,com,8,5000,0,2043
COL,com,8,5000,0,2044
COL,com,8,5000,0,2045
COL,com,8,5000,0,2046
COL,com,8,5000,0,2047
COL,com,8,5000,0,2048
COL,com,8,5000,0,2049
COL,com,8,5000,0,2050
COL,com,9,5000,0,2015
COL,com,9,5000,0,2016
COL,com,9,5000,0,2017
COL,com,9,5000,0,2018
COL,com,9,5000,0,2019
COL,com,9,5000,0,2020
COL,com,9,5000,0,2021
COL,com,9,5000,0,2022
COL,com,9,5000,0,2023
COL,com,9,5000,0,2024
COL,com,9,5000,0,2025
COL,com,9,5000,0,2026
COL,com,9,5000,0,2027
COL,com,9,5000,0,2028
COL,com,9,5000,0,2029
COL,com,9,5000,0,2030
COL,com,9,5000,0,2031
COL,com,9,5000,0,2032
COL,com,9,5000,0,2033
COL,com,9,5000,0,2034
COL,com,9,5000,0,2035
COL,com,9,5000,0,2036
COL,com,9,5000,0,2037
COL,com,9,5000,0,2038
COL,com,9,5000,0,2039
COL,com,9,5000,0,2040
COL,com,9,5000,0,2041
COL,com,9,5000,0,2042
COL,com,9,5000,0,2043
COL,com,9,5000,0,2044
COL,com,9,5000,0,2045
COL,com,9,5000,0,2046
COL,com,9,5000,0,2047
COL,com,9,5000,0,2048
COL,com,9,5000,0,2049
COL,com,9,5000,0,2050
COL,com,10,5000,0,2015
COL,com,10,5000,0,2016
COL,com,10,5000,0,2017
COL,com,10,5000,0,2018
COL,com,10,5000,0,2019
COL,com,10,5000,0,2020
COL,com,10,5000,0,2021
COL,com,10,5000,0,2022
COL,com,10,5000,0,2023
COL,com,10,5000,0,2024
COL,com,10,5000,0,2025
COL,com,10,5000,0,2026
COL,com,10,5000,0,2027
COL,com,10,5000,0,2028
COL,com,10,5000,0,2029
COL,com,10,5000,0,2030
COL,com,10,5000,0,2031
COL,com,10,5000,0,2032
