state_id,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
17.0,2854.4118556273847,2862.658713717967,2870.9293983170583,2879.2239782633,2887.54252259422,2766.26469630214,2599.4148498823997,2486.5174510142497,2481.1849358431896,2713.01302578156,2678.8945124227102,2718.21894274126,2757.26509003183,2704.2317181445396,2894.9708249522996,2671.99680242707,2651.73989208853,2618.15741572576,2533.43581793727,2729.01880769915,2768.5124174543203,2827.65501430284,2832.81180868096,2822.07556056519,2839.7641576249202,2970.24968830094,2999.61291368966,2991.5734967096696,2956.72688397138,2944.82299107443,2950.78105409229,2932.85347647222,2946.9649070411797,3013.97478064115,3080.98465424112,3149.4843621916384,3219.5070280649907
15.0,2850.0025070774172,2859.5063029993216,2869.041790871215,2878.60907637505,2888.20826554519,2767.26337914155,2605.6323746669,2488.03740147573,2484.74340298928,2698.97723590008,2665.90677425752,2704.4525834421897,2746.16073831079,2696.26526266901,2892.7201166800105,2670.2254529105803,2650.64219941295,2617.11785369772,2532.46985338642,2727.90438782485,2761.80146901865,2824.11399564593,2830.01956464382,2819.37427017027,2837.0008471917604,2957.65816152911,2979.7634508618,2963.3123543419606,2929.5317830660497,2911.32066601544,2910.7819312386605,2887.4510409689897,2886.8273921025298,2959.17484577502,3031.5222994475102,3105.6385414903007,3181.566816166184
13.0,2848.6700184168444,2858.330754826585,2868.024253833388,2877.75062654553,2887.5099844480897,2767.5169357303103,2605.87350810659,2488.26269700293,2484.44058345438,2711.71543427478,2677.64520415501,2716.97747048206,2756.0309156754497,2703.04320346547,2893.68790016635,2670.89847587232,2650.68120926476,2617.13476468298,2532.47005839599,2727.88452720385,2767.37702346192,2825.12796239175,2831.36969797499,2820.75900047724,2838.44147196904,2968.82079404308,2998.16577913143,2988.67237790473,2954.2045707489897,2939.3146867774103,2942.25880662553,2921.21317181734,2932.84342831921,3001.65776486467,3070.4721014101297,3140.864037164141,3212.8697392887766
21.0,2818.2631402410966,2820.9551248070397,2823.649680737168,2826.34681048763,2829.0465165169203,2697.07380679371,2543.4883469074202,2438.98232922637,2429.38726379351,2644.2598351689603,2633.95887018766,2684.8148893286498,2711.4360340445,2667.7589763670603,2895.0536366468104,2669.43133181927,2652.4259393435395,2616.2440320628198,2507.4260474152497,2774.5393328859996,2734.8526222277696,2803.68338447651,2814.38346009605,2805.9375076153497,2828.4300380176196,2954.29592052689,2990.7871749359197,2974.9944180347998,2936.8868953706105,2924.7049016834803,2934.25651293205,2875.78292215263,2875.8863999094606,2959.38131628584,3042.8762326622195,3128.726844474781,3216.999614464359
34.0,2849.511521118605,2850.591254105479,2851.671396223291,2852.7519476270695,2853.8329084719,2734.99255274241,2589.3479764339604,2484.3434664492997,2476.41095290173,2695.6416842234303,2690.2390966153603,2744.3148296439003,2769.66089582505,2714.0405126455703,2945.4582660342103,2726.23407364844,2725.01613314765,2707.4440860940304,2574.04282766812,2884.6860791736303,2790.83633564242,2863.03018108683,2870.6656516897197,2879.9497251863695,2924.83918617586,3050.54547858247,3054.2720452898197,3041.4538987228498,3063.55390072086,3056.32766066532,3080.2080463376697,3061.07149767025,3076.71008354612,3209.49505885456,3342.280034163,3480.5586616953365,3624.558227819528
3.0,2890.245042106084,2897.6047797036,2904.9832581818077,2912.3805252626003,2919.7966287893896,2797.43892959784,2646.10343601457,2540.06800539436,2537.31083169757,2769.72794989314,2763.01659529382,2812.4895371703,2850.0764749278997,2798.8062027608003,3041.03978998448,2798.72848708322,2794.28381854558,2849.28521808393,2765.1724705441998,3137.2412812793104,3010.70113891813,3062.6920829535197,3133.0368013744896,3165.65309838622,3230.82870756138,3286.59789629201,3312.6474146269297,3304.61897232577,3294.17185889752,3293.58842699742,3305.1534599045503,3303.9119887599104,3305.7240250928103,3380.7202733163,3455.7165215397895,3532.376449923981,3610.736964737424
8.0,2891.408809390865,2898.485132133594,2905.578773196512,2912.6897749638106,2919.81817992341,2792.05785542715,2641.4140915853304,2532.94425027641,2530.09616911265,2762.8670475911404,2757.7463832725202,2808.0293313674797,2842.94491392609,2788.2637122673,3033.62147018956,2790.9285530590505,2789.39296884213,2843.65762386228,2750.9620610972197,3125.05485826393,2999.6461830529197,3032.6314968633196,3083.4027594059803,3091.0715250526896,3129.11711016466,3188.53522166899,3200.4758089567104,3190.08550874602,3174.13103755413,3174.2448183675397,3185.27663784147,3178.2230480513103,3179.13368042582,3247.8356554443103,3316.5376304628003,3386.692869091945,3458.332112443937
11.0,2801.505354586827,2804.016345781035,2806.5295875783936,2809.04508199612,2811.5628310532397,2690.8640992643,2538.69197393156,2434.8837315207197,2428.04387960871,2647.94748208358,2629.1684674488197,2679.95501397365,2709.04732897734,2657.8705525085697,2884.7570657696997,2649.8562349377803,2631.1594771555897,2603.07404999378,2506.71089130686,2768.2447031443203,2731.09469330638,2807.4610664226097,2819.3746545101503,2806.73206381906,2825.6222402072303,2961.3202353482106,2993.62785226411,2984.3902470460403,2950.4929077511897,2942.3471117962395,2954.27954709286,2936.8514768149,2954.8502254437,3009.6194543278198,3064.3886832119397,3120.1546056907423,3176.9353596519054
33.0,2953.0230871859294,2952.7512567592516,2952.479451354993,2952.2076709708504,2951.93591560452,2828.42775425836,2681.39304810225,2573.46990590794,2567.85086196785,2793.26881475055,2785.4832890203998,2840.77479104907,2867.03344287943,2808.8418289812703,3047.17783878618,2815.0885615660304,2811.1984676409998,2791.25347461205,2655.00000353732,2979.0269286198304,2896.0124629538896,2975.90675928055,2990.44078816224,3000.27989296555,3045.22817030042,3181.29839823496,3186.92124264792,3177.4798329661894,3196.7082828324,3188.9585824801898,3212.72734085925,3191.37076478341,3205.58128530964,3347.35524683622,3489.1292083627995,3636.907867534166,3790.9455474532137
,2882.512386028442,2887.044329467112,2891.5833981176047,2896.12960318232,2900.68295588127,2789.3651699886,2636.47287146616,2529.1982229216396,2521.71279758758,2743.9395459756,2735.24457175779,2788.7682383023403,2813.46106575022,2756.99271466565,2995.1736806132203,2764.99339887571,2761.4512951305796,2735.08085424872,2605.5958212495802,2912.98085996367,2843.86426481933,2921.31309507649,2931.3020409772603,2943.84240651245,2982.0256849904104,3097.3158537125,3147.9937912030605,3117.13629212212,3114.6671099163395,3092.10425775563,3118.6080363460997,3119.3073870672697,3151.24418843924,3242.0140585541603,3332.783928669081,3426.095172501657,3522.0189434022745
16.0,2850.9103768550754,2860.3890669791867,2869.899271796709,2879.4410960875102,2889.0146449798303,2768.01009364599,2606.33224601852,2488.68308041393,2485.3668563002398,2681.67753706025,2646.98967592352,2681.17050185155,2720.92079149113,2672.93915197109,2857.1544861777,2649.65735995162,2630.61122252182,2596.72490721863,2532.74569800494,2703.03663039693,2742.1151437919298,2800.17280496315,2809.4057082590803,2803.20384277421,2822.5670179542303,2947.46530141048,2975.08456441632,2962.8789836627398,2929.360762596,2918.6954932691497,2922.50499712894,2906.2613885070195,2921.3663897867305,2993.5660056551196,3065.765621523509,3139.7065668036084,3215.4308393382544
9.0,2926.055794935891,2936.5091753645875,2946.999900659562,2957.5281042359397,2968.09391998547,2845.8275022725607,2691.87803733846,2583.9587216930104,2582.77342644125,2818.61607308235,2809.8139337826697,2860.6804394835103,2896.6005358990697,2841.9586233448304,3088.30192540893,2832.1811259762603,2819.1102273956703,2871.30386330635,2792.83161432933,3169.4254254860803,3055.2807909527196,3114.7912658494397,3188.22635403797,3220.9754930227,3289.41171819243,3355.9833963979,3367.20591827896,3359.4531339036303,3345.1169976150395,3343.0906064908504,3350.63766691823,3343.3984528237897,3346.46532735763,3424.2275026000298,3501.9896778424295,3581.51778595402,3662.851930222664
5.0,2779.7176718268897,2799.5260252489584,2819.475533605311,2839.56720277034,2859.80204578633,2739.23659051197,2576.67005634624,2473.70430716716,2472.11454482635,2704.6567464400896,2702.06851637892,2753.35923491471,2790.7381165390398,2738.93153290252,2980.12812138968,2738.24624706823,2730.08343334375,2784.93261552068,2706.1949415325303,3068.76177736622,2937.4978726779304,2978.1787457640803,3042.3546241864897,3074.9357943610103,3147.30421371912,3202.40890026202,3217.1836549718605,3207.8541709838696,3195.3536392505603,3193.9212886009495,3203.99319364161,3198.9932345950606,3203.30582562252,3271.6873725073997,3340.06891939228,3409.8797091790525,3481.149614477592
19.0,2902.1985492464146,2903.352601866992,2904.5071133939555,2905.66208400979,2906.81751389705,2781.47390293084,2625.39530792403,2517.95182944255,2511.3253554853,2737.10353909471,2712.4811499369603,2751.10305740388,2778.39088975604,2721.0955913509,2955.8270935915,2708.1058305491197,2687.1570633448396,2645.4621053114397,2545.2248731774303,2812.38946931677,2784.14728546787,2858.98837302776,2874.16713531805,2864.46999811482,2884.3196837707396,3021.4368846353004,3056.1159936712,3047.4958261565803,3011.71576404141,3000.0901197125895,3006.2309675235997,2988.7457514382,3001.44866102662,3073.4676268437797,3145.4865926609396,3219.1931413867565,3294.626817272406
