year,sector_abbr,load_multiplier,scenario,state_id
2014,res,1.075518355211801,Low,28
2014,res,1.1090027498700787,Low,12
2014,res,1.0973077206633937,Low,18
2014,res,1.0452750250440266,Low,10
2014,res,1.03658085311915,Low,4
2014,res,1.0767429316646175,Low,22
2014,res,1.0792285183418193,Low,26
2014,res,1.067830504306872,Low,25
2014,res,1.0341952309712492,Low,7
2014,res,1.0602216007530552,Low,30
2014,res,1.0697421839659969,Low,24
2014,res,1.0547403150970969,Low,6
2014,res,1.0402327966866636,Low,2
2014,res,1.0487012053492413,Low,1
2014,res,1.0635864571592903,Low,20
2014,res,1.055037729964497,Low,29
2014,res,1.0506040056039716,Low,32
2014,res,1.0867315521618295,Low,23
2014,res,1.056038444692422,Low,27
2014,res,1.122507032007551,Low,14
2014,res,1.0341137577969577,Low,17
2014,res,1.0833623253572362,Low,15
2014,res,1.0748121259258925,Low,13
2014,res,1.0561686369822652,Low,21
2014,res,1.0425808522649906,Low,34
2014,res,1.0601388556993248,Low,3
2014,res,1.038105355480371,Low,8
2014,res,1.0534838136752023,Low,11
2014,res,1.0535769999737175,Low,33
2014,res,1.0513135960256552,Low,16
2014,res,1.0722580866855527,Low,9
2014,res,1.075500769252486,Low,5
2014,res,1.0398936945345305,Low,19
2015,res,1.156739732397498,Low,28
2015,res,1.2298870992193964,Low,12
2015,res,1.2040842338274924,Low,18
2015,res,1.0925998779807904,Low,10
2015,res,1.074499865053225,Low,4
2015,res,1.1593753408897152,Low,22
2015,res,1.1647341948022787,Low,26
2015,res,1.1402619859282688,Low,25
2015,res,1.0695597757636754,Low,7
2015,res,1.1240698427033706,Low,30
2015,res,1.1443483401563406,Low,24
2015,res,1.112477132291123,Low,6
2015,res,1.0820842713025576,Low,2
2015,res,1.0997742181009516,Low,1
2015,res,1.131216151852651,Low,20
2015,res,1.113104611648639,Low,29
2015,res,1.10376877659111,Low,32
2015,res,1.180985466464059,Low,23
2015,res,1.1152171966683897,Low,27
2015,res,1.260022036906401,Low,14
2015,res,1.0693912640649448,Low,17
2015,res,1.173673928003438,Low,15
2015,res,1.1552211060373365,Low,13
2015,res,1.1154921897449759,Low,21
2015,res,1.0869748335095943,Low,34
2015,res,1.1238943933634737,Low,3
2015,res,1.0776627290770273,Low,8
2015,res,1.1098281456756482,Low,11
2015,res,1.1100244948736187,Low,33
2015,res,1.1052602771883946,Low,16
2015,res,1.1497374044625621,Low,9
2015,res,1.1567019046626892,Low,5
2015,res,1.0813788959326756,Low,19
2016,res,1.244094814396296,Low,28
2016,res,1.363948175064045,Low,12
2016,res,1.3212509261079743,Low,18
2016,res,1.142067364819471,Low,10
2016,res,1.1138059867932835,Low,4
2016,res,1.2483492034492571,Low,22
2016,res,1.2570143593185152,Low,26
2016,res,1.2176065314757387,Low,25
2016,res,1.1061336193334719,Low,7
2016,res,1.1917631279892025,Low,30
2016,res,1.2241576926167073,Low,24
2016,res,1.1733744810510538,Low,6
2016,res,1.1256195477877098,Low,2
2016,res,1.1533345481344872,Low,1
2016,res,1.2031461792303269,Low,20
2016,res,1.1743673626867932,Low,29
2016,res,1.1596238979472153,Low,32
2016,res,1.2834141690510492,Low,23
2016,res,1.1777122338639292,Low,27
2016,res,1.4143835969119132,Low,14
2016,res,1.1058722186374388,Low,17
2016,res,1.2715141158529661,Low,15
2016,res,1.2416456528944506,Low,13
2016,res,1.1781478656073134,Low,21
2016,res,1.1332591483110293,Low,34
2016,res,1.1914841161072398,Low,3
2016,res,1.1187274504564542,Low,8
2016,res,1.1691859874304598,Low,11
2016,res,1.1694962772062882,Low,33
2016,res,1.1619751565552436,Low,16
2016,res,1.2328152294998402,Low,9
2016,res,1.244033788260538,Low,5
2016,res,1.1245190952831017,Low,19
2017,res,1.3380468085070352,Low,28
2017,res,1.5126222768263013,Low,12
2017,res,1.4498188421519393,Low,18
2017,res,1.193774493363638,Low,10
2017,res,1.1545499599993985,Low,4
2017,res,1.3441511810631432,Low,22
2017,res,1.3566057445417126,Low,26
2017,res,1.3001973965530793,Low,25
2017,res,1.1439581139316437,Low,7
2017,res,1.2635330112751804,Low,30
2017,res,1.3095331236185719,Low,24
2017,res,1.237605369870681,Low,6
2017,res,1.170906370200387,Low,2
2017,res,1.2095033307995593,Low,1
2017,res,1.27964998221232,Low,20
2017,res,1.2390018764734676,Low,29
2017,res,1.2183055121774355,Low,32
2017,res,1.3947266719993314,Low,23
2017,res,1.2437093957449017,Low,27
2017,res,1.587655533489756,Low,14
2017,res,1.1435976756584205,Low,17
2017,res,1.3775104892750196,Low,15
2017,res,1.3345358038341273,Low,13
2017,res,1.244322825382041,Low,21
2017,res,1.1815142886832104,Low,34
2017,res,1.2631386074338506,Low,3
2017,res,1.1613569576417464,Low,8
2017,res,1.231718512933848,Low,11
2017,res,1.2321543792194323,Low,33
2017,res,1.2216002803305668,Low,16
2017,res,1.3218960992203093,Low,9
2017,res,1.3379592962502929,Low,5
2017,res,1.1693803165685723,Low,19
2018,res,1.4390939026818863,Low,28
2018,res,1.6775022645151076,Low,12
2018,res,1.590897409056585,Low,18
2018,res,1.2478226634475968,Low,10
2018,res,1.196784382504857,Low,4
2018,res,1.447305283298387,Low,22
2018,res,1.4640876076557532,Low,26
2018,res,1.3883904416597568,Low,25
2018,res,1.183076025858971,Low,7
2018,res,1.3396249918185,Low,30
2018,res,1.4008628236355447,Low,24
2018,res,1.3053522777832611,Low,6
2018,res,1.2180152081317783,Low,2
2018,res,1.26840760088342,Low,1
2018,res,1.3610183909851503,Low,20
2018,res,1.3071937271763194,Low,29
2018,res,1.279956651143012,Low,32
2018,res,1.5156934811033362,Low,23
2018,res,1.313404935931798,Low,27
2018,res,1.782154500747951,Low,14
2018,res,1.1826100897829956,Low,17
2018,res,1.4923429668649695,Low,15
2018,res,1.4343752644431782,Low,13
2018,res,1.3142147424496715,Low,21
2018,res,1.2318241740586058,Low,34
2018,res,1.339102317874561,Low,3
2018,res,1.2056108773522873,Low,8
2018,res,1.2975955163798991,Low,11
2018,res,1.2981695143624876,Low,33
2018,res,1.2842849836202765,Low,16
2018,res,1.4174137821470643,Low,9
2018,res,1.4389762523457048,Low,5
2018,res,1.2160312177124515,Low,19
2019,res,1.5469607993701069,Low,28
2019,res,1.8637265742537492,Low,12
2019,res,1.7471481748417843,Low,18
2019,res,1.3513868787471643,Low,10
2019,res,1.2401475424324742,Low,4
2019,res,1.5443886827907753,Low,22
2019,res,1.5728039891882197,Low,26
2019,res,1.4611061904260472,Low,25
2019,res,1.2238584283359109,Low,7
2019,res,1.413763593604717,Low,30
2019,res,1.4939558662275503,Low,24
2019,res,1.3782559697144423,Low,6
2019,res,1.26732302472662,Low,2
2019,res,1.3341374243227644,Low,1
2019,res,1.445882357068885,Low,20
2019,res,1.3766142456097796,Low,29
2019,res,1.3435832230466866,Low,32
2019,res,1.6323397795372614,Low,23
2019,res,1.3895232750686242,Low,27
2019,res,1.9809243651634665,Low,14
2019,res,1.254369474012774,Low,17
2019,res,1.6145349107267777,Low,15
2019,res,1.5303522691554885,Low,13
2019,res,1.3674686609123001,Low,21
2019,res,1.2821340594340014,Low,34
2019,res,1.417675940539545,Low,3
2019,res,1.261503425343354,Low,8
2019,res,1.3665159740270025,Low,11
2019,res,1.3675454502311555,Low,33
2019,res,1.3440883464993365,Low,16
2019,res,1.5160988198594612,Low,9
2019,res,1.5411815621630238,Low,5
2019,res,1.2653563711493336,Low,19
2020,res,1.661921648688514,Low,28
2020,res,2.0716660752590634,Low,12
2020,res,1.9034913257713435,Low,18
2020,res,1.5315602931010184,Low,10
2020,res,1.2852685276556213,Low,4
2020,res,1.6423203335493555,Low,22
2020,res,1.6834179805049378,Low,26
2020,res,1.53742412699392,Low,25
2020,res,1.2651269781581238,Low,7
2020,res,1.487340880353773,Low,30
2020,res,1.5891995034415414,Low,24
2020,res,1.4567398804327105,Low,6
2020,res,1.318829819984914,Low,2
2020,res,1.4064774602981416,Low,1
2020,res,1.527852972560923,Low,20
2020,res,1.449514576393562,Low,29
2020,res,1.4089819134069759,Low,32
2020,res,1.7487814082730186,Low,23
2020,res,1.4626984896105555,Low,27
2020,res,2.1564567974027096,Low,14
2020,res,1.3027800541664047,Low,17
2020,res,1.747484545424595,Low,15
2020,res,1.635325437829465,Low,13
2020,res,1.4095370372416003,Low,21
2020,res,1.3330090539298995,Low,34
2020,res,1.4986803489190252,Low,3
2020,res,1.3204380731198844,Low,8
2020,res,1.437558947104521,Low,11
2020,res,1.439713834462824,Low,33
2020,res,1.4106165647096995,Low,16
2020,res,1.6198439712713395,Low,9
2020,res,1.647658175963306,Low,5
2020,res,1.3174797536066312,Low,19
2021,res,1.7858452830477531,Low,28
2021,res,2.307578089209629,Low,12
2021,res,2.063914743540107,Low,18
2021,res,1.673826757328367,Low,10
2021,res,1.3320826190120065,Low,4
2021,res,1.7488777787895364,Low,22
2021,res,1.7947197660302237,Low,26
2021,res,1.6178785239304034,Low,25
2021,res,1.3068076250079221,Low,7
2021,res,1.5600874184200488,Low,30
2021,res,1.6859088011970684,Low,24
2021,res,1.5359163266463747,Low,6
2021,res,1.373465879905578,Low,2
2021,res,1.4707322616760168,Low,1
2021,res,1.61223174744367,Low,20
2021,res,1.5263282233261541,Low,29
2021,res,1.477078226564167,Low,32
2021,res,1.8520755264966986,Low,23
2021,res,1.5409003051679955,Low,27
2021,res,2.3568378675077803,Low,14
2021,res,1.3533542175275166,Low,17
2021,res,1.891379543339608,Low,15
2021,res,1.744112363008,Low,13
2021,res,1.4523307477519243,Low,21
2021,res,1.3869731854311869,Low,34
2021,res,1.5821276190304163,Low,3
2021,res,1.3836537776536937,Low,8
2021,res,1.5107244356124514,Low,11
2021,res,1.511832414434755,Low,33
2021,res,1.4778651180227242,Low,16
2021,res,1.7286123161126623,Low,9
2021,res,1.7587733748573962,Low,5
2021,res,1.3713597372730062,Low,19
2022,res,1.9197495802637672,Low,28
2022,res,2.5707208776718065,Low,12
2022,res,2.2348244060461213,Low,18
2022,res,1.7954799636719665,Low,10
2022,res,1.3806545356639204,Low,4
2022,res,1.857025951195564,Low,22
2022,res,1.9082754098654204,Low,26
2022,res,1.703400206201921,Low,25
2022,res,1.3489744192029929,Low,7
2022,res,1.6331033901319463,Low,30
2022,res,1.7855940107742174,Low,24
2022,res,1.6114041655151556,Low,6
2022,res,1.4306452969175798,Low,2
2022,res,1.5619254380634036,Low,1
2022,res,1.6939256575835295,Low,20
2022,res,1.6056341935370921,Low,29
2022,res,1.5472349518049988,Low,32
2022,res,1.9429632478311192,Low,23
2022,res,1.624450984417068,Low,27
2022,res,2.578864402610691,Low,14
2022,res,1.4068018391002852,Low,17
2022,res,2.0464075768529995,Low,15
2022,res,1.8554904919150876,Low,13
2022,res,1.4982701337291369,Low,21
2022,res,1.4418456634980201,Low,34
2022,res,1.6772966031449041,Low,3
2022,res,1.452961022105057,Low,8
2022,res,1.5848108628910218,Low,11
2022,res,1.5956358047167278,Low,33
2022,res,1.5422323309250987,Low,16
2022,res,1.82909664677199,Low,9
2022,res,1.8749774104199561,Low,5
2022,res,1.4300361432343611,Low,19
2023,res,2.0644719147684283,Low,28
2023,res,2.869565113873275,Low,12
2023,res,2.4187806471500033,Low,18
2023,res,1.913974988820036,Low,10
2023,res,1.4309195584490726,Low,4
2023,res,1.9740321446966038,Low,22
2023,res,2.025245321900718,Low,26
2023,res,1.7935926214090845,Low,25
2023,res,1.3914132610099081,Low,7
2023,res,1.7069501105266256,Low,30
2023,res,1.888576340905136,Low,24
2023,res,1.6978880323436312,Low,6
2023,res,1.4903680710209228,Low,2
2023,res,1.6575993189584377,Low,1
2023,res,1.780495877740687,Low,20
2023,res,1.6887520367980453,Low,29
2023,res,1.619367109983928,Low,32
2023,res,2.0348518926140176,Low,23
2023,res,1.7137901845579213,Low,27
2023,res,2.8209251970218854,Low,14
2023,res,1.4617031688763593,Low,17
2023,res,2.210400352729731,Low,15
2023,res,1.9719536294949194,Low,13
2023,res,1.5434340939632645,Low,21
2023,res,1.4986562004655284,Low,34
2023,res,1.774685798637335,Low,3
2023,res,1.53518274557739,Low,8
2023,res,1.6622213822597796,Low,11
2023,res,1.687385725494528,Low,33
2023,res,1.6103221390444553,Low,16
2023,res,1.9245769513035158,Low,9
2023,res,1.9967276140767658,Low,5
2023,res,1.4901515790018152,Low,19
2024,res,2.2097194914253073,Low,28
2024,res,3.20558241092948,Low,12
2024,res,2.6167605996393934,Low,18
2024,res,2.0364121033813705,Low,10
2024,res,1.4835067752408344,Low,4
2024,res,2.097957292206693,Low,22
2024,res,2.145107480769009,Low,26
2024,res,1.888990042118925,Low,25
2024,res,1.437519130625944,Low,7
2024,res,1.7819082371226673,Low,30
2024,res,1.9944041160937642,Low,24
2024,res,1.8131684387576517,Low,6
2024,res,1.5529905241680426,Low,2
2024,res,1.7593795398926972,Low,1
2024,res,1.8692534290385079,Low,20
2024,res,1.775697486841287,Low,29
2024,res,1.6933563657650168,Low,32
2024,res,2.1282797716930504,Low,23
2024,res,1.809975327221782,Low,27
2024,res,3.0971916457138895,Low,14
2024,res,1.5296199560922785,Low,17
2024,res,2.385150819442472,Low,15
2024,res,2.098684183204604,Low,13
2024,res,1.5916301693832002,Low,21
2024,res,1.557404796333713,Low,34
2024,res,1.874411436363924,Low,3
2024,res,1.6506627874528563,Low,8
2024,res,1.7457188100306444,Low,11
2024,res,1.7878812948935217,Low,33
2024,res,1.6739690168441677,Low,16
2024,res,2.024957477979356,Low,9
2024,res,2.1245642877174227,Low,5
2024,res,1.552941267062273,Low,19
2025,res,2.36642705233721,Low,28
2025,res,3.5828167389699215,Low,12
2025,res,2.8195978609794814,Low,18
2025,res,2.2097681489749657,Low,10
2025,res,1.5372874486170451,Low,4
2025,res,2.2301070065949964,Low,22
2025,res,2.2680523621544864,Low,26
2025,res,1.9910575658648928,Low,25
2025,res,1.4841030963676163,Low,7
2025,res,1.8574276787558683,Low,30
2025,res,2.103137611544423,Low,24
2025,res,1.9369654173061956,Low,6
2025,res,1.6185007128343898,Low,2
2025,res,1.8685300138624896,Low,1
2025,res,1.9647820331972305,Low,20
2025,res,1.86670302929834,Low,29
2025,res,1.7695182800441012,Low,32
2025,res,2.225861807598172,Low,23
2025,res,1.9135710728664213,Low,27
2025,res,3.390560921546298,Low,14
2025,res,1.6013793403220562,Low,17
2025,res,2.571034321753593,Low,15
2025,res,2.2318196971473987,Low,13
2025,res,1.64210854953785,Low,21
2025,res,1.6198076383277882,Low,34
2025,res,1.9762241983693836,Low,3
2025,res,1.778343164662557,Low,8
2025,res,1.8276549981493628,Low,11
2025,res,1.8938177471460398,Low,33
2025,res,1.7429000797698562,Low,16
2025,res,2.1305256013514393,Low,9
2025,res,2.2590348130826343,Low,5
2025,res,1.6211629497599582,Low,19
2026,res,2.535012612760783,Low,28
2026,res,4.006424675774577,Low,12
2026,res,3.0368678590640275,Low,18
2026,res,2.3687425682268066,Low,10
2026,res,1.5933903159998666,Low,4
2026,res,2.3674230384603767,Low,22
2026,res,2.3935826475327895,Low,26
2026,res,2.098330095113538,Low,25
2026,res,1.5312472597722502,Low,7
2026,res,1.9332165540346922,Low,30
2026,res,2.2146306760274426,Low,24
2026,res,2.0697887444757552,Low,6
2026,res,1.6871401661631067,Low,2
2026,res,1.9856654575900585,Low,1
2026,res,2.0635403977406583,Low,20
2026,res,1.9622160336693428,Low,29
2026,res,1.8531024958102347,Low,32
2026,res,2.3253914837342613,Low,23
2026,res,2.0244679463372317,Low,27
2026,res,3.704741201765087,Low,14
2026,res,1.6757868771604179,Low,17
2026,res,2.8425001089484176,Low,15
2026,res,2.362412706753824,Low,13
2026,res,1.6935638607057553,Low,21
2026,res,1.6838053017774968,Low,34
2026,res,2.0802063521166363,Low,3
2026,res,1.916051316617717,Low,8
2026,res,1.9181602730929692,Low,11
2026,res,2.0075649099589183,Low,33
2026,res,1.806667877273237,Low,16
2026,res,2.241286435679041,Low,9
2026,res,2.4005965215981795,Low,5
2026,res,1.6926894565142045,Low,19
2027,res,2.689900763705826,Low,28
2027,res,4.49929395760172,Low,12
2027,res,3.2248439669168913,Low,18
2027,res,2.4927210000560907,Low,10
2027,res,1.6572592046805736,Low,4
2027,res,2.4859050940750325,Low,22
2027,res,2.527677066898588,Low,26
2027,res,2.1974441724476486,Low,25
2027,res,1.5835293943961308,Low,7
2027,res,2.0021124903683347,Low,30
2027,res,2.335952423086271,Low,24
2027,res,2.166176388061572,Low,6
2027,res,1.760730173412625,Low,2
2027,res,2.098958429142186,Low,1
2027,res,2.1535208870004543,Low,20
2027,res,2.055371033466382,Low,29
2027,res,1.924193039624368,Low,32
2027,res,2.433386130370311,Low,23
2027,res,2.120478322963345,Low,27
2027,res,3.9766516235419553,Low,14
2027,res,1.726250543363327,Low,17
2027,res,3.0390079192584385,Low,15
2027,res,2.4470858138448603,Low,13
2027,res,1.7432580206184094,Low,21
2027,res,1.754371505625794,Low,34
2027,res,2.181201124547928,Low,3
2027,res,2.023616843927007,Low,8
2027,res,1.9841495316946753,Low,11
2027,res,2.091931205125885,Low,33
2027,res,1.8727355639857857,Low,16
2027,res,2.3324960200771123,Low,9
2027,res,2.5095844091045136,Low,5
2027,res,1.763716009660325,Low,19
2028,res,2.8447889146508634,Low,28
2028,res,4.992163239428868,Low,12
2028,res,3.4128200747697535,Low,18
2028,res,2.616699431885375,Low,10
2028,res,1.7211280933612818,Low,4
2028,res,2.6043871496896887,Low,22
2028,res,2.6617714862643886,Low,26
2028,res,2.29655824978176,Low,25
2028,res,1.6358115290200115,Low,7
2028,res,2.071008426701977,Low,30
2028,res,2.4572741701450975,Low,24
2028,res,2.262564031647389,Low,6
2028,res,1.8343201806621443,Low,2
2028,res,2.212251400694313,Low,1
2028,res,2.2435013762602503,Low,20
2028,res,2.1485260332634186,Low,29
2028,res,1.995283583438502,Low,32
2028,res,2.5413807770063626,Low,23
2028,res,2.2164886995894584,Low,27
2028,res,4.248562045318822,Low,14
2028,res,1.7767142095662365,Low,17
2028,res,3.2355157295684545,Low,15
2028,res,2.531758920935896,Low,13
2028,res,1.7929521805310642,Low,21
2028,res,1.8249377094740904,Low,34
2028,res,2.2821958969792204,Low,3
2028,res,2.131182371236299,Low,8
2028,res,2.050138790296381,Low,11
2028,res,2.1762975002928506,Low,33
2028,res,1.938803250698333,Low,16
2028,res,2.4237056044751815,Low,9
2028,res,2.6185722966108496,Low,5
2028,res,1.8347425628064442,Low,19
2029,res,2.9996770655959057,Low,28
2029,res,5.485032521256011,Low,12
2029,res,3.600796182622619,Low,18
2029,res,2.740677863714659,Low,10
2029,res,1.7849969820419895,Low,4
2029,res,2.722869205304345,Low,22
2029,res,2.7958659056301887,Low,26
2029,res,2.3956723271158697,Low,25
2029,res,1.6880936636438904,Low,7
2029,res,2.139904363035619,Low,30
2029,res,2.578595917203926,Low,24
2029,res,2.358951675233206,Low,6
2029,res,1.9079101879116647,Low,2
2029,res,2.32554437224644,Low,1
2029,res,2.3334818655200458,Low,20
2029,res,2.2416810330604564,Low,29
2029,res,2.066374127252636,Low,32
2029,res,2.649375423642414,Low,23
2029,res,2.312499076215571,Low,27
2029,res,4.520472467095688,Low,14
2029,res,1.8271778757691444,Low,17
2029,res,3.4320235398784766,Low,15
2029,res,2.616432028026927,Low,13
2029,res,1.8426463404437183,Low,21
2029,res,1.8955039133223872,Low,34
2029,res,2.3831906694105127,Low,3
2029,res,2.2387478985455886,Low,8
2029,res,2.1161280488980854,Low,11
2029,res,2.260663795459815,Low,33
2029,res,2.004870937410881,Low,16
2029,res,2.514915188873253,Low,9
2029,res,2.727560184117184,Low,5
2029,res,1.9057691159525658,Low,19
2030,res,3.154565216540946,Low,28
2030,res,5.9779018030831566,Low,12
2030,res,3.7887722904754813,Low,18
2030,res,2.8646562955439436,Low,10
2030,res,1.8488658707226977,Low,4
2030,res,2.841351260919001,Low,22
2030,res,2.929960324995988,Low,26
2030,res,2.4947864044499797,Low,25
2030,res,1.7403757982677723,Low,7
2030,res,2.2088002993692597,Low,30
2030,res,2.6999176642627574,Low,24
2030,res,2.455339318819024,Low,6
2030,res,1.9815001951611815,Low,2
2030,res,2.4388373437985664,Low,1
2030,res,2.423462354779842,Low,20
2030,res,2.334836032857493,Low,29
2030,res,2.1374646710667697,Low,32
2030,res,2.7573700702784625,Low,23
2030,res,2.4085094528416846,Low,27
2030,res,4.792382888872555,Low,14
2030,res,1.8776415419720538,Low,17
2030,res,3.6285313501884953,Low,15
2030,res,2.7011051351179693,Low,13
2030,res,1.8923405003563742,Low,21
2030,res,1.9660701171706838,Low,34
2030,res,2.4841854418418072,Low,3
2030,res,2.3463134258548797,Low,8
2030,res,2.1821173074997904,Low,11
2030,res,2.3450300906267807,Low,33
2030,res,2.0709386241234284,Low,16
2030,res,2.6061247732713215,Low,9
2030,res,2.8365480716235205,Low,5
2030,res,1.9767956690986854,Low,19
2031,res,3.309453367485986,Low,28
2031,res,6.4707710849103,Low,12
2031,res,3.9767483983283434,Low,18
2031,res,2.988634727373228,Low,10
2031,res,1.9127347594034052,Low,4
2031,res,2.959833316533659,Low,22
2031,res,3.0640547443617883,Low,26
2031,res,2.5939004817840883,Low,25
2031,res,1.792657932891653,Low,7
2031,res,2.277696235702902,Low,30
2031,res,2.821239411321586,Low,24
2031,res,2.5517269624048415,Low,6
2031,res,2.0550902024107023,Low,2
2031,res,2.552130315350693,Low,1
2031,res,2.5134428440396372,Low,20
2031,res,2.427991032654531,Low,29
2031,res,2.208555214880904,Low,32
2031,res,2.8653647169145136,Low,23
2031,res,2.5045198294677977,Low,27
2031,res,5.0642933106494255,Low,14
2031,res,1.9281052081749637,Low,17
2031,res,3.8250391604985134,Low,15
2031,res,2.785778242209004,Low,13
2031,res,1.9420346602690277,Low,21
2031,res,2.0366363210189817,Low,34
2031,res,2.585180214273095,Low,3
2031,res,2.45387895316417,Low,8
2031,res,2.248106566101494,Low,11
2031,res,2.4293963857937464,Low,33
2031,res,2.137006310835977,Low,16
2031,res,2.697334357669394,Low,9
2031,res,2.9455359591298547,Low,5
2031,res,2.0478222222448053,Low,19
2032,res,3.4703778151100613,Low,28
2032,res,6.965987829471045,Low,12
2032,res,4.148484329541246,Low,18
2032,res,3.1163096204206298,Low,10
2032,res,1.9945412500138844,Low,4
2032,res,3.0801547971056555,Low,22
2032,res,3.1922756150839824,Low,26
2032,res,2.7140824774306616,Low,25
2032,res,1.8558785438800653,Low,7
2032,res,2.359102750902509,Low,30
2032,res,2.9396740452851935,Low,24
2032,res,2.6481811426783177,Low,6
2032,res,2.1475412633627804,Low,2
2032,res,2.653545082409407,Low,1
2032,res,2.6218190926234297,Low,20
2032,res,2.5180734869209442,Low,29
2032,res,2.2920248018153755,Low,32
2032,res,2.97364330279175,Low,23
2032,res,2.594324819422921,Low,27
2032,res,5.344935985385456,Low,14
2032,res,1.9864596485096737,Low,17
2032,res,4.015321587504912,Low,15
2032,res,2.869600939093198,Low,13
2032,res,2.0043453066482004,Low,21
2032,res,2.1209798102943074,Low,34
2032,res,2.687144072497113,Low,3
2032,res,2.5697033686926902,Low,8
2032,res,2.3134152012645157,Low,11
2032,res,2.530921572485694,Low,33
2032,res,2.2208446822032344,Low,16
2032,res,2.814657872995687,Low,9
2032,res,3.05368569526777,Low,5
2032,res,2.1332256394965627,Low,19
2033,res,3.6313022627341387,Low,28
2033,res,7.461204574031789,Low,12
2033,res,4.320220260754142,Low,18
2033,res,3.24398451346803,Low,10
2033,res,2.0763477406243633,Low,4
2033,res,3.2004762776776507,Low,22
2033,res,3.3204964858061765,Low,26
2033,res,2.834264473077234,Low,25
2033,res,1.9190991548684775,Low,7
2033,res,2.4405092661021133,Low,30
2033,res,3.0581086792488033,Low,24
2033,res,2.7446353229517984,Low,6
2033,res,2.23999232431486,Low,2
2033,res,2.7549598494681224,Low,1
2033,res,2.7301953412072217,Low,20
2033,res,2.6081559411873574,Low,29
2033,res,2.375494388749848,Low,32
2033,res,3.081921888668987,Low,23
2033,res,2.6841298093780406,Low,27
2033,res,5.625578660121488,Low,14
2033,res,2.044814088844384,Low,17
2033,res,4.205604014511314,Low,15
2033,res,2.953423635977395,Low,13
2033,res,2.0666559530273743,Low,21
2033,res,2.2053232995696326,Low,34
2033,res,2.7891079307211304,Low,3
2033,res,2.685527784221208,Low,8
2033,res,2.3787238364275365,Low,11
2033,res,2.6324467591776446,Low,33
2033,res,2.304683053570493,Low,16
2033,res,2.9319813883219807,Low,9
2033,res,3.1618354314056853,Low,5
2033,res,2.2186290567483193,Low,19
2034,res,3.7922267103582175,Low,28
2034,res,7.956421318592526,Low,12
2034,res,4.491956191967041,Low,18
2034,res,3.3716594065154317,Low,10
2034,res,2.1581542312348425,Low,4
2034,res,3.3207977582496464,Low,22
2034,res,3.4487173565283693,Low,26
2034,res,2.954446468723805,Low,25
2034,res,1.9823197658568903,Low,7
2034,res,2.521915781301722,Low,30
2034,res,3.1765433132124135,Low,24
2034,res,2.8410895032252728,Low,6
2034,res,2.332443385266939,Low,2
2034,res,2.856374616526837,Low,1
2034,res,2.8385715897910138,Low,20
2034,res,2.6982383954537696,Low,29
2034,res,2.4589639756843202,Low,32
2034,res,3.1902004745462227,Low,23
2034,res,2.7739347993331633,Low,27
2034,res,5.906221334857519,Low,14
2034,res,2.103168529179094,Low,17
2034,res,4.395886441517719,Low,15
2034,res,3.0372463328615877,Low,13
2034,res,2.1289665994065476,Low,21
2034,res,2.2896667888449587,Low,34
2034,res,2.8910717889451516,Low,3
2034,res,2.8013521997497275,Low,8
2034,res,2.444032471590554,Low,11
2034,res,2.733971945869592,Low,33
2034,res,2.3885214249377493,Low,16
2034,res,3.049304903648273,Low,9
2034,res,3.2699851675436005,Low,5
2034,res,2.304032474000075,Low,19
2035,res,3.9531511579822927,Low,28
2035,res,8.451638063153268,Low,12
2035,res,4.66369212317994,Low,18
2035,res,3.499334299562833,Low,10
2035,res,2.239960721845321,Low,4
2035,res,3.4411192388216407,Low,22
2035,res,3.576938227250564,Low,26
2035,res,3.074628464370378,Low,25
2035,res,2.045540376845303,Low,7
2035,res,2.6033222965013265,Low,30
2035,res,3.2949779471760214,Low,24
2035,res,2.9375436834987507,Low,6
2035,res,2.42489444621902,Low,2
2035,res,2.9577893835855513,Low,1
2035,res,2.9469478383748045,Low,20
2035,res,2.7883208497201846,Low,29
2035,res,2.542433562618793,Low,32
2035,res,3.2984790604234586,Low,23
2035,res,2.8637397892882865,Low,27
2035,res,6.186864009593548,Low,14
2035,res,2.1615229695138054,Low,17
2035,res,4.586168868524115,Low,15
2035,res,3.121069029745783,Low,13
2035,res,2.1912772457857206,Low,21
2035,res,2.374010278120284,Low,34
2035,res,2.9930356471691693,Low,3
2035,res,2.9171766152782452,Low,8
2035,res,2.5093411067535776,Low,11
2035,res,2.8354971325615397,Low,33
2035,res,2.4723597963050072,Low,16
2035,res,3.166628418974567,Low,9
2035,res,3.3781349036815165,Low,5
2035,res,2.389435891251831,Low,19
2036,res,4.114075605606371,Low,28
2036,res,8.946854807714011,Low,12
2036,res,4.835428054392841,Low,18
2036,res,3.6270091926102324,Low,10
2036,res,2.321767212455801,Low,4
2036,res,3.5614407193936395,Low,22
2036,res,3.705159097972756,Low,26
2036,res,3.194810460016948,Low,25
2036,res,2.108760987833714,Low,7
2036,res,2.684728811700934,Low,30
2036,res,3.4134125811396347,Low,24
2036,res,3.0339978637722274,Low,6
2036,res,2.517345507171101,Low,2
2036,res,3.059204150644268,Low,1
2036,res,3.0553240869585965,Low,20
2036,res,2.878403303986598,Low,29
2036,res,2.6259031495532668,Low,32
2036,res,3.4067576463006937,Low,23
2036,res,2.9535447792434084,Low,27
2036,res,6.467506684329581,Low,14
2036,res,2.219877409848515,Low,17
2036,res,4.776451295530515,Low,15
