sector_abbr,state_id,year,nem_system_size_limit_kw
res,22,2043,20000.0
res,22,2044,20000.0
res,22,2045,20000.0
res,22,2046,20000.0
res,22,2047,20000.0
res,22,2048,20000.0
res,22,2049,20000.0
res,22,2050,20000.0
res,23,2015,20000.0
res,23,2016,20000.0
res,23,2017,20000.0
res,23,2018,20000.0
res,23,2019,20000.0
res,23,2020,20000.0
res,23,2021,20000.0
res,23,2022,20000.0
res,23,2023,20000.0
res,23,2024,20000.0
res,23,2025,20000.0
res,23,2026,20000.0
res,23,2027,20000.0
res,23,2028,20000.0
res,23,2029,20000.0
res,23,2030,20000.0
res,23,2031,20000.0
res,23,2032,20000.0
res,23,2033,20000.0
res,23,2034,20000.0
res,23,2035,20000.0
res,23,2036,20000.0
res,23,2037,20000.0
res,23,2038,20000.0
res,23,2039,20000.0
res,23,2040,20000.0
res,23,2041,20000.0
res,23,2042,20000.0
res,23,2043,20000.0
res,23,2044,20000.0
res,23,2045,20000.0
res,23,2046,20000.0
res,23,2047,20000.0
res,23,2048,20000.0
res,23,2049,20000.0
res,23,2050,20000.0
res,24,2015,20000.0
res,24,2016,20000.0
res,24,2017,20000.0
res,24,2018,20000.0
res,24,2019,20000.0
res,24,2020,20000.0
res,24,2021,20000.0
res,24,2022,20000.0
res,24,2023,20000.0
res,24,2024,20000.0
res,24,2025,20000.0
res,24,2026,20000.0
res,24,2027,20000.0
res,24,2028,20000.0
res,24,2029,20000.0
res,24,2030,20000.0
res,24,2031,20000.0
res,24,2032,20000.0
res,24,2033,20000.0
res,24,2034,20000.0
res,24,2035,20000.0
res,24,2036,20000.0
res,24,2037,20000.0
res,24,2038,20000.0
res,24,2039,20000.0
res,24,2040,20000.0
res,24,2041,20000.0
res,24,2042,20000.0
res,24,2043,20000.0
res,24,2044,20000.0
res,24,2045,20000.0
res,24,2046,20000.0
res,24,2047,20000.0
res,24,2048,20000.0
res,24,2049,20000.0
res,24,2050,20000.0
res,27,2015,20000.0
res,27,2016,20000.0
res,27,2017,20000.0
res,27,2018,20000.0
res,27,2019,20000.0
res,27,2020,20000.0
res,27,2021,20000.0
res,27,2022,20000.0
res,27,2023,20000.0
res,27,2024,20000.0
res,27,2025,20000.0
res,27,2026,20000.0
res,27,2027,20000.0
res,27,2028,20000.0
res,27,2029,20000.0
res,27,2030,20000.0
res,27,2031,20000.0
res,27,2032,20000.0
res,27,2033,20000.0
res,27,2034,20000.0
res,27,2035,20000.0
res,27,2036,20000.0
res,27,2037,20000.0
res,27,2038,20000.0
res,27,2039,20000.0
res,27,2040,20000.0
res,27,2041,20000.0
res,27,2042,20000.0
res,27,2043,20000.0
res,27,2044,20000.0
res,27,2045,20000.0
res,27,2046,20000.0
res,27,2047,20000.0
res,27,2048,20000.0
res,27,2049,20000.0
res,27,2050,20000.0
res,28,2015,20000.0
res,28,2016,20000.0
res,28,2017,20000.0
res,28,2018,20000.0
res,28,2019,20000.0
res,28,2020,20000.0
res,28,2021,20000.0
res,28,2022,20000.0
res,28,2023,20000.0
res,28,2024,20000.0
res,28,2025,20000.0
res,28,2026,20000.0
res,28,2027,20000.0
res,28,2028,20000.0
res,28,2029,20000.0
res,28,2030,20000.0
res,28,2031,20000.0
res,28,2032,20000.0
res,28,2033,20000.0
res,28,2034,20000.0
res,28,2035,20000.0
res,28,2036,20000.0
res,28,2037,20000.0
res,28,2038,20000.0
res,28,2039,20000.0
res,28,2040,20000.0
res,28,2041,20000.0
res,28,2042,20000.0
res,28,2043,20000.0
res,28,2044,20000.0
res,28,2045,20000.0
res,28,2046,20000.0
res,28,2047,20000.0
