agent_id,control_reg,control_reg_id,state_id,state,sector_abbr,tariff_class,country_abbr,customers_in_bin,load_in_bin_kwh,load_per_customer_in_bin_kwh,max_demand_kw,avg_monthly_kwh,owner_occupancy_status,cap_cost_multiplier,developable_buildings_pct,bldg_size_class,rate_id_alias
943,Oriental,2,30,VeracruzdeIgnaciodelaLlave,com,RABT,MEX,1474,28715186.0,19481.130259999998,7128,1460,1,1,0.6,small,52
944,Oriental,2,30,VeracruzdeIgnaciodelaLlave,com,RAMT,MEX,191,1094663.4,5731.22199,7128,429,1,1,0.6,small,51
945,Oriental,2,30,VeracruzdeIgnaciodelaLlave,com,RABT,MEX,408,32757533.0,80288.07108,7128,6015,1,1,0.6,small,52
946,Oriental,2,30,VeracruzdeIgnaciodelaLlave,res,DB2,MEX,20769,115160850.0,5544.843276,7128,415,1,1,0.6,small,53
947,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,GDMTH,MEX,3154,2048000000.0,649334.1788,7128,48659,1,1,0.6,small,55
948,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
949,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
950,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,GDMTH,MEX,1,218873.94,218873.94,7128,16398,1,1,0.6,small,55
951,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,DIST,MEX,33,812651688.0,24625808.73,7128,1844962,1,1,0.6,small,50
952,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
953,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,DIST,MEX,14,537936977.0,38424069.79,7128,2878725,1,1,0.6,small,50
954,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
955,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,DIT,MEX,6,570262529.0,95043754.83,7128,7120663,1,1,0.6,small,58
956,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
957,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,DIT,MEX,1,673724341.0,673724341.0,7128,50475317,1,1,0.6,small,58
958,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
959,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,GDMTO,MEX,11454,692730122.0,60479.319189999995,7128,4531,1,1,0.6,small,48
960,Oriental,2,30,VeracruzdeIgnaciodelaLlave,ind,GDMTO,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,48
961,Peninsular,7,31,Yucatan,res,DB1,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,162
962,Peninsular,7,31,Yucatan,com,GDBT,MEX,73035,365453951.0,5003.819415,1893,375,1,1,0.6,small,157
963,Peninsular,7,31,Yucatan,com,GDBT,MEX,113,9126221.3,80763.02035,1893,6051,1,1,0.6,small,157
964,Peninsular,7,31,Yucatan,com,APBT,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,165
965,Peninsular,7,31,Yucatan,com,GDBT,MEX,861,51961339.0,60349.98722,1893,4521,1,1,0.6,small,157
966,Peninsular,7,31,Yucatan,com,RAMT,MEX,189,312347.19,1652.630635,1893,124,1,1,0.6,small,159
967,Peninsular,7,31,Yucatan,com,RABT,MEX,1023,793728.38,775.8830694000003,1893,58,1,1,0.6,small,160
968,Peninsular,7,31,Yucatan,res,DB2,MEX,16,40096.19,2506.011875,1893,188,1,1,0.6,small,161
969,Peninsular,7,31,Yucatan,res,DB2,MEX,251456,353462761.0,1405.664454,1893,105,1,1,0.6,small,161
970,Peninsular,7,31,Yucatan,res,DB2,MEX,438525,955431806.0,2178.7396519999998,1893,163,1,1,0.6,small,161
971,Peninsular,7,31,Yucatan,res,DB2,MEX,3470,2144385.4,617.9785013999998,1893,46,1,1,0.6,small,161
972,Peninsular,7,31,Yucatan,res,DB1,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,162
973,Peninsular,7,31,Yucatan,res,DB1,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,162
974,Peninsular,7,31,Yucatan,com,APBT,MEX,2623,139173383.0,53058.85742,1893,3975,1,1,0.6,small,165
975,Peninsular,7,31,Yucatan,com,RABT,MEX,5757,89375770.0,15524.71252,1893,1163,1,1,0.6,small,160
976,Peninsular,7,31,Yucatan,com,RAMT,MEX,190,1366166.9,7190.352105,1893,539,1,1,0.6,small,159
977,Peninsular,7,31,Yucatan,com,RABT,MEX,61,10562143.0,173149.8852,1893,12972,1,1,0.6,small,160
978,Peninsular,7,31,Yucatan,res,DB2,MEX,5892,59611623.0,10117.3834,1893,758,1,1,0.6,small,161
979,Peninsular,7,31,Yucatan,ind,GDMTH,MEX,2388,1204000000.0,504187.6047,1893,37776,1,1,0.6,small,163
980,Peninsular,7,31,Yucatan,ind,GDMTH,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,163
981,Peninsular,7,31,Yucatan,ind,GDMTH,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,163
982,Peninsular,7,31,Yucatan,ind,GDMTH,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,163
983,Peninsular,7,31,Yucatan,ind,DIST,MEX,4,35849638.0,8962409.5,1893,671462,1,1,0.6,small,158
984,Peninsular,7,31,Yucatan,ind,DIST,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,158
985,Peninsular,7,31,Yucatan,ind,DIST,MEX,1,160237.94,160237.94,1893,12005,1,1,0.6,small,158
986,Peninsular,7,31,Yucatan,ind,DIST,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,158
987,Peninsular,7,31,Yucatan,ind,DIT,MEX,2,8006971.6,4003485.8,1893,299941,1,1,0.6,small,166
988,Peninsular,7,31,Yucatan,ind,DIT,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,166
989,Peninsular,7,31,Yucatan,ind,DIT,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,166
990,Peninsular,7,31,Yucatan,ind,DIT,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,166
991,Peninsular,7,31,Yucatan,ind,GDMTO,MEX,5285,344584098.0,65200.39697,1893,4885,1,1,0.6,small,156
992,Peninsular,7,31,Yucatan,ind,GDMTO,MEX,0,0.0,0.0,1893,0,1,1,0.6,small,156
993,Occidental,3,32,Zacatecas,res,DB2,MEX,518548,551270949.0,1063.104957,9351,80,1,1,0.6,small,113
994,Occidental,3,32,Zacatecas,com,GDBT,MEX,60040,135080782.0,2249.846469,9351,169,1,1,0.6,small,109
995,Occidental,3,32,Zacatecas,com,GDBT,MEX,6,381020.59,63503.43167000001,9351,4758,1,1,0.6,small,109
996,Occidental,3,32,Zacatecas,com,APBT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,117
997,Occidental,3,32,Zacatecas,com,GDBT,MEX,1475,134053364.0,90883.63661,9351,6809,1,1,0.6,small,109
998,Occidental,3,32,Zacatecas,com,RAMT,MEX,42,71169.40299999999,1694.509595,9351,127,1,1,0.6,small,111
999,Occidental,3,32,Zacatecas,com,RABT,MEX,425,261199.18,614.5863059,9351,46,1,1,0.6,small,112
1000,Occidental,3,32,Zacatecas,res,DB2,MEX,8,3363.5952,420.4494,9351,32,1,1,0.6,small,113
1001,Occidental,3,32,Zacatecas,res,DB2,MEX,37,36198.691,978.3430000000001,9351,73,1,1,0.6,small,113
1002,Occidental,3,32,Zacatecas,res,DB1,MEX,3,93.4332,31.1444,9351,2,1,1,0.6,small,114
1003,Occidental,3,32,Zacatecas,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
1004,Occidental,3,32,Zacatecas,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
1005,Occidental,3,32,Zacatecas,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
1006,Occidental,3,32,Zacatecas,com,APBT,MEX,11791,121831447.0,10332.579679999999,9351,774,1,1,0.6,small,117
1007,Occidental,3,32,Zacatecas,com,RABT,MEX,640,4923275.6,7692.618125,9351,576,1,1,0.6,small,112
1008,Occidental,3,32,Zacatecas,com,RAMT,MEX,336,977324.62,2908.704226000001,9351,218,1,1,0.6,small,111
1009,Occidental,3,32,Zacatecas,com,RABT,MEX,7189,301181493.0,41894.76881,9351,3139,1,1,0.6,small,112
1010,Occidental,3,32,Zacatecas,res,DB2,MEX,2863,12696584.0,4434.713238,9351,332,1,1,0.6,small,113
1011,Occidental,3,32,Zacatecas,ind,GDMTH,MEX,418,342995293.0,820562.9019,9351,61476,1,1,0.6,small,115
1012,Occidental,3,32,Zacatecas,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
1013,Occidental,3,32,Zacatecas,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
1014,Occidental,3,32,Zacatecas,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
1015,Occidental,3,32,Zacatecas,ind,DIST,MEX,11,460926237.0,41902385.18,9351,3139320,1,1,0.6,small,110
1016,Occidental,3,32,Zacatecas,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
1017,Occidental,3,32,Zacatecas,ind,DIST,MEX,2,20740088.0,10370044.0,9351,776922,1,1,0.6,small,110
1018,Occidental,3,32,Zacatecas,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
1019,Occidental,3,32,Zacatecas,ind,DIT,MEX,2,4172019.3,2086009.65,9351,156284,1,1,0.6,small,118
1020,Occidental,3,32,Zacatecas,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
1021,Occidental,3,32,Zacatecas,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
1022,Occidental,3,32,Zacatecas,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
1023,Occidental,3,32,Zacatecas,ind,GDMTO,MEX,2692,124049605.0,46080.83395,9351,3452,1,1,0.6,small,108
1024,Occidental,3,32,Zacatecas,ind,GDMTO,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,108
115,Peninsular,7,4,Campeche,ind,GDMTH,MEX,702,294217476.0,419113.2137,1893,31400,1,1,0.6,small,163
