parameter 
	 eLoad(T) 
			 / 
		1771	1246.6
		1772	1112.14
		1773	1073.28
		1774	349.357
		1775	299.992
		1776	287.77
		1777	287.77
		1778	287.77
		1779	287.77
		1780	299.992
		1781	349.358
		1782	835.278
		1783	922.366
		1784	1469.23
		1785	1445.15
		1786	1421.18
		1787	1447.73
		1788	1412.67
		1789	1481.85
		1790	1492.89
		1791	1495.71
		1792	1544.77
		1793	1438.83
		1794	1239.4
		1795	1222.29
		1796	1085.21
		1797	1041.92
		1798	349.357
		1799	299.992
		1800	287.77
		1801	287.77
		1802	287.77
		1803	287.77
		1804	299.992
		1805	349.358
		1806	712.043
		1807	741.688
		1808	1373.44
		1809	1431.4
		1810	1413.11
		1811	1456.33
		1812	1433.46
		1813	1503.53
		1814	1507.36
		1815	1504.59
		1816	1552.26
		1817	1444.4
		1818	1246.49
		1819	1232.8
		1820	1098.67
		1821	1054.97
		1822	349.357
		1823	299.992
		1824	287.77
		1825	237.929
		1826	237.929
		1827	237.929
		1828	250.151
		1829	274.597
		1830	629.321
		1831	546.739
		1832	847.462
		1833	976.051
		1834	971.734
		1835	1000.86
		1836	1028.66
		1837	1055.89
		1838	826.777
		1839	839.719
		1840	900.151
		1841	866.978
		1842	701.292
		1843	564.64
		1844	409.419
		1845	299.042
		1846	274.595
		1847	250.151
		1848	237.929
		1849	237.928
		1850	237.928
		1851	237.928
		1852	250.151
		1853	274.596
		1854	323.484
		1855	322.297
		1856	452.394
		1857	572.002
		1858	578.251
		1859	541.549
		1860	609.776
		1861	577.98
		1862	648.538
		1863	606.924
		1864	719.448
		1865	702.561
		1866	760.407
		1867	638.986
		1868	530.87
		1869	349.079
		1870	274.595
		1871	250.151
		1872	237.928
		1873	287.77
		1874	287.77
		1875	287.77
		1876	299.992
		1877	349.358
		1878	765.762
		1879	834.377
		1880	1422.84
		1881	1425.74
		1882	1399.99
		1883	1401.45
		1884	1342.93
		1885	1383.68
		1886	1360.3
		1887	1345.41
		1888	1385.09
		1889	1264.36
		1890	1041.41
		1891	973.623
		1892	754.362
		1893	684.935
		1894	349.357
		1895	299.992
		1896	287.77
		1897	287.77
		1898	287.77
		1899	287.77
		1900	299.992
		1901	349.358
		1902	431.85
		1903	528.131
		1904	1050.61
		1905	1013.9
		1906	964.999
		1907	965.25
		1908	1036
		1909	1143.25
		1910	1165.9
		1911	1174.38
		1912	1251.29
		1913	1152.74
		1914	946.996
		1915	943.177
		1916	778.24
		1917	701.642
		1918	349.357
		1919	299.992
		1920	287.77
		1921	287.77
		1922	287.77
		1923	287.77
		1924	299.992
		1925	349.358
		1926	431.272
		1927	528.125
		1928	1050.6
		1929	1059.72
		1930	1117.76
		1931	1250.98
		1932	1295.42
		1933	1354.89
		1934	1361.71
		1935	1367.4
		1936	1423.89
		1937	1315.07
		1938	1115.65
		1939	1114.8
		1940	985.558
		1941	952.838
		1942	349.357
		1943	299.992
		1944	287.77
		1945	287.77
		1946	287.77
		1947	287.77
		1948	299.992
		1949	349.358
		1950	460.553
		1951	593.146
		1952	1125.28
		1953	1187.97
		1954	1260.54
		1955	1353.94
		1956	1323.62
		1957	1389.99
		1958	1403.53
		1959	1417.52
		1960	1486.39
		1961	1374.88
		1962	1160.99
		1963	1147.93
		1964	1009.11
		1965	974.748
		1966	349.357
		1967	299.992
		1968	287.77
		1969	287.77
		1970	287.77
		1971	287.77
		1972	299.992
		1973	349.358
		1974	432.328
		1975	528.029
		1976	1129.38
		1977	1287.97
		1978	1370.86
		1979	1407.77
		1980	1387.56
		1981	1453.78
		1982	1469.9
		1983	1493.41
		1984	1557.05
		1985	1436.38
		1986	1222.56
		1987	1206.05
		1988	1066.63
		1989	1015.67
		1990	349.357
		1991	299.992
		1992	287.77
		1993	237.929
		1994	237.929
		1995	237.929
		1996	250.151
		1997	274.597
		1998	612.518
		1999	584.896
		2000	871.171
		2001	991.735
		2002	989.361
		2003	1015.55
		2004	1043.99
		2005	1068.08
		2006	832.863
		2007	838.998
		2008	893.826
		2009	855.579
		2010	694.906
		2011	652.254
		2012	323.485
		2013	299.042
		2014	274.595
		2015	250.151
		2016	237.929
		2017	237.928
		2018	237.928
		2019	237.928
		2020	250.151
		2021	274.596
		2022	323.484
		2023	313.754
		2024	439.28
		2025	566.375
		2026	602.998
		2027	570.761
		2028	646.982
		2029	602.941
		2030	667.736
		2031	612.151
		2032	723.926
		2033	708.891
		2034	767.625
		2035	606.909
		2036	381.629
		2037	299.041
		2038	274.595
		2039	250.151
		2040	237.928
		2041	287.77
		2042	287.77
		2043	287.77
		2044	299.992
		2045	349.358
		2046	703.468
		2047	808.802
		2048	1381.31
		2049	1418.52
		2050	1398.35
		2051	1432.84
		2052	1412.46
		2053	1477.57
		2054	1490.36
		2055	1491.78
		2056	1540.21
		2057	1422.42
		2058	1219.74
		2059	1213.77
		2060	1076.33
		2061	1039.26
		2062	349.357
		2063	299.992
		2064	287.77
		2065	287.77
		2066	287.77
		2067	287.77
		2068	299.992
		2069	349.358
		2070	910.573
		2071	947.911
		2072	1426.5
		2073	1430.82
		2074	1448.29
		2075	1455.26
		2076	1404.12
		2077	1453.87
		2078	1459.16
		2079	1465.16
		2080	1527.91
		2081	1420.79
		2082	1217.81
		2083	1202.48
		2084	1076.55
		2085	1046.71
		2086	349.357
		2087	299.992
		2088	287.77
		2089	287.77
		2090	287.77
		2091	287.77
		2092	299.992
		2093	349.358
		2094	620.638
		2095	701.612
		2096	1342.55
		2097	1444.11
		2098	1431.08
		2099	1447.24
		2100	1406.28
		2101	1477.14
		2102	1488.17
		2103	1498.47
		2104	1557.35
		2105	1437.53
		2106	1223.75
		2107	1207.18
		2108	1078.02
		2109	1037.72
		2110	349.357
		2111	299.992
		2112	287.77
		2113	287.77
		2114	287.77
		2115	287.77
		2116	299.992
		2117	349.358
		2118	857.576
		2119	893.144
		2120	1493.32
		2121	1446.13
		2122	1412.59
		2123	1434.76
		2124	1402.32
		2125	1472.79
		2126	1485.08
		2127	1494.66
		2128	1555.33
		2129	1422.47
		2130	1189.13
		2131	1160.36
		2132	1031.36
		2133	996.481
		2134	349.356
		2135	299.992
		2136	287.77
		2137	287.77
		2138	287.77
		2139	287.77
		2140	299.992
		2141	349.358
		2142	495.877
		2143	519.44
		2144	1158.33
		2145	1188.82
		2146	1228.45
		2147	1288.11
		2148	1267
		2149	1370.92
		2150	1247.52
		2151	1095.61
		2152	1170.5
		2153	1175.73
		2154	980.862
		2155	894.965
		2156	737.685
		2157	716.747
		2158	349.356
		2159	299.992
		2160	287.77
		2161	237.929
		2162	237.929
		2163	237.929
		2164	250.151
		2165	274.597
		2166	430.847
		2167	419.923
		2168	651.946
		2169	646.326
		2170	765.89
		2171	872.229
		2172	941.201
		2173	961.863
		2174	717.852
		2175	723.749
		2176	778.085
		2177	740.552
		2178	296.667
		2179	289.31
		2180	323.485
		2181	299.041
		2182	274.595
		2183	250.151
		2184	237.929
		2185	237.928
		2186	237.928
		2187	237.928
		2188	250.151
		2189	274.596
		2190	323.484
		2191	305.21
		2192	296.666
		2193	260
		2194	211.111
		2195	211.112
		2196	211.112
		2197	211.113
		2198	211.112
		2199	211.111
		2200	260
		2201	296.666
		2202	296.666
		2203	289.309
		2204	323.484
		2205	299.041
		2206	274.595
		2207	250.151
		2208	237.928
		2209	287.77
		2210	287.77
		2211	287.77
		2212	299.992
		2213	349.358
		2214	432.699
		2215	511.235
		2216	1050.74
		2217	1014
		2218	965.057
		2219	1078.5
		2220	1139.14
		2221	1311.36
		2222	1364.63
		2223	1367.22
		2224	1426.17
		2225	1315.7
		2226	1112.31
		2227	1098.08
		2228	976.296
		2229	938.994
		2230	349.356
		2231	299.992
		2232	287.77
		2233	287.77
		2234	287.77
		2235	287.77
		2236	299.992
		2237	349.358
		2238	430.071
		2239	511.083
		2240	1050.63
		2241	1088.14
		2242	1206.4
		2243	1342.67
		2244	1320.84
		2245	1376.98
		2246	1393.79
		2247	1414.06
		2248	1477.77
		2249	1368.27
		2250	1161.53
		2251	1141.73
		2252	1014.01
		2253	970.955
		2254	349.356
		2255	299.992
		2256	287.77
		2257	287.77
		2258	287.77
		2259	287.77
		2260	299.992
		2261	349.358
		2262	430.835
		2263	510.967
		2264	1183
		2265	1349.24
		2266	1376.57
		2267	1412.31
		2268	1392.09
		2269	1463.81
		2270	1480.97
		2271	1495.19
		2272	1550.27
		2273	1441.07
		2274	1232.9
		2275	1214.56
		2276	1087.05
		2277	1042.79
		2278	349.356
		2279	299.992
		2280	287.77
		2281	287.77
		2282	287.77
		2283	287.77
		2284	299.992
		2285	349.358
		2286	734.968
		2287	802.221
		2288	1447.39
		2289	1458.8
		2290	1462.76
		2291	1495.3
		2292	1451.04
		2293	1493.03
		2294	1492.31
		2295	1490.34
		2296	1536.62
		2297	1426.63
		2298	1237.77
		2299	1235.88
		2300	1118.17
		2301	1080.98
		2302	435.355
		2303	299.992
		2304	287.77
		2305	287.77
		2306	287.77
		2307	287.77
		2308	299.992
		2309	349.358
		2310	846.106
		2311	910.631
		2312	1465.1
		2313	1481.41
		2314	1483.33
		2315	1490.65
		2316	1443.85
		2317	1493.13
		2318	1496.45
		2319	1495.04
		2320	1542.53
		2321	1427.58
		2322	1231.24
		2323	1229.81
		2324	1122.88
		2325	1089.41
		2326	609.643
		2327	510.828
		2328	424.313
		2329	395.37
		2330	237.929
		2331	237.929
		2332	250.151
		2333	274.597
		2334	847.124
		2335	806.572
		2336	1052.66
		2337	1059.47
		2338	1060.2
		2339	1078.24
		2340	1087.98
		2341	1096.96
		2342	850.211
		2343	852.1
		2344	900.063
		2345	865.848
		2346	733.52
		2347	658.098
		2348	714.495
		2349	670.567
		2350	437.846
		2351	275.882
		2352	288.346
		2353	237.928
		2354	237.928
		2355	237.928
		2356	250.151
		2357	274.596
		2358	323.484
		2359	372.472
		2360	670.565
		2361	616.034
		2362	637.893
		2363	614.122
		2364	674.336
		2365	640.452
		2366	695.006
		2367	657.398
		2368	751.373
		2369	743.635
		2370	780.429
		2371	722.078
		2372	724.569
		2373	543.494
		2374	354.472
		2375	250.151
		2376	237.928
		2377	287.769
		2378	287.769
		2379	287.769
		2380	299.992
		2381	349.358
		2382	681.905
		2383	733.56
		2384	1402.19
		2385	1413.48
		2386	1409.07
		2387	1447.36
		2388	1411.91
		2389	1484.62
		2390	1485.97
		2391	1483.48
		2392	1533.93
		2393	1435.95
		2394	1242.59
		2395	1209.38
		2396	1067.98
		2397	1017.38
		2398	349.356
		2399	299.992
		2400	287.769
		2401	287.769
		2402	287.769
		2403	287.769
		2404	299.992
		2405	349.358
		2406	607.87
		2407	621.235
		2408	1231.76
		2409	1349.21
		2410	1372.02
		2411	1406.29
		2412	1377.98
		2413	1455.82
		2414	1480.78
		2415	1494.19
		2416	1544.88
		2417	1432.99
		2418	1214.99
		2419	1184.83
		2420	1068.21
		2421	1030.4
		2422	349.356
		2423	299.992
		2424	287.769
		2425	287.769
		2426	287.769
		2427	287.769
		2428	299.992
		2429	349.358
		2430	756.285
		2431	763.9
		2432	1410.25
		2433	1431.14
		2434	1419.81
		2435	1465.57
		2436	1434.86
		2437	1502.53
		2438	1499.73
		2439	1494.79
		2440	1542.28
		2441	1431.01
		2442	1233.01
		2443	1197.58
		2444	1073.29
		2445	1041.38
		2446	349.356
		2447	299.992
		2448	287.769
		2449	287.769
		2450	287.769
		2451	287.769
		2452	299.992
		2453	349.358
		2454	832.19
		2455	829.955
		2456	1437.37
		2457	1439.44
		2458	1432.03
		2459	1472.11
		2460	1439.4
		2461	1487.86
		2462	1486.16
		2463	1486.1
		2464	1534.34
		2465	1425.42
		2466	1237.39
		2467	1220.84
		2468	1098.45
		2469	1061.37
		2470	378.04
		2471	355.26
		2472	287.769
		2473	287.769
		2474	359.364
		2475	287.769
		2476	299.992
		2477	349.358
		2478	837.69
		2479	903.306
		2480	1464.63
		2481	1457.19
		2482	1443.59
		2483	1469.79
		2484	1429.37
		2485	1493.48
		2486	1496.16
		2487	1494.55
		2488	1544.71
		2489	1437.61
		2490	1246.87
		2491	1209.97
		2492	1075.26
		2493	1041.16
		2494	349.356
		2495	299.992
		2496	287.769
		2497	237.929
		2498	237.929
		2499	237.929
		2500	250.151
		2501	274.596
		2502	717.188
		2503	631.116
		2504	1012.8
		2505	1057.63
		2506	1030.99
		2507	1054.01
		2508	1077.47
		2509	1097.72
		2510	859.246
		2511	863.894
		2512	900.738
		2513	840.622
		2514	669.827
		2515	610.729
		2516	323.485
		2517	299.041
		2518	274.595
		2519	250.151
		2520	237.929
		2521	237.928
		2522	237.928
		2523	237.928
		2524	250.151
		2525	274.596
		2526	323.484
		2527	296.666
		2528	653.064
		2529	604.289
		2530	621.554
		2531	587.45
		2532	614.786
		2533	570.286
		2534	667.782
		2535	614.691
		2536	724.973
		2537	703.68
		2538	762.795
		2539	686.642
		2540	591.198
		2541	357.566
		2542	274.595
		2543	250.151
		2544	237.928
		2545	287.769
		2546	287.769
		2547	287.769
		2548	299.992
		2549	349.358
		2550	824.174
		2551	837.298
		2552	1448.11
		2553	1448.66
		2554	1437.22
		2555	1472.6
		2556	1441.51
		2557	1500.97
		2558	1496.33
		2559	1493.78
		2560	1543.05
		2561	1433.38
		2562	1241.72
		2563	1232.86
		2564	1121.24
		2565	1078.19
		2566	439.085
		2567	514.994
		2568	353.344
		2569	287.769
		2570	287.769
		2571	287.769
		2572	299.992
		2573	349.358
		2574	822.014
		2575	896.334
		2576	1466.1
		2577	1474.91
		2578	1479.73
		2579	1499.82
		2580	1454.46
		2581	1495.77
		2582	1492.91
		2583	1491.58
		2584	1540.85
		2585	1435.98
		2586	1246.86
		2587	1236.11
		2588	1125.05
		2589	1086.27
		2590	570.431
		2591	524.158
		2592	287.769
		2593	287.769
		2594	359.324
		2595	287.769
		2596	299.992
		2597	349.358
		2598	825.373
		2599	897.606
		2600	1464.85
		2601	1470.87
		2602	1468.79
		2603	1489.7
		2604	1449.52
		2605	1497.53
		2606	1498.01
		2607	1500.23
		2608	1548.13
		2609	1437.92
		2610	1244.4
		2611	1194.53
		2612	1047.84
		2613	992.544
		2614	349.356
		2615	299.992
		2616	287.769
		2617	287.769
		2618	287.769
		2619	287.769
		2620	299.992
		2621	349.358
		2622	698.957
		2623	763.69
		2624	1411.05
		2625	1412.99
		2626	1412.22
		2627	1454.57
		2628	1415.05
		2629	1480.05
		2630	1484.05
		2631	1478.08
		2632	1521.46
		2633	1409.08
		2634	1211.89
		2635	1182.27
		2636	1055.93
		2637	1005.83
		2638	349.356
		2639	299.992
		2640	287.769
		2641	287.769
		2642	287.769
		2643	287.769
		2644	299.992
		2645	349.358
		2646	594.062
		2647	668.335
		2648	1356.64
		2649	1393.18
		2650	1379.97
		2651	1423.39
		2652	1399.33
		2653	1473.52
		2654	1474.46
		2655	1472.52
		2656	1521.18
		2657	1413.79
		2658	1224.26
		2659	1200.24
		2660	1079.14
		2661	1036.91
		2662	349.356
		2663	299.992
		2664	287.769
		2665	237.929
		2666	237.929
		2667	237.929
		2668	250.151
		2669	274.596
		2670	828.723
		2671	780.328
		2672	1034.48
		2673	1012.59
		2674	998.438
		2675	1048.11
		2676	1069.28
		2677	1088.6
		2678	847.968
		2679	849.832
		2680	899.443
		2681	866.129
		2682	574.473
		2683	689.966
		2684	673.437
		2685	583.23
		2686	429.922
		2687	512.286
		2688	237.929
		2689	237.928
		2690	237.928
		2691	237.928
		2692	250.15
		2693	274.596
		2694	314.94
		2695	453.148
		2696	620.715
		2697	596.069
		2698	651.268
		2699	606.338
		2700	687.945
		2701	632.492
		2702	695.824
		2703	631.388
		2704	749.637
		2705	721.342
		2706	784.694
		2707	701.653
		2708	786.106
		2709	606.964
		2710	661.916
		2711	629.447
		2712	571.565
		2713	541.224
		2714	375.979
		2715	287.769
		2716	299.992
		2717	349.357
		2718	925.305
		2719	1004.22
		2720	1577.2
		2721	1583.42
		2722	1539.04
		2723	1534.99
		2724	1486.27
		2725	1531.05
		2726	1527.74
		2727	1525.99
		2728	1572.59
		2729	1459.26
		2730	1266.36
		2731	1250.64
		2732	1161.84
		2733	1129.36
		2734	422.271
		2735	578.22
		2736	287.769
		2737	287.769
		2738	287.769
		2739	362.677
		2740	299.992
		2741	349.357
		2742	931.844
		2743	1000.92
		2744	1586.85
		2745	1576.73
		2746	1523.99
		2747	1520.93
		2748	1472.13
		2749	1517.15
		2750	1514.75
		2751	1514.29
		2752	1561.86
		2753	1447.04
		2754	1253.78
		2755	1236.84
		2756	1147.96
		2757	1134.36
		2758	664.95
		2759	646.554
		2760	646.194
		2761	316.385
		2762	549.163
		2763	287.769
		2764	299.992
		2765	349.357
		2766	910.45
		2767	978.789
		2768	1562.79
		2769	1563.11
		2770	1511.16
		2771	1511.14
		2772	1465.44
		2773	1510.92
		2774	1509.37
		2775	1508.18
		2776	1556.06
		2777	1441.55
		2778	1247.9
		2779	1226.99
		2780	1137.25
		2781	1122.37
		2782	619.52
		2783	703.428
		2784	677.382
		2785	667.765
		2786	509.704
		2787	545.149
		2788	328.506
		2789	349.357
		2790	898.753
		2791	979.589
		2792	1548.57
		2793	1555.19
		2794	1511.72
		2795	1512.29
		2796	1465.86
		2797	1510.94
		2798	1509.06
		2799	1507.29
		2800	1552.48
		2801	1439.26
		2802	1250.79
		2803	1234.74
		2804	1139.83
		2805	1095.75
		2806	613.009
		2807	536.575
		2808	444.695
		2809	287.769
		2810	287.769
		2811	287.769
		2812	365.65
		2813	349.357
		2814	832.633
		2815	923.854
		2816	1512.66
		2817	1523.39
		2818	1489.21
		2819	1496
		2820	1453.66
		2821	1496.34
		2822	1492.63
		2823	1492.99
		2824	1545.25
		2825	1434.58
		2826	1240
		2827	1219.64
		2828	1123.21
		2829	1087.85
		2830	633.282
		2831	369.955
		2832	563.672
		2833	263.767
		2834	237.929
		2835	237.929
		2836	250.151
		2837	274.596
		2838	845.999
		2839	824.982
		2840	1093.15
		2841	1094.41
		2842	1077.16
		2843	1104.76
		2844	1113.88
		2845	1116.09
		2846	866.062
		2847	865.552
		2848	913.909
		2849	877.748
		2850	742
		2851	650.401
		2852	692.295
		2853	631.375
		2854	522.048
		2855	489.821
		2856	237.929
		2857	237.928
		2858	237.928
		2859	237.928
		2860	250.15
		2861	274.596
		2862	306.396
		2863	517.598
		2864	671.542
		2865	587.243
		2866	643.958
		2867	570.693
		2868	663.228
		2869	575.053
		2870	671.855
		2871	587.558
		2872	735.731
		2873	678.16
		2874	766.401
		2875	646.055
		2876	697.168
		2877	703.263
		2878	625.848
		2879	395.448
		2880	459.471
		2881	359.774
		2882	287.769
		2883	287.769
		2884	299.992
		2885	349.357
		2886	845.031
		2887	927.814
		2888	1509.24
		2889	1507.68
		2890	1484.19
		2891	1492.66
		2892	1452.94
		2893	1497.8
		2894	1493.99
		2895	1492.57
		2896	1539.6
		2897	1428.07
		2898	1237.24
		2899	1217.42
		2900	1114.99
		2901	1081.95
		2902	605.528
		2903	577.108
		2904	313.483
		2905	337.965
		2906	287.769
		2907	287.769
		2908	299.992
		2909	349.357
		2910	829.619
		2911	917.257
		2912	1507.4
		2913	1525.72
		2914	1493.55
		2915	1494.76
		2916	1449.64
		2917	1496.16
		2918	1493.83
		2919	1491.67
		2920	1541.03
		2921	1427.65
		2922	1234.45
		2923	1216.71
		2924	1128.33
		2925	1107.97
		2926	652.646
		2927	618.972
		2928	621.618
		2929	529.203
		2930	287.769
		2931	287.769
		2932	346.429
		2933	371.799
		2934	840.179
		2935	931.694
		2936	1514.94
		2937	1530.95
		2938	1498.65
		2939	1498.72
		2940	1454.71
		2941	1505.79
		2942	1507.36
		2943	1505.74
		2944	1551.06
		2945	1440.61
		2946	1256.83
		2947	1242.79
		2948	1137.49
		2949	1107.32
		2950	349.356
		2951	299.992
		2952	287.769
		2953	287.769
		2954	287.769
		2955	287.769
		2956	299.992
		2957	349.357
		2958	933.113
		2959	1010.74
		2960	1553.4
		2961	1509.66
		2962	1473.95
		2963	1495.01
		2964	1464.99
		2965	1532.24
		2966	1528.92
		2967	1527.23
		2968	1579.9
		2969	1393.92
		2970	1083.83
		2971	1126.05
		2972	1037.83
		2973	987.556
		2974	349.356
		2975	299.992
		2976	287.769
		2977	287.769
		2978	287.769
		2979	287.769
		2980	299.992
		2981	349.357
		2982	743.183
		2983	805.751
		2984	1457.47
		2985	1493.54
		2986	1456.74
		2987	1469.53
		2988	1426.39
		2989	1493.09
		2990	1510.92
		2991	1522.56
		2992	1574.72
		2993	1456.21
		2994	1246.09
		2995	1211.8
		2996	1107.34
		2997	1081.34
		2998	349.356
		2999	299.992
		3000	287.769
		3001	237.929
		3002	237.929
		3003	237.929
		3004	250.151
		3005	274.596
		3006	888.651
		3007	867.782
		3008	1123.74
		3009	1099.36
		3010	1064.25
		3011	1078.01
		3012	1087.12
		3013	1098.51
		3014	850.986
		3015	854.076
		3016	900.017
		3017	858.292
		3018	691.913
		3019	624.074
		3020	323.485
		3021	299.041
		3022	274.595
		3023	250.151
		3024	237.929
		3025	237.928
		3026	237.928
		3027	237.928
		3028	250.15
		3029	274.596
		3030	297.853
		3031	452.131
		3032	654.115
		3033	693.122
		3034	586.836
		3035	415.61
		3036	532.145
		3037	501.044
		3038	565.885
		3039	539.243
		3040	589.898
		3041	350.425
		3042	296.666
		3043	272.222
		3044	323.484
		3045	299.04
		3046	274.595
		3047	250.15
		3048	237.928
		3049	287.769
		3050	287.769
		3051	287.769
		3052	299.991
		3053	349.357
		3054	708.98
		3055	781.491
		3056	1350.87
		3057	1408.99
		3058	1427.9
		3059	1446.24
		3060	1406.66
		3061	1475.46
		3062	1493.13
		3063	1504.67
		3064	1562.72
		3065	1452.97
		3066	1243.31
		3067	1206.6
		3068	1087.67
		3069	1073.94
		3070	349.356
		3071	299.991
		3072	287.769
		3073	287.769
		3074	287.769
		3075	287.769
		3076	299.991
		3077	349.357
		3078	847.493
		3079	943.328
		3080	1520.99
		3081	1518.36
		3082	1493.55
		3083	1512.22
		3084	1470.52
		3085	1528.28
		3086	1522.94
		3087	1519.41
		3088	1564.4
		3089	1453.67
		3090	1258.84
		3091	1234.88
		3092	1115.92
		3093	1092.03
		3094	412.707
		3095	330.156
		3096	287.769
		3097	287.769
		3098	287.769
		3099	287.769
		3100	299.991
		3101	349.357
		3102	881.789
		3103	977.711
		3104	1551.03
		3105	1539.76
		3106	1522.93
		3107	1525.27
		3108	1475.92
		3109	1517.23
		3110	1511.03
		3111	1507.71
		3112	1552.47
		3113	1437.32
		3114	1239.14
		3115	1221.68
		3116	1132.32
		3117	1121.68
		3118	615.928
		3119	711.003
		3120	640.789
		3121	592.974
		3122	287.769
		3123	287.769
		3124	299.991
		3125	349.357
		3126	873.779
		3127	963.877
		3128	1539.68
		3129	1549.22
		3130	1512.72
		3131	1511.5
		3132	1466.67
		3133	1507.87
		3134	1509.82
		3135	1505.11
		3136	1548.08
		3137	1433.17
		3138	1238.89
		3139	1218.37
		3140	1123.58
		3141	1115.52
		3142	652.877
		3143	728.742
		3144	674.605
		3145	422.393
		3146	452.519
		3147	371.09
		3148	299.991
		3149	349.357
		3150	874.603
		3151	963.204
		3152	1541.67
		3153	1549.74
		3154	1503.91
		3155	1503.41
		3156	1460.32
		3157	1513.56
		3158	1514.32
		3159	1515.19
		3160	1569.18
		3161	1449.44
		3162	1233.5
		3163	1199.9
		3164	1104.86
		3165	1092.72
		3166	727.22
		3167	748.854
		3168	619.43
		3169	622.293
		3170	584.549
		3171	465.363
		3172	332.005
		3173	274.596
		3174	836.798
		3175	849.77
		3176	1131.34
		3177	1124.11
		3178	1094.66
		3179	1094.58
		3180	1094.05
		3181	1097.36
		3182	853.722
		3183	851.385
		3184	896.274
		3185	856.386
		3186	741.445
		3187	652.717
		3188	784.066
		3189	670.59
		3190	708.329
		3191	600.896
		3192	594.556
		3193	527.406
		3194	237.928
		3195	313.594
		3196	250.15
		3197	274.596
		3198	304.784
		3199	703.322
		3200	673.291
		3201	722.094
		3202	625.999
		3203	691.548
		3204	636.403
		3205	708.582
		3206	651.841
		3207	728.569
		3208	716.214
		3209	827.623
		3210	753.831
		3211	789.988
		3212	755.689
		3213	788.409
		3214	686.321
		3215	721.053
		3216	607.331
		3217	645.844
		3218	622.65
		3219	516.891
		3220	377.418
		3221	349.357
		3222	864.596
		3223	966.258
		3224	1544.84
		3225	1543.54
		3226	1498.95
		3227	1495.81
		3228	1450.07
		3229	1498.77
		3230	1499.59
		3231	1496.94
		3232	1547.51
		3233	1432.81
		3234	1231.53
		3235	1205.4
		3236	1109.67
		3237	1109.54
		3238	713.681
		3239	735.836
		3240	560.507
		3241	690.593
		3242	656.642
		3243	579.228
		3244	413.269
		3245	402.848
		3246	887.01
		3247	985.091
		3248	1561.84
		3249	1552.74
		3250	1501.58
		3251	1503.24
		3252	1457.57
		3253	1506.37
		3254	1504.04
		3255	1498.58
		3256	1549.77
		3257	1436.2
		3258	1239.88
		3259	1221.26
		3260	1126.88
		3261	1123.45
		3262	692.69
		3263	742.674
		3264	546.559
		3265	706.449
		3266	668.129
		3267	584.205
		3268	299.991
		3269	349.357
		3270	916.77
		3271	1006.87
		3272	1591.99
		3273	1573.67
		3274	1519.03
		3275	1517.4
		3276	1467.5
		3277	1512.03
		3278	1511.44
		3279	1511.88
		3280	1560.08
		3281	1436.88
		3282	1239.26
		3283	1222.18
		3284	1128.11
		3285	1131.65
		3286	703
		3287	753.635
		3288	561.158
		3289	720.34
		3290	697.479
		3291	625.147
		3292	660.651
		3293	686.373
		3294	970.277
		3295	1077.95
		3296	1635.59
		3297	1585.11
		3298	1527.13
		3299	1523.79
		3300	1476.63
		3301	1523.79
		3302	1521.23
		3303	1517.86
		3304	1566.33
		3305	1450.93
		3306	1252.42
		3307	1239.59
		3308	1153.96
		3309	1158.4
		3310	665.689
		3311	637.339
		3312	590.313
		3313	480.055
		3314	287.769
		3315	287.769
		3316	371.154
		3317	383.894
		3318	978.76
		3319	1100.81
		3320	1639.37
		3321	1594.15
		3322	1532.92
		3323	1534.99
		3324	1496.69
		3325	1539.1
		3326	1533.82
		3327	1533.3
		3328	1578.66
		3329	1465.9
		3330	1275.47
		3331	1264.01
		3332	1171.86
		3333	1158.09
		3334	642.656
		3335	645.723
		3336	668.146
		3337	385.115
		3338	237.928
		3339	237.928
		3340	250.151
		3341	274.596
		3342	946.401
		3343	962.724
		3344	1226.95
		3345	1210.92
		3346	1173.13
		3347	1163.82
		3348	1151.25
		3349	1141.26
		3350	887.322
		3351	885.488
		3352	938.521
		3353	906.098
		3354	768.151
		3355	686.477
		3356	771.708
		3357	735.493
		3358	595.816
		3359	581.315
		3360	513.67
		3361	300.889
		3362	237.928
		3363	237.928
		3364	250.15
		3365	274.596
		3366	348.631
		3367	760.191
		3368	684.002
		3369	754.925
		3370	610.965
		3371	715.891
		3372	614.664
		3373	716.234
		3374	617.757
		3375	727.319
		3376	671.134
		3377	805.708
		3378	708.658
		3379	775.002
		3380	694.655
		3381	774.829
		3382	607.395
		3383	666.391
		3384	537.796
		3385	668.81
		3386	541.405
		3387	287.769
		3388	299.991
		3389	349.357
		3390	836.374
		3391	935.844
		3392	1510.51
		3393	1513.94
		3394	1493.73
		3395	1507.27
		3396	1459.17
		3397	1497.79
		3398	1491.83
		3399	1490.29
		3400	1539.56
		3401	1425.91
		3402	1231.29
		3403	1211.7
		3404	1104.55
		3405	1081.92
		3406	625.487
		3407	606.789
		3408	582.973
		3409	408.075
		3410	287.769
		3411	287.769
		3412	299.991
		3413	349.357
		3414	821.215
		3415	931.593
		3416	1519.51
		3417	1531.81
		3418	1494.36
		3419	1490.36
		3420	1444.74
		3421	1494.04
		3422	1490.13
		3423	1487.93
		3424	1535.25
		3425	1423.31
		3426	1230.18
		3427	1214.86
		3428	1106.76
		3429	1090.57
		3430	623.995
