scenario,year,sector_abbr,country_abbr,control_reg_id,load_multiplier
High,2023,com,MEX,1,1.33867057
High,2023,com,MEX,2,1.374112021
High,2023,com,MEX,3,1.350810583
High,2023,com,MEX,4,1.441060229
High,2023,com,MEX,5,1.353991314
High,2023,com,MEX,6,1.435019429
High,2023,com,MEX,7,1.415267263
High,2023,com,MEX,8,1.381582466
High,2023,com,MEX,9,1.580028065
Planning,2023,ind,MEX,1,1.250218578
Planning,2023,ind,MEX,2,1.276890762
Planning,2023,ind,MEX,3,1.290869049
Planning,2023,ind,MEX,4,1.393162075
Planning,2023,ind,MEX,5,1.281037272
Planning,2023,ind,MEX,6,1.350669413
Planning,2023,ind,MEX,7,1.322065984
Planning,2023,ind,MEX,8,1.298155166
Planning,2023,ind,MEX,9,1.510265196
Low,2023,ind,MEX,1,1.176855
Low,2023,ind,MEX,2,1.220620346
Low,2023,ind,MEX,3,1.246451785
Low,2023,ind,MEX,4,1.337839364
Low,2023,ind,MEX,5,1.231388863
Low,2023,ind,MEX,6,1.276930484
Low,2023,ind,MEX,7,1.275683319
Low,2023,ind,MEX,8,1.241516757
Low,2023,ind,MEX,9,1.451412668
High,2023,ind,MEX,1,1.33867057
High,2023,ind,MEX,2,1.374112021
High,2023,ind,MEX,3,1.350810583
High,2023,ind,MEX,4,1.441060229
High,2023,ind,MEX,5,1.353991314
High,2023,ind,MEX,6,1.435019429
High,2023,ind,MEX,7,1.415267263
High,2023,ind,MEX,8,1.381582466
High,2023,ind,MEX,9,1.580028065
Planning,2024,res,MEX,1,1.281246471
Planning,2024,res,MEX,2,1.319716467
Planning,2024,res,MEX,3,1.333880087
Planning,2024,res,MEX,4,1.447973398
Planning,2024,res,MEX,5,1.318257706
Planning,2024,res,MEX,6,1.401259778
Planning,2024,res,MEX,7,1.377679003
Planning,2024,res,MEX,8,1.345555902
Planning,2024,res,MEX,9,1.584523147
Low,2024,res,MEX,1,1.198375481
Low,2024,res,MEX,2,1.254381377
Low,2024,res,MEX,3,1.282135865
Low,2024,res,MEX,4,1.383088165
Low,2024,res,MEX,5,1.260407448
Low,2024,res,MEX,6,1.314263856
Low,2024,res,MEX,7,1.320748798
Low,2024,res,MEX,8,1.278419762
Low,2024,res,MEX,9,1.514622829
High,2024,res,MEX,1,1.383565267
High,2024,res,MEX,2,1.432851676
High,2024,res,MEX,3,1.403222501
High,2024,res,MEX,4,1.502989758
High,2024,res,MEX,5,1.405422606
High,2024,res,MEX,6,1.499869927
High,2024,res,MEX,7,1.485606968
High,2024,res,MEX,8,1.440131732
High,2024,res,MEX,9,1.665564725
Planning,2024,com,MEX,1,1.281246471
Planning,2024,com,MEX,2,1.319716467
Planning,2024,com,MEX,3,1.333880087
Planning,2024,com,MEX,4,1.447973398
Planning,2024,com,MEX,5,1.318257706
Planning,2024,com,MEX,6,1.401259778
Planning,2024,com,MEX,7,1.377679003
Planning,2024,com,MEX,8,1.345555902
Planning,2024,com,MEX,9,1.584523147
Low,2024,com,MEX,1,1.198375481
Low,2024,com,MEX,2,1.254381377
Low,2024,com,MEX,3,1.282135865
Low,2024,com,MEX,4,1.383088165
Low,2024,com,MEX,5,1.260407448
Low,2024,com,MEX,6,1.314263856
Low,2024,com,MEX,7,1.320748798
Low,2024,com,MEX,8,1.278419762
Low,2024,com,MEX,9,1.514622829
High,2024,com,MEX,1,1.383565267
High,2024,com,MEX,2,1.432851676
High,2024,com,MEX,3,1.403222501
High,2024,com,MEX,4,1.502989758
High,2024,com,MEX,5,1.405422606
High,2024,com,MEX,6,1.499869927
High,2024,com,MEX,7,1.485606968
High,2024,com,MEX,8,1.440131732
High,2024,com,MEX,9,1.665564725
Planning,2024,ind,MEX,1,1.281246471
Planning,2024,ind,MEX,2,1.319716467
Planning,2024,ind,MEX,3,1.333880087
Planning,2024,ind,MEX,4,1.447973398
Planning,2024,ind,MEX,5,1.318257706
Planning,2024,ind,MEX,6,1.401259778
Planning,2024,ind,MEX,7,1.377679003
Planning,2024,ind,MEX,8,1.345555902
Planning,2024,ind,MEX,9,1.584523147
Low,2024,ind,MEX,1,1.198375481
Low,2024,ind,MEX,2,1.254381377
Low,2024,ind,MEX,3,1.282135865
Low,2024,ind,MEX,4,1.383088165
Low,2024,ind,MEX,5,1.260407448
Low,2024,ind,MEX,6,1.314263856
Low,2024,ind,MEX,7,1.320748798
Low,2024,ind,MEX,8,1.278419762
Low,2024,ind,MEX,9,1.514622829
High,2024,ind,MEX,1,1.383565267
High,2024,ind,MEX,2,1.432851676
High,2024,ind,MEX,3,1.403222501
High,2024,ind,MEX,4,1.502989758
High,2024,ind,MEX,5,1.405422606
High,2024,ind,MEX,6,1.499869927
High,2024,ind,MEX,7,1.485606968
High,2024,ind,MEX,8,1.440131732
High,2024,ind,MEX,9,1.665564725
Planning,2025,res,MEX,1,1.317046021
Planning,2025,res,MEX,2,1.368635594
Planning,2025,res,MEX,3,1.379723882
Planning,2025,res,MEX,4,1.505287502
Planning,2025,res,MEX,5,1.356298324
Planning,2025,res,MEX,6,1.455598351
Planning,2025,res,MEX,7,1.435273853
Planning,2025,res,MEX,8,1.394016917
Planning,2025,res,MEX,9,1.662364178
Low,2025,res,MEX,1,1.223494828
Low,2025,res,MEX,2,1.293343123
Low,2025,res,MEX,3,1.319997444
Low,2025,res,MEX,4,1.430068558
Low,2025,res,MEX,5,1.290328747
Low,2025,res,MEX,6,1.355815208
Low,2025,res,MEX,7,1.367590002
Low,2025,res,MEX,8,1.31588194
Low,2025,res,MEX,9,1.580548441
High,2025,res,MEX,1,1.433709173
High,2025,res,MEX,2,1.498257493
High,2025,res,MEX,3,1.459294834
High,2025,res,MEX,4,1.567344983
High,2025,res,MEX,5,1.458857646
High,2025,res,MEX,6,1.570859998
High,2025,res,MEX,7,1.559522241
High,2025,res,MEX,8,1.500506455
High,2025,res,MEX,9,1.755636944
Planning,2025,com,MEX,1,1.317046021
Planning,2025,com,MEX,2,1.368635594
Planning,2025,com,MEX,3,1.379723882
Planning,2025,com,MEX,4,1.505287502
Planning,2025,com,MEX,5,1.356298324
Planning,2025,com,MEX,6,1.455598351
Planning,2025,com,MEX,7,1.435273853
Planning,2025,com,MEX,8,1.394016917
Planning,2025,com,MEX,9,1.662364178
Low,2025,com,MEX,1,1.223494828
Low,2025,com,MEX,2,1.293343123
Low,2025,com,MEX,3,1.319997444
Low,2025,com,MEX,4,1.430068558
Low,2025,com,MEX,5,1.290328747
Low,2025,com,MEX,6,1.355815208
Low,2025,com,MEX,7,1.367590002
Low,2025,com,MEX,8,1.31588194
Low,2025,com,MEX,9,1.580548441
High,2025,com,MEX,1,1.433709173
High,2025,com,MEX,2,1.498257493
High,2025,com,MEX,3,1.459294834
High,2025,com,MEX,4,1.567344983
High,2025,com,MEX,5,1.458857646
High,2025,com,MEX,6,1.570859998
High,2025,com,MEX,7,1.559522241
High,2025,com,MEX,8,1.500506455
High,2025,com,MEX,9,1.755636944
Planning,2025,ind,MEX,1,1.317046021
Planning,2025,ind,MEX,2,1.368635594
Planning,2025,ind,MEX,3,1.379723882
Planning,2025,ind,MEX,4,1.505287502
Planning,2025,ind,MEX,5,1.356298324
Planning,2025,ind,MEX,6,1.455598351
Planning,2025,ind,MEX,7,1.435273853
Planning,2025,ind,MEX,8,1.394016917
Planning,2025,ind,MEX,9,1.662364178
Low,2025,ind,MEX,1,1.223494828
Low,2025,ind,MEX,2,1.293343123
Low,2025,ind,MEX,3,1.319997444
Low,2025,ind,MEX,4,1.430068558
Low,2025,ind,MEX,5,1.290328747
Low,2025,ind,MEX,6,1.355815208
Low,2025,ind,MEX,7,1.367590002
Low,2025,ind,MEX,8,1.31588194
Low,2025,ind,MEX,9,1.580548441
High,2025,ind,MEX,1,1.433709173
High,2025,ind,MEX,2,1.498257493
High,2025,ind,MEX,3,1.459294834
High,2025,ind,MEX,4,1.567344983
High,2025,ind,MEX,5,1.458857646
High,2025,ind,MEX,6,1.570859998
High,2025,ind,MEX,7,1.559522241
High,2025,ind,MEX,8,1.500506455
High,2025,ind,MEX,9,1.755636944
Planning,2026,res,MEX,1,1.352613626
Planning,2026,res,MEX,2,1.422025722
Planning,2026,res,MEX,3,1.427828322
Planning,2026,res,MEX,4,1.565260511
Planning,2026,res,MEX,5,1.397615778
Planning,2026,res,MEX,6,1.512235916
Planning,2026,res,MEX,7,1.494180064
Planning,2026,res,MEX,8,1.444338352
Planning,2026,res,MEX,9,1.743934
Low,2026,res,MEX,1,1.248164355
Low,2026,res,MEX,2,1.335984253
Low,2026,res,MEX,3,1.359621961
Low,2026,res,MEX,4,1.478966878
Low,2026,res,MEX,5,1.322495171
Low,2026,res,MEX,6,1.398259584
Low,2026,res,MEX,7,1.413980873
Low,2026,res,MEX,8,1.35469218
Low,2026,res,MEX,9,1.649143597
High,2026,res,MEX,1,1.484696331
High,2026,res,MEX,2,1.56923277
High,2026,res,MEX,3,1.518735145
High,2026,res,MEX,4,1.634588342
High,2026,res,MEX,5,1.51645563
High,2026,res,MEX,6,1.644688295
High,2026,res,MEX,7,1.635043521
High,2026,res,MEX,8,1.56372589
High,2026,res,MEX,9,1.850526556
Planning,2026,com,MEX,1,1.352613626
Planning,2026,com,MEX,2,1.422025722
Planning,2026,com,MEX,3,1.427828322
Planning,2026,com,MEX,4,1.565260511
Planning,2026,com,MEX,5,1.397615778
Planning,2026,com,MEX,6,1.512235916
Planning,2026,com,MEX,7,1.494180064
Planning,2026,com,MEX,8,1.444338352
Planning,2026,com,MEX,9,1.743934
Low,2026,com,MEX,1,1.248164355
Low,2026,com,MEX,2,1.335984253
Low,2026,com,MEX,3,1.359621961
Low,2026,com,MEX,4,1.478966878
Low,2026,com,MEX,5,1.322495171
Low,2026,com,MEX,6,1.398259584
Low,2026,com,MEX,7,1.413980873
Low,2026,com,MEX,8,1.35469218
Low,2026,com,MEX,9,1.649143597
High,2026,com,MEX,1,1.484696331
High,2026,com,MEX,2,1.56923277
High,2026,com,MEX,3,1.518735145
High,2026,com,MEX,4,1.634588342
High,2026,com,MEX,5,1.51645563
High,2026,com,MEX,6,1.644688295
High,2026,com,MEX,7,1.635043521
High,2026,com,MEX,8,1.56372589
High,2026,com,MEX,9,1.850526556
Planning,2026,ind,MEX,1,1.352613626
Planning,2026,ind,MEX,2,1.422025722
Planning,2026,ind,MEX,3,1.427828322
Planning,2026,ind,MEX,4,1.565260511
Planning,2026,ind,MEX,5,1.397615778
Planning,2026,ind,MEX,6,1.512235916
Planning,2026,ind,MEX,7,1.494180064
Planning,2026,ind,MEX,8,1.444338352
Planning,2026,ind,MEX,9,1.743934
Low,2026,ind,MEX,1,1.248164355
Low,2026,ind,MEX,2,1.335984253
Low,2026,ind,MEX,3,1.359621961
Low,2026,ind,MEX,4,1.478966878
Low,2026,ind,MEX,5,1.322495171
Low,2026,ind,MEX,6,1.398259584
Low,2026,ind,MEX,7,1.413980873
Low,2026,ind,MEX,8,1.35469218
Low,2026,ind,MEX,9,1.649143597
High,2026,ind,MEX,1,1.484696331
High,2026,ind,MEX,2,1.56923277
High,2026,ind,MEX,3,1.518735145
High,2026,ind,MEX,4,1.634588342
High,2026,ind,MEX,5,1.51645563
High,2026,ind,MEX,6,1.644688295
High,2026,ind,MEX,7,1.635043521
High,2026,ind,MEX,8,1.56372589
High,2026,ind,MEX,9,1.850526556
Planning,2027,res,MEX,1,1.390387102
Planning,2027,res,MEX,2,1.473720791
Planning,2027,res,MEX,3,1.477267641
Planning,2027,res,MEX,4,1.6240348
Planning,2027,res,MEX,5,1.439626744
Planning,2027,res,MEX,6,1.570806513
Planning,2027,res,MEX,7,1.555284009
Planning,2027,res,MEX,8,1.496540028
Planning,2027,res,MEX,9,1.829576136
Low,2027,res,MEX,1,1.274665416
Low,2027,res,MEX,2,1.376605806
Low,2027,res,MEX,3,1.400276831
Low,2027,res,MEX,4,1.526357245
Low,2027,res,MEX,5,1.355322592
Low,2027,res,MEX,6,1.442018272
Low,2027,res,MEX,7,1.462055026
Low,2027,res,MEX,8,1.394736894
Low,2027,res,MEX,9,1.720922644
High,2027,res,MEX,1,1.538453343
High,2027,res,MEX,2,1.638562952
High,2027,res,MEX,3,1.579363371
High,2027,res,MEX,4,1.701568268
High,2027,res,MEX,5,1.575138794
High,2027,res,MEX,6,1.721766683
High,2027,res,MEX,7,1.714055709
High,2027,res,MEX,8,1.629628892
High,2027,res,MEX,9,1.950548452
Planning,2027,com,MEX,1,1.390387102
Planning,2027,com,MEX,2,1.473720791
Planning,2027,com,MEX,3,1.477267641
Planning,2027,com,MEX,4,1.6240348
Planning,2027,com,MEX,5,1.439626744
Planning,2027,com,MEX,6,1.570806513
Planning,2027,com,MEX,7,1.555284009
Planning,2027,com,MEX,8,1.496540028
Planning,2027,com,MEX,9,1.829576136
Low,2027,com,MEX,1,1.274665416
Low,2027,com,MEX,2,1.376605806
Low,2027,com,MEX,3,1.400276831
Low,2027,com,MEX,4,1.526357245
Low,2027,com,MEX,5,1.355322592
Low,2027,com,MEX,6,1.442018272
Low,2027,com,MEX,7,1.462055026
Low,2027,com,MEX,8,1.394736894
Low,2027,com,MEX,9,1.720922644
High,2027,com,MEX,1,1.538453343
High,2027,com,MEX,2,1.638562952
High,2027,com,MEX,3,1.579363371
High,2027,com,MEX,4,1.701568268
High,2027,com,MEX,5,1.575138794
High,2027,com,MEX,6,1.721766683
High,2027,com,MEX,7,1.714055709
High,2027,com,MEX,8,1.629628892
High,2027,com,MEX,9,1.950548452
Planning,2027,ind,MEX,1,1.390387102
Planning,2027,ind,MEX,2,1.473720791
Planning,2027,ind,MEX,3,1.477267641
Planning,2027,ind,MEX,4,1.6240348
Planning,2027,ind,MEX,5,1.439626744
Planning,2027,ind,MEX,6,1.570806513
Planning,2027,ind,MEX,7,1.555284009
Planning,2027,ind,MEX,8,1.496540028
Planning,2027,ind,MEX,9,1.829576136
Low,2027,ind,MEX,1,1.274665416
Low,2027,ind,MEX,2,1.376605806
Low,2027,ind,MEX,3,1.400276831
Low,2027,ind,MEX,4,1.526357245
Low,2027,ind,MEX,5,1.355322592
Low,2027,ind,MEX,6,1.442018272
Low,2027,ind,MEX,7,1.462055026
Low,2027,ind,MEX,8,1.394736894
Low,2027,ind,MEX,9,1.720922644
High,2027,ind,MEX,1,1.538453343
High,2027,ind,MEX,2,1.638562952
High,2027,ind,MEX,3,1.579363371
High,2027,ind,MEX,4,1.701568268
High,2027,ind,MEX,5,1.575138794
High,2027,ind,MEX,6,1.721766683
High,2027,ind,MEX,7,1.714055709
High,2027,ind,MEX,8,1.629628892
High,2027,ind,MEX,9,1.950548452
Planning,2028,res,MEX,1,1.428651971
Planning,2028,res,MEX,2,1.524523314
Planning,2028,res,MEX,3,1.529390562
Planning,2028,res,MEX,4,1.684901442
Planning,2028,res,MEX,5,1.482925163
Planning,2028,res,MEX,6,1.630481765
Planning,2028,res,MEX,7,1.619672425
Planning,2028,res,MEX,8,1.549471451
Planning,2028,res,MEX,9,1.919323098
Low,2028,res,MEX,1,1.299863643
Low,2028,res,MEX,2,1.415907161
Low,2028,res,MEX,3,1.442976207
Low,2028,res,MEX,4,1.575107132
Low,2028,res,MEX,5,1.388666415
Low,2028,res,MEX,6,1.486277589
Low,2028,res,MEX,7,1.512685822
Low,2028,res,MEX,8,1.435100964
Low,2028,res,MEX,9,1.795641271
High,2028,res,MEX,1,1.591986511
High,2028,res,MEX,2,1.708725178
High,2028,res,MEX,3,1.645122236
High,2028,res,MEX,4,1.772433319
High,2028,res,MEX,5,1.636553496
High,2028,res,MEX,6,1.801452656
High,2028,res,MEX,7,1.79819657
High,2028,res,MEX,8,1.697167121
High,2028,res,MEX,9,2.056030646
Planning,2028,com,MEX,1,1.428651971
Planning,2028,com,MEX,2,1.524523314
Planning,2028,com,MEX,3,1.529390562
Planning,2028,com,MEX,4,1.684901442
Planning,2028,com,MEX,5,1.482925163
Planning,2028,com,MEX,6,1.630481765
Planning,2028,com,MEX,7,1.619672425
Planning,2028,com,MEX,8,1.549471451
Planning,2028,com,MEX,9,1.919323098
Low,2028,com,MEX,1,1.299863643
Low,2028,com,MEX,2,1.415907161
Low,2028,com,MEX,3,1.442976207
Low,2028,com,MEX,4,1.575107132
Low,2028,com,MEX,5,1.388666415
Low,2028,com,MEX,6,1.486277589
Low,2028,com,MEX,7,1.512685822
Low,2028,com,MEX,8,1.435100964
Low,2028,com,MEX,9,1.795641271
High,2028,com,MEX,1,1.591986511
High,2028,com,MEX,2,1.708725178
High,2028,com,MEX,3,1.645122236
High,2028,com,MEX,4,1.772433319
High,2028,com,MEX,5,1.636553496
High,2028,com,MEX,6,1.801452656
High,2028,com,MEX,7,1.79819657
High,2028,com,MEX,8,1.697167121
High,2028,com,MEX,9,2.056030646
Planning,2028,ind,MEX,1,1.428651971
Planning,2028,ind,MEX,2,1.524523314
Planning,2028,ind,MEX,3,1.529390562
Planning,2028,ind,MEX,4,1.684901442
Planning,2028,ind,MEX,5,1.482925163
Planning,2028,ind,MEX,6,1.630481765
Planning,2028,ind,MEX,7,1.619672425
Planning,2028,ind,MEX,8,1.549471451
Planning,2028,ind,MEX,9,1.919323098
Low,2028,ind,MEX,1,1.299863643
Low,2028,ind,MEX,2,1.415907161
Low,2028,ind,MEX,3,1.442976207
Low,2028,ind,MEX,4,1.575107132
Low,2028,ind,MEX,5,1.388666415
Low,2028,ind,MEX,6,1.486277589
Low,2028,ind,MEX,7,1.512685822
Low,2028,ind,MEX,8,1.435100964
Low,2028,ind,MEX,9,1.795641271
High,2028,ind,MEX,1,1.591986511
High,2028,ind,MEX,2,1.708725178
High,2028,ind,MEX,3,1.645122236
High,2028,ind,MEX,4,1.772433319
High,2028,ind,MEX,5,1.636553496
High,2028,ind,MEX,6,1.801452656
High,2028,ind,MEX,7,1.79819657
High,2028,ind,MEX,8,1.697167121
High,2028,ind,MEX,9,2.056030646
Planning,2029,res,MEX,1,1.469078187
Planning,2029,res,MEX,2,1.577410797
Planning,2029,res,MEX,3,1.582488859
Planning,2029,res,MEX,4,1.748376738
Planning,2029,res,MEX,5,1.527562439
Planning,2029,res,MEX,6,1.69029301
Planning,2029,res,MEX,7,1.686938153
Planning,2029,res,MEX,8,1.605043413
Planning,2029,res,MEX,9,2.013648532
Low,2029,res,MEX,1,1.327562232
Low,2029,res,MEX,2,1.456565061
Low,2029,res,MEX,3,1.486069365
Low,2029,res,MEX,4,1.62656396
Low,2029,res,MEX,5,1.423775474
Low,2029,res,MEX,6,1.529762814
Low,2029,res,MEX,7,1.56521333
Low,2029,res,MEX,8,1.477200336
Low,2029,res,MEX,9,1.873875416
High,2029,res,MEX,1,1.649707046
High,2029,res,MEX,2,1.781826387
High,2029,res,MEX,3,1.712242349
High,2029,res,MEX,4,1.847541453
High,2029,res,MEX,5,1.700965809
High,2029,res,MEX,6,1.882021985
High,2029,res,MEX,7,1.886711725
High,2029,res,MEX,8,1.768358075
High,2029,res,MEX,9,2.167310849
Planning,2029,com,MEX,1,1.469078187
Planning,2029,com,MEX,2,1.577410797
Planning,2029,com,MEX,3,1.582488859
Planning,2029,com,MEX,4,1.748376738
Planning,2029,com,MEX,5,1.527562439
Planning,2029,com,MEX,6,1.69029301
Planning,2029,com,MEX,7,1.686938153
Planning,2029,com,MEX,8,1.605043413
Planning,2029,com,MEX,9,2.013648532
Low,2029,com,MEX,1,1.327562232
Low,2029,com,MEX,2,1.456565061
Low,2029,com,MEX,3,1.486069365
Low,2029,com,MEX,4,1.62656396
Low,2029,com,MEX,5,1.423775474
Low,2029,com,MEX,6,1.529762814
Low,2029,com,MEX,7,1.56521333
Low,2029,com,MEX,8,1.477200336
Low,2029,com,MEX,9,1.873875416
High,2029,com,MEX,1,1.649707046
High,2029,com,MEX,2,1.781826387
High,2029,com,MEX,3,1.712242349
High,2029,com,MEX,4,1.847541453
High,2029,com,MEX,5,1.700965809
High,2029,com,MEX,6,1.882021985
High,2029,com,MEX,7,1.886711725
High,2029,com,MEX,8,1.768358075
High,2029,com,MEX,9,2.167310849
Planning,2029,ind,MEX,1,1.469078187
Planning,2029,ind,MEX,2,1.577410797
Planning,2029,ind,MEX,3,1.582488859
Planning,2029,ind,MEX,4,1.748376738
Planning,2029,ind,MEX,5,1.527562439
Planning,2029,ind,MEX,6,1.69029301
Planning,2029,ind,MEX,7,1.686938153
Planning,2029,ind,MEX,8,1.605043413
Planning,2029,ind,MEX,9,2.013648532
Low,2029,ind,MEX,1,1.327562232
Low,2029,ind,MEX,2,1.456565061
Low,2029,ind,MEX,3,1.486069365
Low,2029,ind,MEX,4,1.62656396
Low,2029,ind,MEX,5,1.423775474
Low,2029,ind,MEX,6,1.529762814
Low,2029,ind,MEX,7,1.56521333
Low,2029,ind,MEX,8,1.477200336
Low,2029,ind,MEX,9,1.873875416
High,2029,ind,MEX,1,1.649707046
High,2029,ind,MEX,2,1.781826387
High,2029,ind,MEX,3,1.712242349
High,2029,ind,MEX,4,1.847541453
High,2029,ind,MEX,5,1.700965809
High,2029,ind,MEX,6,1.882021985
High,2029,ind,MEX,7,1.886711725
High,2029,ind,MEX,8,1.768358075
High,2029,ind,MEX,9,2.167310849
Planning,2030,res,MEX,1,1.510933574
Planning,2030,res,MEX,2,1.636043199
Planning,2030,res,MEX,3,1.635785232
Planning,2030,res,MEX,4,1.814181474
Planning,2030,res,MEX,5,1.571629708
Planning,2030,res,MEX,6,1.752643568
Planning,2030,res,MEX,7,1.757501545
Planning,2030,res,MEX,8,1.665401835
Planning,2030,res,MEX,9,2.112451279
Low,2030,res,MEX,1,1.355828114
Low,2030,res,MEX,2,1.501928895
Low,2030,res,MEX,3,1.528996545
Low,2030,res,MEX,4,1.680068647
Low,2030,res,MEX,5,1.456982534
Low,2030,res,MEX,6,1.575212267
Low,2030,res,MEX,7,1.620642461
Low,2030,res,MEX,8,1.523359175
Low,2030,res,MEX,9,1.955301327
High,2030,res,MEX,1,1.709419096
High,2030,res,MEX,2,1.862945252
High,2030,res,MEX,3,1.781307897
High,2030,res,MEX,4,1.926625349
High,2030,res,MEX,5,1.766887225
High,2030,res,MEX,6,1.967285546
High,2030,res,MEX,7,1.980895953
High,2030,res,MEX,8,1.845889277
High,2030,res,MEX,9,2.28445854
Planning,2030,com,MEX,1,1.510933574
Planning,2030,com,MEX,2,1.636043199
Planning,2030,com,MEX,3,1.635785232
Planning,2030,com,MEX,4,1.814181474
Planning,2030,com,MEX,5,1.571629708
Planning,2030,com,MEX,6,1.752643568
Planning,2030,com,MEX,7,1.757501545
Planning,2030,com,MEX,8,1.665401835
Planning,2030,com,MEX,9,2.112451279
Low,2030,com,MEX,1,1.355828114
Low,2030,com,MEX,2,1.501928895
Low,2030,com,MEX,3,1.528996545
Low,2030,com,MEX,4,1.680068647
Low,2030,com,MEX,5,1.456982534
Low,2030,com,MEX,6,1.575212267
Low,2030,com,MEX,7,1.620642461
Low,2030,com,MEX,8,1.523359175
Low,2030,com,MEX,9,1.955301327
High,2030,com,MEX,1,1.709419096
High,2030,com,MEX,2,1.862945252
High,2030,com,MEX,3,1.781307897
High,2030,com,MEX,4,1.926625349
High,2030,com,MEX,5,1.766887225
High,2030,com,MEX,6,1.967285546
High,2030,com,MEX,7,1.980895953
High,2030,com,MEX,8,1.845889277
High,2030,com,MEX,9,2.28445854
Planning,2030,ind,MEX,1,1.510933574
Planning,2030,ind,MEX,2,1.636043199
Planning,2030,ind,MEX,3,1.635785232
Planning,2030,ind,MEX,4,1.814181474
Planning,2030,ind,MEX,5,1.571629708
Planning,2030,ind,MEX,6,1.752643568
Planning,2030,ind,MEX,7,1.757501545
Planning,2030,ind,MEX,8,1.665401835
Planning,2030,ind,MEX,9,2.112451279
Low,2030,ind,MEX,1,1.355828114
Low,2030,ind,MEX,2,1.501928895
Low,2030,ind,MEX,3,1.528996545
Low,2030,ind,MEX,4,1.680068647
Low,2030,ind,MEX,5,1.456982534
Low,2030,ind,MEX,6,1.575212267
Low,2030,ind,MEX,7,1.620642461
Low,2030,ind,MEX,8,1.523359175
Low,2030,ind,MEX,9,1.955301327
High,2030,ind,MEX,1,1.709419096
High,2030,ind,MEX,2,1.862945252
High,2030,ind,MEX,3,1.781307897
High,2030,ind,MEX,4,1.926625349
High,2030,ind,MEX,5,1.766887225
High,2030,ind,MEX,6,1.967285546
High,2030,ind,MEX,7,1.980895953
High,2030,ind,MEX,8,1.845889277
High,2030,ind,MEX,9,2.28445854
Planning,2031,res,MEX,1,1.551055257
Planning,2031,res,MEX,2,1.693575721
Planning,2031,res,MEX,3,1.691527782
Planning,2031,res,MEX,4,1.884849406
Planning,2031,res,MEX,5,1.618184974
Planning,2031,res,MEX,6,1.820908628
Planning,2031,res,MEX,7,1.830525431
Planning,2031,res,MEX,8,1.726280732
Planning,2031,res,MEX,9,2.216119482
Low,2031,res,MEX,1,1.383050925
Low,2031,res,MEX,2,1.545855718
Low,2031,res,MEX,3,1.573981219
Low,2031,res,MEX,4,1.736433777
Low,2031,res,MEX,5,1.49238491
Low,2031,res,MEX,6,1.62462754
Low,2031,res,MEX,7,1.677566392
Low,2031,res,MEX,8,1.569250753
Low,2031,res,MEX,9,2.040210616
High,2031,res,MEX,1,1.769292615
High,2031,res,MEX,2,1.945103024
High,2031,res,MEX,3,1.852613959
High,2031,res,MEX,4,2.0090556
High,2031,res,MEX,5,1.835158754
High,2031,res,MEX,6,2.059865712
High,2031,res,MEX,7,2.079027143
High,2031,res,MEX,8,1.924748621
High,2031,res,MEX,9,2.407899093
Planning,2031,com,MEX,1,1.551055257
Planning,2031,com,MEX,2,1.693575721
Planning,2031,com,MEX,3,1.691527782
Planning,2031,com,MEX,4,1.884849406
Planning,2031,com,MEX,5,1.618184974
Planning,2031,com,MEX,6,1.820908628
Planning,2031,com,MEX,7,1.830525431
Planning,2031,com,MEX,8,1.726280732
Planning,2031,com,MEX,9,2.216119482
Low,2031,com,MEX,1,1.383050925
Low,2031,com,MEX,2,1.545855718
Low,2031,com,MEX,3,1.573981219
Low,2031,com,MEX,4,1.736433777
Low,2031,com,MEX,5,1.49238491
Low,2031,com,MEX,6,1.62462754
Low,2031,com,MEX,7,1.677566392
Low,2031,com,MEX,8,1.569250753
Low,2031,com,MEX,9,2.040210616
High,2031,com,MEX,1,1.769292615
High,2031,com,MEX,2,1.945103024
High,2031,com,MEX,3,1.852613959
High,2031,com,MEX,4,2.0090556
High,2031,com,MEX,5,1.835158754
High,2031,com,MEX,6,2.059865712
High,2031,com,MEX,7,2.079027143
High,2031,com,MEX,8,1.924748621
High,2031,com,MEX,9,2.407899093
Planning,2031,ind,MEX,1,1.551055257
Planning,2031,ind,MEX,2,1.693575721
Planning,2031,ind,MEX,3,1.691527782
Planning,2031,ind,MEX,4,1.884849406
Planning,2031,ind,MEX,5,1.618184974
Planning,2031,ind,MEX,6,1.820908628
Planning,2031,ind,MEX,7,1.830525431
Planning,2031,ind,MEX,8,1.726280732
Planning,2031,ind,MEX,9,2.216119482
Low,2031,ind,MEX,1,1.383050925
Low,2031,ind,MEX,2,1.545855718
Low,2031,ind,MEX,3,1.573981219
Low,2031,ind,MEX,4,1.736433777
Low,2031,ind,MEX,5,1.49238491
Low,2031,ind,MEX,6,1.62462754
Low,2031,ind,MEX,7,1.677566392
Low,2031,ind,MEX,8,1.569250753
Low,2031,ind,MEX,9,2.040210616
High,2031,ind,MEX,1,1.769292615
High,2031,ind,MEX,2,1.945103024
High,2031,ind,MEX,3,1.852613959
High,2031,ind,MEX,4,2.0090556
High,2031,ind,MEX,5,1.835158754
High,2031,ind,MEX,6,2.059865712
High,2031,ind,MEX,7,2.079027143
High,2031,ind,MEX,8,1.924748621
High,2031,ind,MEX,9,2.407899093
Planning,2032,res,MEX,1,1.592242341
Planning,2032,res,MEX,2,1.753131411
