,micro_id,county_id,bin_id,year,state_abbr,census_division_abbr,utility_type,pca_reg,reeds_reg,incentive_array_id,elec_rate_cents_per_kwh,carbon_price_cents_per_kwh,fixed_om_dollars_per_kw_per_yr,variable_om_dollars_per_kwh,installed_costs_dollars_per_kw,inverter_cost_dollars_per_kw,ann_cons_kwh,customers_in_bin,initial_customers_in_bin,load_kwh_in_bin,initial_load_kwh_in_bin,load_kwh_per_customer_in_bin,nem_system_limit_kw,excess_generation_factor,naep,aep,system_size_kw,npanels,tilt,azimuth,derate,pct_shaded,solar_re_9809_gid,density_w_per_sqft,inverter_lifetime_yrs,available_rooftop_space_sqm
140,13636,305,4,2016,CA,PAC,Muni,p10,31,38,10.155028636976324,0.0,0.0,0.0,2409.3663199050106,185.165293421064,48755.0,917.896061152481,899.898099169098,115440331.028758,113176795.126233,125766.2342333345,1000.0,0.5650000000000001,1527.2068342562895,9067.902696010917,5.93757341351,22.8138535043,0,S,0.825,0.35,71104,14.872099940511603,20,1000.0
141,13658,305,5,2016,CA,PAC,Muni,p10,31,275,9.139202539461069,0.0,0.0,0.0,2409.3663199050106,185.165293421064,43905.0,917.896061152481,899.898099169098,103956675.906422,101918309.712179,113255.38947830071,1000.0,0.5700000000000001,1684.3258694237709,8071.994746594919,4.79241867214,18.4138418008,25,S,0.825,0.35,71543,14.872099940511603,20,1000.0
142,14154,311,8,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2567.730937346473,197.3359752363635,14945.0,11.1956585313684,10.976135815067,25997578.0064513,25487821.5749523,2322112.4450706,1000.0,0.607,1479.4581670587113,151261.82414410406,102.241366138,392.84054052,25,SW,0.825,0.35,54274,14.872099940511603,20,1000.0
143,14156,311,9,2016,CA,PAC,IOU,p9,25,275,8.010212519592,0.0,0.0,0.0,2567.730937346473,197.3359752363635,33526.0,7.87102218921516,7.71668842079917,41001543.3139323,40197591.4842474,5209176.435827163,1000.0,0.605,1496.3661354035175,239540.97925197563,160.08179655,615.08,25,SW,0.825,0.35,54758,14.872099940511603,20,1000.0
144,14160,311,10,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2567.730937346473,197.3359752363635,1470525.0,1.49342193721409,1.46413915413146,341226117.993292,334535409.797345,228486075.8305416,1000.0,0.602,1534.1850466721282,245595.09851141987,160.08179655,615.08,25,SW,0.825,0.35,55720,14.872099940511603,20,1000.0
145,14164,312,1,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2550.4393652388953,196.0070785067299,80301.0,5.60460083782163,5.49470670374669,73104683.3540565,71671258.1902515,13043691.329581022,1000.0,0.599,1382.019030951035,221236.08934093174,160.08179655,615.08,0,S,0.825,0.35,53787,14.872099940511603,20,1000.0
146,14164,312,2,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2550.4393652388953,196.0070785067299,57480.0,8.72056673825873,8.54957523358699,81421861.8158464,79825354.7214181,9336762.650830217,1000.0,0.599,1382.019030951035,221236.08934093174,160.08179655,615.08,0,S,0.825,0.35,53787,14.872099940511603,20,1000.0
147,14167,312,3,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2550.4393652388953,196.0070785067299,47927.0,8.72056673825873,8.54957523358699,67889797.6904675,66558625.1867328,7785021.286818715,1000.0,0.598,1413.9296212543572,226344.39396565856,160.08179655,615.08,0,S,0.825,0.35,53790,14.872099940511603,20,1000.0
148,13674,305,6,2016,CA,PAC,Muni,p10,31,275,9.139202539461069,0.0,0.0,0.0,2409.3663199050106,185.165293421064,216927.0,2644.7288123516,2592.87138465843,1479924817.80443,1450906684.12199,559575.2618917968,1000.0,0.591,1563.8746411905581,37934.58626037331,24.2567947975,93.2015361247,25,SE,0.825,0.35,71980,14.872099940511603,20,1000.0
149,13678,305,7,2016,CA,PAC,IOU,p10,31,24,6.0835547259911635,0.0,0.0,0.0,2409.3663199050106,185.165293421064,80817.0,2893.09478203452,2836.36743336718,603129100.645121,591303039.848158,208471.94650877643,1000.0,0.59,1628.9198740776715,14167.232304864043,8.69731687256,33.4175763721,25,SE,0.825,0.35,71540,14.872099940511603,20,1000.0
150,13700,305,8,2016,CA,PAC,IOU,p10,31,24,6.0835547259911635,0.0,0.0,0.0,2409.3663199050106,185.165293421064,282854.0,1859.3563842762,1822.89841595706,1356656376.66987,1330055271.24498,729637.6252248096,1000.0,0.598,1563.9932087510542,48616.84942519634,31.0850770663,119.437747539,25,SE,0.825,0.35,71982,14.872099940511603,20,1000.0
151,13705,305,9,2016,CA,PAC,IOU,p10,31,24,6.0835547259911635,0.0,0.0,0.0,2409.3663199050106,185.165293421064,28806.0,1817.81725307495,1782.17377752447,135075963.42855,132427415.126029,74306.67917804192,1000.0,0.596,1564.962137827738,4975.798157797918,3.17950066492,12.2165499834,25,SE,0.825,0.35,71983,14.872099940511603,20,1000.0
152,13768,305,10,2016,CA,PAC,IOU,p10,31,24,6.0835547259911635,0.0,0.0,0.0,2409.3663199050106,185.165293421064,189858.0,389.249558051726,381.617213776202,190634687.224783,186896752.18116,489749.2708249907,1000.0,0.581,1673.5221125387711,34012.71954684316,20.324033541,78.0907437312,25,SW,0.825,0.35,70206,14.872099940511603,20,1000.0
153,13787,306,1,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2452.985412135057,188.5175200811658,43957.0,5.45398681837898,5.34704590037155,37672656.0761005,36933976.5451965,6907361.042595519,1000.0,0.592,1450.687249855465,232228.62118904156,160.08179655,615.08,0,S,0.825,0.35,60921,14.872099940511603,20,1000.0
154,13802,306,2,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2452.985412135057,188.5175200811658,8917.0,5.01977571514497,4.92134874033821,7033754.27097377,6895837.52056252,1401208.8726897705,1000.0,0.597,1432.1192973895463,93596.89937123047,65.3555185953,251.114575449,0,S,0.825,0.35,59980,14.872099940511603,20,1000.0
155,14176,312,4,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2550.4393652388953,196.0070785067299,12946.0,5.60460083782163,5.49470670374669,11785821.2313871,11554726.6974383,2102883.251176896,1000.0,0.603,1611.1885356545322,138375.50085640533,85.8841146112,329.991306655,25,S,0.825,0.35,54761,14.872099940511603,20,1000.0
156,14181,312,5,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2550.4393652388953,196.0070785067299,25522.0,5.44770262580903,5.34088492726375,22584353.1555817,22141522.7015507,4145665.5597510226,1000.0,0.62,1530.2551230390227,244965.98927592806,160.08179655,615.08,25,SE,0.825,0.35,54276,14.872099940511603,20,1000.0
157,14184,312,6,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2550.4393652388953,196.0070785067299,244103.0,2.27432571418853,2.22973109234169,90178983.9625393,88410768.5907248,39650865.92476702,1000.0,0.61,1582.9999718674467,253409.47943514033,160.08179655,615.08,25,SE,0.825,0.35,53793,14.872099940511603,20,1000.0
158,14186,312,7,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2550.4393652388953,196.0070785067299,6444.0,8.72056673825873,8.54957523358699,9128087.63989761,8949105.52931138,1046731.0111682309,1000.0,0.617,1558.4484695658077,66448.8397336885,42.6378164125,163.82667289,25,SE,0.825,0.35,53789,14.872099940511603,20,1000.0
159,14187,312,8,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2550.4393652388953,196.0070785067299,90110.0,4.98003421641243,4.88238648667886,72892840.7475806,71463569.3603731,14637016.048474438,1000.0,0.621,1513.204963193627,242236.56905641244,160.08179655,615.08,25,SE,0.825,0.35,53303,14.872099940511603,20,1000.0
160,14192,312,9,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2550.4393652388953,196.0070785067299,293617.0,7.97192482456065,7.81561257309867,380210364.003454,372755258.826915,47693671.52485761,1000.0,0.606,1500.719082392051,240237.806826187,160.08179655,615.08,25,SW,0.825,0.35,53788,14.872099940511603,20,1000.0
161,14192,312,10,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2550.4393652388953,196.0070785067299,387462.0,0.256327216175624,0.251301192329043,16132563.978772,15816239.1948745,62937382.22366001,1000.0,0.606,1500.719082392051,240237.806826187,160.08179655,615.08,25,SW,0.825,0.35,53788,14.872099940511603,20,1000.0
162,13805,306,3,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2452.985412135057,188.5175200811658,43106.0,3.11789883504593,3.05676356377052,21119510.9032542,20705402.8463276,6773635.714496495,1000.0,0.596,1414.4998614877595,226435.6790466867,160.08179655,615.08,0,S,0.825,0.35,59979,14.872099940511603,20,1000.0
163,13806,306,4,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2452.985412135057,188.5175200811658,322306.0,5.45398681837898,5.34704590037155,276227292.337139,270811070.918764,50646857.34228431,1000.0,0.593,1442.7434749453253,230956.9674300376,160.08179655,615.08,0,S,0.825,0.35,60922,14.872099940511603,20,1000.0
164,13807,306,5,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2452.985412135057,188.5175200811658,59929.0,1.59264484409261,1.56141651381628,14998232.5446925,14704149.5536201,9417185.884425845,1000.0,0.589,1505.552679936789,241011.57780494832,160.08179655,615.08,0,S,0.825,0.35,60918,14.872099940511603,20,1000.0
165,13810,306,6,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2452.985412135057,188.5175200811658,180000.0,0.40625067857644,0.39828497899651,11490811.9282672,11265501.890458,28285028.270063777,1000.0,0.602,1530.3995216513183,244989.10486520367,160.08179655,615.08,25,S,0.825,0.35,59510,14.872099940511603,20,1000.0
166,13811,306,7,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2452.985412135057,188.5175200811658,42817.0,5.01977571514497,4.92134874033821,33774168.0632818,33111929.4738057,6728222.5302184485,1000.0,0.62,1402.9734228963537,224590.5060491512,160.08179655,615.08,25,SE,0.825,0.35,59978,14.872099940511603,20,1000.0
167,13818,306,8,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2452.985412135057,188.5175200811658,53272.0,5.49118187870327,5.38351164578752,45967294.4312022,45065974.9325512,8371111.25557132,1000.0,0.61,1620.9695798698024,259487.7224984567,160.08179655,615.08,25,SE,0.825,0.35,63740,14.872099940511603,20,1000.0
168,14203,313,1,2016,CA,PAC,All Other,p9,26,201,8.964185332015207,0.0,0.0,0.0,2428.5389085837587,186.638750561646,3220955.0,32.2489778852874,31.6166449855759,306654068.17309,300641243.306951,9508954.6485438,0.0,0.5760000000000001,1383.7240538704486,221509.03247303038,160.08179655,615.08,0,S,0.825,0.35,51354,14.872099940511603,20,1000.0
169,14204,313,2,2016,CA,PAC,All Other,p9,26,201,8.964185332015207,0.0,0.0,0.0,2428.5389085837587,186.638750561646,139787.0,1283.50414550987,1258.33739755869,529678297.524978,519292448.5539,412681.40767442953,0.0,0.578,1386.0763885560177,28865.62008193034,20.8254179353,80.0172058267,0,S,0.825,0.35,51846,14.872099940511603,20,1000.0
170,14216,313,3,2016,CA,PAC,All Other,p9,26,201,8.964185332015207,0.0,0.0,0.0,2428.5389085837587,186.638750561646,72480.0,807.267935920558,791.439152863292,172736456.556625,169349467.212377,213976.6103303072,0.0,0.581,1369.6026677823056,14860.515104945645,10.8502381417,41.6897150086,0,S,0.825,0.35,50862,14.872099940511603,20,1000.0
171,14235,313,4,2016,CA,PAC,All Other,p9,26,201,8.964185332015207,0.0,0.0,0.0,2428.5389085837587,186.638750561646,25416.0,1181.3198591179,1158.15672462539,88638587.2519701,86900575.7372255,75033.51998006468,0.0,0.583,1565.2131665975057,5186.1480755978555,3.31338132484,12.7309577304,25,S,0.825,0.35,50368,14.872099940511603,20,1000.0
172,14240,313,5,2016,CA,PAC,All Other,p9,26,201,8.964185332015207,0.0,0.0,0.0,2428.5389085837587,186.638750561646,216927.0,1181.3198591179,1158.15672462539,756535364.211839,741701337.462588,640415.3442207858,0.0,0.604,1568.6224881666483,42034.941948672524,26.7973602736,102.96311456,25,S,0.825,0.35,51353,14.872099940511603,20,1000.0
173,14245,313,6,2016,CA,PAC,All Other,p9,26,201,8.964185332015207,0.0,0.0,0.0,2428.5389085837587,186.638750561646,45785.0,807.267935920558,791.439152863292,109116151.537597,106976619.154507,135167.2061806445,0.0,0.587,1545.448321764373,9252.837307298569,5.9871541332,23.0043567952,25,S,0.825,0.35,50863,14.872099940511603,20,1000.0
174,13842,306,9,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2452.985412135057,188.5175200811658,127524.0,3.11789883504593,3.05676356377052,62479573.8047275,61254484.1222819,20038999.69506452,1000.0,0.603,1476.616412389904,236379.40811059152,160.08179655,615.08,25,SW,0.825,0.35,59040,14.872099940511603,20,1000.0
175,13853,306,10,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2452.985412135057,188.5175200811658,41826.0,2.62600790427455,2.57451755321034,17259431.0047411,16921010.7889618,6572497.7356871525,1000.0,0.607,1448.1666849691048,231825.12463371217,160.08179655,615.08,25,SW,0.825,0.35,59511,14.872099940511603,20,1000.0
176,13867,307,1,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2404.1292882674047,184.7628156028006,81396.0,1.20151582138588,1.17795668763321,48470400.7459449,47520000.7313185,40341042.44256823,1000.0,0.591,1543.8339264321949,247139.7085181063,160.08179655,615.08,0,S,0.825,0.35,66534,14.872099940511603,20,1000.0
177,13879,307,2,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2404.1292882674047,184.7628156028006,151017.0,0.448570995663101,0.439775485944216,33573844.9889903,32915534.3029316,74846223.48210385,1000.0,0.593,1459.9295803059476,233708.1500518636,160.08179655,615.08,0,S,0.825,0.35,65604,14.872099940511603,20,1000.0
178,13888,307,3,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2404.1292882674047,184.7628156028006,6942.0,3.81285346313636,3.73809163052584,13118336.818142,12861114.5275902,3440556.251367495,1000.0,0.592,1465.026492980376,232671.05705511107,158.81696213,610.220144778,0,S,0.825,0.35,66996,14.872099940511603,20,1000.0
179,13894,307,4,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2404.1292882674047,184.7628156028006,72480.0,2.38187407382888,2.33517066061655,85562021.2229559,83884334.5323098,35922143.056628644,1000.0,0.599,1594.9984879248018,255330.22344153575,160.08179655,615.08,25,S,0.825,0.35,67458,14.872099940511603,20,1000.0
180,13911,307,5,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2404.1292882674047,184.7628156028006,227724.0,0.198369702319447,0.194480100313183,22388665.0299022,21949671.5979434,112863329.26914598,1000.0,0.598,1769.1564913003174,283209.74950544926,160.08179655,615.08,25,S,0.825,0.35,67919,14.872099940511603,20,1000.0
181,14246,313,7,2016,CA,PAC,All Other,p9,26,201,8.964185332015207,0.0,0.0,0.0,2428.5389085837587,186.638750561646,37925.0,409.996231213353,401.957089424856,45904321.5264577,45004236.7906448,111962.78900078505,0.0,0.607,1479.7173943073847,7293.228084811572,4.92879796701,18.9378500172,25,SE,0.825,0.35,50371,14.872099940511603,20,1000.0
182,14247,313,8,2016,CA,PAC,All Other,p9,26,201,8.964185332015207,0.0,0.0,0.0,2428.5389085837587,186.638750561646,145487.0,1181.3198591179,1158.15672462539,507387556.796009,497438781.172558,429509.03845371696,0.0,0.592,1446.591575301186,29045.97823444932,20.0789073643,77.1488989244,25,SW,0.825,0.35,50370,14.872099940511603,20,1000.0
183,14247,313,9,2016,CA,PAC,All Other,p9,26,201,8.964185332015207,0.0,0.0,0.0,2428.5389085837587,186.638750561646,176572.0,1509.28148620402,1479.68773157257,786756246.567909,771329653.49795,521278.6705193571,0.0,0.592,1446.591575301186,35251.9913725278,24.3690008807,93.6326639554,25,SW,0.825,0.35,50370,14.872099940511603,20,1000.0
184,14248,313,10,2016,CA,PAC,All Other,p9,26,201,8.964185332015207,0.0,0.0,0.0,2428.5389085837587,186.638750561646,227360.0,175.245749326628,171.809558163361,117627718.10534,115321292.260137,671215.812978734,0.0,0.589,1483.8911843974035,45725.40263147621,30.8145254263,118.398210838,25,SW,0.825,0.35,52334,14.872099940511603,20,1000.0
185,14250,314,1,2016,CA,PAC,IOU,p9,25,70,5.297804849483013,0.0,0.0,0.0,2615.9953530433622,201.0452055931085,245933.0,0.324081357001648,0.317726820589851,13006719.443605,12751685.7290245,40134118.06202373,1000.0,0.595,1268.009056145034,202985.16774936687,160.08179655,615.08,0,S,0.825,0.35,54756,14.872099940511603,20,1000.0
186,14250,314,2,2016,CA,PAC,IOU,p9,25,70,5.297804849483013,0.0,0.0,0.0,2615.9953530433622,201.0452055931085,16846.0,2.18464425129099,2.14180808950097,6005849.41652904,5888087.66326376,2749120.0972331967,1000.0,0.6,1445.4712107420278,182266.66244640795,126.094979334,484.492937739,25,S,0.825,0.35,54756,14.872099940511603,20,1000.0
187,14250,314,3,2016,CA,PAC,IOU,p9,25,70,5.297804849483013,0.0,0.0,0.0,2615.9953530433622,201.0452055931085,97710.0,2.18464425129099,2.14180808950097,34835067.4634366,34152026.9249378,15945418.776009478,1000.0,0.6,1445.4712107420278,231393.62827688747,160.08179655,615.08,25,S,0.825,0.35,54756,14.872099940511603,20,1000.0
188,13915,307,6,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2404.1292882674047,184.7628156028006,16017.0,7.34105301916039,7.19711080309842,58275175.4403117,57132524.9414821,7938258.351793887,1000.0,0.593,1713.1789374364082,274248.7621164403,160.08179655,615.08,25,S,0.825,0.35,65141,14.872099940511603,20,1000.0
189,13915,307,7,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2404.1292882674047,184.7628156028006,34215.0,3.48552818727215,3.41718449732563,59105677.10933,57946742.2640491,16957452.051359672,1000.0,0.608,1626.252422694487,260333.40946872346,160.08179655,615.08,25,SE,0.825,0.35,65141,14.872099940511603,20,1000.0
190,13920,307,8,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2404.1292882674047,184.7628156028006,3035.0,3.1341954955359,3.07274068189794,4714426.08357862,4621986.35644963,1504190.1790406723,1000.0,0.592,1673.1134029537143,101722.36504779685,60.7982488624,233.604243058,25,SW,0.825,0.35,64676,14.872099940511603,20,1000.0
191,13920,307,9,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2404.1292882674047,184.7628156028006,12039.0,2.89774725813166,2.84092868444281,17289999.1301476,16950979.5393604,5966703.645954086,1000.0,0.592,1673.1134029537143,267834.99937671464,160.08179655,615.08,25,SW,0.825,0.35,64676,14.872099940511603,20,1000.0
192,13932,307,10,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2404.1292882674047,184.7628156028006,62945.0,0.587920876980757,0.576393016647801,18341049.099032,17981420.6853254,31196458.260202672,1000.0,0.596,1616.281545216929,258737.25348893605,160.08179655,615.08,25,SW,0.825,0.35,66997,14.872099940511603,20,1000.0
193,13937,308,1,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2396.2216569722473,184.1550961136815,638866.0,8.51931491916472,8.35226952859286,26191115.1422383,25677563.8649395,3074321.7489612675,1000.0,0.59,1316.7945299975338,208923.22025456539,158.660455747,609.61880254,0,S,0.825,0.35,69284,14.872099940511603,20,1000.0
194,14250,314,4,2016,CA,PAC,IOU,p9,25,70,5.297804849483013,0.0,0.0,0.0,2615.9953530433622,201.0452055931085,28250.0,2.18464425129099,2.14180808950097,10071544.9374893,9874063.66420523,4610153.315139369,1000.0,0.6,1445.4712107420278,231393.62827688747,160.08179655,615.08,25,S,0.825,0.35,54756,14.872099940511603,20,1000.0
195,14250,314,5,2016,CA,PAC,IOU,p9,25,70,5.297804849483013,0.0,0.0,0.0,2615.9953530433622,201.0452055931085,43997.0,2.18464425129099,2.14180808950097,15685584.5173352,15378024.0366031,7179926.20906856,1000.0,0.6,1445.4712107420278,231393.62827688747,160.08179655,615.08,25,S,0.825,0.35,54756,14.872099940511603,20,1000.0
196,14250,314,6,2016,CA,PAC,IOU,p9,25,70,5.297804849483013,0.0,0.0,0.0,2615.9953530433622,201.0452055931085,1415850.0,0.582009528642057,0.570597577100056,134475837.11963,131839055.999637,231054356.50407347,1000.0,0.611,1368.438077348461,219062.02588936948,160.08179655,615.08,25,SE,0.825,0.35,54756,14.872099940511603,20,1000.0
197,14250,314,7,2016,CA,PAC,IOU,p9,25,70,5.297804849483013,0.0,0.0,0.0,2615.9953530433622,201.0452055931085,17985.0,1.99709723718918,1.95793846783253,5861470.30830338,5746539.51794449,2934994.951248904,1000.0,0.611,1368.438077348461,189238.93572266234,138.288271026,531.343048217,25,SE,0.825,0.35,54756,14.872099940511603,20,1000.0
198,14251,314,8,2016,CA,PAC,IOU,p9,25,70,5.297804849483013,0.0,0.0,0.0,2615.9953530433622,201.0452055931085,30791.0,2.18464425129099,2.14180808950097,10977449.2095658,10762205.1074175,5024822.326600223,1000.0,0.62,1416.2873889613807,226721.82965604647,160.08179655,615.08,25,SE,0.825,0.35,54272,14.872099940511603,20,1000.0
199,14251,314,9,2016,CA,PAC,IOU,p9,25,70,5.297804849483013,0.0,0.0,0.0,2615.9953530433622,201.0452055931085,27404.0,1.36473839160056,1.33797881529466,6103237.69380771,5983566.36647815,4472093.502586877,1000.0,0.607,1450.9281635030245,232267.1870785563,160.08179655,615.08,25,SW,0.825,0.35,54272,14.872099940511603,20,1000.0
200,13944,308,2,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2396.2216569722473,184.1550961136815,61820.0,27.3154881274117,26.7798903209918,8126012.91134736,7966679.32485035,297487.3768846449,1000.0,0.599,1642.9862174680031,19772.721620222605,12.0346241557,46.2404644701,25,S,0.825,0.35,68832,14.872099940511603,20,1000.0
201,13957,308,3,2016,CA,PAC,IOU,p9,29,24,6.0835547259911635,0.0,0.0,0.0,2396.2216569722473,184.1550961136815,987515.0,30.3776466096581,29.782006480057,144356840.508881,141526314.224394,4752074.522553221,1000.0,0.579,1700.1899905643484,272169.4681658684,160.08179655,615.08,25,S,0.825,0.35,70193,14.872099940511603,20,1000.0
202,13957,308,4,2016,CA,PAC,IOU,p9,29,24,6.0835547259911635,0.0,0.0,0.0,2396.2216569722473,184.1550961136815,619869.0,3.07858412121762,3.01821972668394,9183124.75104843,9003063.48142003,2982905.254320737,1000.0,0.579,1700.1899905643484,208149.36582532458,122.427121075,470.399978348,25,S,0.825,0.35,70193,14.872099940511603,20,1000.0
203,13962,308,5,2016,CA,PAC,IOU,p9,29,24,6.0835547259911635,0.0,0.0,0.0,2396.2216569722473,184.1550961136815,176572.0,122.326975643669,119.928407493793,103940216.320464,101902172.8632,849691.7035146478,1000.0,0.579,1705.3477279801912,59292.12434008835,34.768348629,133.589929246,25,S,0.825,0.35,70194,14.872099940511603,20,1000.0
204,13970,308,6,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2396.2216569722473,184.1550961136815,24285.0,104.737213195604,102.683542348631,12239922.375298,11999923.897351,116863.16641286966,1000.0,0.613,1597.1858275800123,7496.217025339831,4.69339064741,18.0333478361,25,SE,0.825,0.35,68378,14.872099940511603,20,1000.0
205,13977,308,7,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2396.2216569722473,184.1550961136815,913714.0,8.47632867249543,8.31012614950532,37269846.9311425,36539065.6187671,4396932.72537652,1000.0,0.61,1610.684055802508,257841.19732730594,160.08179655,615.08,25,SE,0.825,0.35,67920,14.872099940511603,20,1000.0
206,13986,308,8,2016,CA,PAC,IOU,p9,29,24,6.0835547259911635,0.0,0.0,0.0,2396.2216569722473,184.1550961136815,21448.0,27.3154881274117,26.7798903209918,2819261.16018405,2763981.52959221,103211.08475286096,1000.0,0.579,1598.7050486388573,7202.146902360879,4.50498790161,17.3094506574,25,SW,0.825,0.35,70191,14.872099940511603,20,1000.0
207,14253,314,10,2016,CA,PAC,IOU,p9,25,70,5.297804849483013,0.0,0.0,0.0,2615.9953530433622,201.0452055931085,11471.0,2.23438124123256,2.19056984434565,4182688.02240196,4100674.53176662,1871967.0328482725,1000.0,0.603,1397.0250766626555,123180.57867071158,88.173491463,338.787746627,25,SW,0.825,0.35,54755,14.872099940511603,20,1000.0
208,14260,315,1,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2588.0452631539056,198.8971774776784,45121.0,1.29158901437131,1.26626373957972,8659098.25537341,8489312.01507197,6704221.047891362,1000.0,0.595,1452.4541298087888,232511.46650625783,160.08179655,615.08,0,S,0.825,0.35,56195,14.872099940511603,20,1000.0
209,14260,315,2,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2588.0452631539056,198.8971774776784,528320.0,0.161432101860201,0.158266766529609,12672332.5699649,12423855.4607499,78499458.43447539,1000.0,0.595,1452.4541298087888,232511.46650625783,160.08179655,615.08,0,S,0.825,0.35,56195,14.872099940511603,20,1000.0
210,14263,315,3,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2588.0452631539056,198.8971774776784,6616.0,4.91886208783019,4.82241381159823,4835370.44635168,4740559.2611291,983026.22842688,1000.0,0.599,1230.2044534381057,65337.57554207798,53.1111518573,204.068220051,0,S,0.825,0.35,55237,14.872099940511603,20,1000.0
211,14263,315,4,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2588.0452631539056,198.8971774776784,50619.0,3.6787317248247,3.60659973022029,27668224.3065039,27125710.1044156,7521131.2963633975,1000.0,0.599,1230.2044534381057,196933.33903018277,160.08179655,615.08,0,S,0.825,0.35,55237,14.872099940511603,20,1000.0
212,14268,315,5,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2588.0452631539056,198.8971774776784,17242.0,4.95240770834163,4.85530167484473,12687429.459522,12438656.3328647,2561870.953829544,1000.0,0.601,1586.2304872368702,169427.41412815457,106.811346454,410.399710604,25,S,0.825,0.35,55238,14.872099940511603,20,1000.0
213,14278,315,6,2016,CA,PAC,IOU,p9,25,241,6.576277152769895,0.0,0.0,0.0,2588.0452631539056,198.8971774776784,11538.0,3.7638020964468,3.69000205534,6452483.80865984,6325964.51829396,1714352.573093915,1000.0,0.6,1604.9795221521922,113661.57559612833,70.8180846094,272.103314808,25,S,0.825,0.35,55718,14.872099940511603,20,1000.0
214,13991,308,9,2016,CA,PAC,IOU,p9,29,24,6.0835547259911635,0.0,0.0,0.0,2396.2216569722473,184.1550961136815,205140.0,33.0050498816883,32.3578920408709,32581440.8478837,31942589.0665526,987165.3266599169,1000.0,0.582,1581.5223917830265,68394.26890958428,43.2458429074,166.162884405,25,SW,0.825,0.35,70196,14.872099940511603,20,1000.0
215,13995,308,10,2016,CA,PAC,IOU,p9,29,241,6.576277152769895,0.0,0.0,0.0,2396.2216569722473,184.1550961136815,8198.0,131.830081492704,129.245177934023,5200702.07957461,5098727.52899471,39450.04069395534,1000.0,0.596,1675.524141832273,2641.6930749849744,1.57663683204,6.05788917637,25,SW,0.825,0.35,69288,14.872099940511603,20,1000.0
